batf_id	batf_tag_count	chr_name	chromosome_id	cjun_id	cjun_tag_count	end	ets_id	ets_tag_count	id	id_0_1um_pcc	id_100um_k99a	id_10um_k99a	id_10um_pcc	id_no_peptide	irf4_id	irf4_tag_count	junb_id	junb_tag_count	jund_id	jund_tag_count	start	tag_count_0_1um_pcc	tag_count_100um_k99a	tag_count_10um_k99a	tag_count_10um_pcc	tag_count_no_peptide
30825.0	10.2	chr17	18	0.0	0.0	56024951	8111.0	9.93	586	1567.0	586.0	1626.0	32817.0	6214.0	23952.0	20.3	19479.0	12.5	16989.0	39.3	56018809	202.5	210.4	197.1	8.66	106.0
0.0	0.0	chr1	1	0.0	0.0	160181574	0.0	0.0	21049	24876.0	21337.0	21049.0	0.0	0.0	0.0	0.0	0.0	0.0	53068.0	11.6	160180816	19.1	18.7	26.0	0.0	0.0
0.0	0.0	chr14	11	0.0	0.0	27265777	0.0	0.0	31801	34898.0	32847.0	31801.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27265277	7.41	5.66	8.21	0.0	0.0
0.0	0.0	chr17	18	0.0	0.0	31082085	0.0	0.0	18026	30416.0	18026.0	25240.0	34713.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	31081181	11.7	25.4	16.9	6.35	0.0
10250.0	32.6	chr11	13	21335.0	15.7	51834135	0.0	0.0	13361	13361.0	8818.0	16251.0	32591.0	28748.0	27952.0	17.5	4294.0	86.0	13479.0	45.2	51831951	58.0	54.9	43.3	8.66	13.3
0.0	0.0	chr5	6	0.0	0.0	124002948	0.0	0.0	32026	32026.0	31172.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	124002448	9.88	7.92	0.0	0.0	0.0
9385.0	35.1	chr13	14	0.0	0.0	53390795	0.0	0.0	32405	32405.0	31620.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	38539.0	18.8	53390295	9.88	7.92	0.0	0.0	0.0
0.0	0.0	chr13	14	0.0	0.0	93786784	0.0	0.0	32419	32419.0	31633.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	56527.0	10.5	93786284	9.88	7.92	0.0	0.0	0.0
0.0	0.0	chrX	3	0.0	0.0	20790754	0.0	0.0	32633	32633.0	31914.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20790128	9.88	7.92	0.0	0.0	0.0
0.0	0.0	chr2	2	0.0	0.0	90537837	0.0	0.0	26040	29400.0	27488.0	26040.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	90536883	12.3	10.7	15.1	0.0	0.0
0.0	0.0	chr10	9	0.0	0.0	111408371	0.0	0.0	30812	30812.0	31446.0	32382.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	111407871	11.1	7.92	7.76	0.0	0.0
0.0	0.0	chr15	16	0.0	0.0	12433719	0.0	0.0	27316	0.0	27305.0	27316.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12433079	0.0	11.3	13.2	0.0	0.0
0.0	0.0	chr10	9	0.0	0.0	120666185	0.0	0.0	27266	0.0	27193.0	27266.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	120665685	0.0	11.3	13.2	0.0	0.0
0.0	0.0	chr2	2	0.0	0.0	152805062	0.0	0.0	27481	27481.0	26488.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	31555.0	23.4	152804562	14.8	11.9	0.0	0.0	0.0
0.0	0.0	chr9	12	0.0	0.0	123497998	9850.0	6.77	28341	0.0	28483.0	28341.0	0.0	0.0	0.0	0.0	0.0	0.0	43262.0	16.1	123497498	0.0	10.2	11.9	0.0	0.0
34493.0	7.03	chr15	16	0.0	0.0	81568955	0.0	0.0	26267	33104.0	27329.0	26267.0	0.0	0.0	0.0	0.0	0.0	0.0	60609.0	9.15	81568217	9.26	11.3	15.1	0.0	0.0
23232.0	15.3	chr9	12	0.0	0.0	65020687	0.0	0.0	6949	6949.0	3636.0	7171.0	16544.0	0.0	9757.0	38.7	0.0	0.0	39789.0	18.0	65018119	100.0	93.3	97.2	33.5	0.0
5293.0	52.4	chr7	8	0.0	0.0	24450665	0.0	0.0	18055	20210.0	17898.0	18055.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24450005	30.9	25.4	36.0	0.0	0.0
0.0	0.0	chr16	17	0.0	0.0	91524769	0.0	0.0	19099	27350.0	19099.0	27721.0	0.0	32582.0	0.0	0.0	0.0	0.0	0.0	0.0	91523831	15.4	23.2	12.8	0.0	8.34
0.0	0.0	chr14	11	0.0	0.0	122018117	0.0	0.0	26861	26861.0	25629.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	122017617	16.1	13.0	0.0	0.0	0.0
0.0	0.0	chr10	9	0.0	0.0	118804862	0.0	0.0	31482	31482.0	30506.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	43817.0	15.9	118804362	10.5	8.48	0.0	0.0	0.0
0.0	0.0	chr7	8	0.0	0.0	90342721	0.0	0.0	31367	31367.0	30370.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	90342221	10.5	8.48	0.0	0.0	0.0
0.0	0.0	chr16	17	0.0	0.0	94719598	0.0	0.0	31675	31675.0	30753.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	94719098	10.5	8.48	0.0	0.0	0.0
0.0	0.0	chr13	14	0.0	0.0	111968076	0.0	0.0	31598	31598.0	30650.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	111967576	10.5	8.48	0.0	0.0	0.0
0.0	0.0	chr13	14	0.0	0.0	73777585	0.0	0.0	31585	31585.0	30636.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	73777085	10.5	8.48	0.0	0.0	0.0
0.0	0.0	chr11	13	0.0	0.0	67609024	0.0	0.0	31516	31516.0	30535.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	67608524	10.5	8.48	0.0	0.0	0.0
0.0	0.0	chr10	9	0.0	0.0	118728966	0.0	0.0	26186	0.0	25521.0	26186.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	118728466	0.0	13.0	15.1	0.0	0.0
0.0	0.0	chr12	15	0.0	0.0	32006594	0.0	0.0	21765	21765.0	19952.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	32005962	26.6	21.5	0.0	0.0	0.0
0.0	0.0	chr6	7	0.0	0.0	54152358	0.0	0.0	12010	17720.0	12010.0	17015.0	0.0	23378.0	0.0	0.0	0.0	0.0	0.0	0.0	54150902	39.5	41.9	40.1	0.0	22.5
0.0	0.0	chrX	3	0.0	0.0	36740780	0.0	0.0	26315	29307.0	28034.0	26315.0	0.0	0.0	0.0	0.0	0.0	0.0	65653.0	7.54	36740154	13.0	10.7	15.1	0.0	0.0
21121.0	17.2	chr11	13	0.0	0.0	83828844	0.0	0.0	30727	35198.0	32680.0	30727.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	83828182	6.17	6.79	9.12	0.0	0.0
0.0	0.0	chr3	4	0.0	0.0	135580185	0.0	0.0	11375	25903.0	11375.0	21394.0	0.0	29996.0	0.0	0.0	7695.0	56.8	14018.0	44.1	135578489	17.3	44.1	25.1	0.0	11.7
0.0	0.0	chr6	7	0.0	0.0	120957460	0.0	0.0	26337	26337.0	24920.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	120956960	16.7	13.6	0.0	0.0	0.0
0.0	0.0	chr15	16	0.0	0.0	80048014	0.0	0.0	26476	26476.0	25120.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	80047368	16.7	13.6	0.0	0.0	0.0
0.0	0.0	chr5	6	0.0	0.0	103501868	0.0	0.0	30642	30642.0	29569.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	103501222	11.1	9.05	0.0	0.0	0.0
0.0	0.0	chr10	9	0.0	0.0	34015181	0.0	0.0	30790	30790.0	29745.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	34014681	11.1	9.05	0.0	0.0	0.0
