chr_name	chromosome_id	end	id	id_0_1um_pcc	id_100um_k99a	id_10um_k99a	id_10um_pcc	id_no_peptide	start	tag_count_0_1um_pcc	tag_count_100um_k99a	tag_count_10um_k99a	tag_count_10um_pcc	tag_count_no_peptide
chr1	1	182675042	32717	0.0	0.0	0.0	0.0	32717.0	182674542	0.0	0.0	0.0	0.0	7.51
chr2	2	17669361	32719	0.0	0.0	0.0	0.0	32719.0	17668861	0.0	0.0	0.0	0.0	7.51
chr2	2	59328071	32721	0.0	0.0	0.0	0.0	32721.0	59327571	0.0	0.0	0.0	0.0	7.51
chr2	2	158607337	32725	0.0	0.0	0.0	0.0	32725.0	158606837	0.0	0.0	0.0	0.0	7.51
chr3	4	84571472	32729	0.0	0.0	0.0	0.0	32729.0	84570972	0.0	0.0	0.0	0.0	7.51
chr3	4	131123455	32730	0.0	0.0	0.0	0.0	32730.0	131122955	0.0	0.0	0.0	0.0	7.51
chr3	4	137847038	32731	0.0	0.0	0.0	0.0	32731.0	137846538	0.0	0.0	0.0	0.0	7.51
chr3	4	138546927	32732	0.0	0.0	0.0	0.0	32732.0	138546427	0.0	0.0	0.0	0.0	7.51
chr4	5	118274577	32734	0.0	0.0	0.0	0.0	32734.0	118274077	0.0	0.0	0.0	0.0	7.51
chr4	5	125545663	32735	0.0	0.0	0.0	0.0	32735.0	125545163	0.0	0.0	0.0	0.0	7.51
chr4	5	139642406	32738	0.0	0.0	0.0	0.0	32738.0	139641906	0.0	0.0	0.0	0.0	7.51
chr5	6	135528180	32746	0.0	0.0	0.0	0.0	32746.0	135527680	0.0	0.0	0.0	0.0	7.51
chr6	7	123264334	32754	0.0	0.0	0.0	0.0	32754.0	123263834	0.0	0.0	0.0	0.0	7.51
chr7	8	68480113	32758	0.0	0.0	0.0	0.0	32758.0	68479613	0.0	0.0	0.0	0.0	7.51
chr19	21	53856227	23645	0.0	0.0	0.0	0.0	23645.0	53855569	0.0	0.0	0.0	0.0	22.5
chr8	10	92540621	32761	0.0	0.0	0.0	0.0	32761.0	92540121	0.0	0.0	0.0	0.0	7.51
chr19	21	53839102	23644	0.0	0.0	0.0	0.0	23644.0	53838602	0.0	0.0	0.0	0.0	22.5
chr8	10	104110841	32762	0.0	0.0	0.0	0.0	32762.0	104110341	0.0	0.0	0.0	0.0	7.51
chr9	12	69858848	32766	0.0	0.0	0.0	0.0	32766.0	69858348	0.0	0.0	0.0	0.0	7.51
chr9	12	72024643	32767	0.0	0.0	0.0	0.0	32767.0	72024143	0.0	0.0	0.0	0.0	7.51
chr11	13	44716139	32774	0.0	0.0	0.0	0.0	32774.0	44715639	0.0	0.0	0.0	0.0	7.51
chr11	13	74611259	32777	0.0	0.0	0.0	0.0	32777.0	74610759	0.0	0.0	0.0	0.0	7.51
chr1	1	62829798	23673	0.0	0.0	0.0	0.0	23673.0	62829298	0.0	0.0	0.0	0.0	21.7
chr18	20	14660100	32628	0.0	0.0	0.0	0.0	32628.0	14659600	0.0	0.0	0.0	0.0	8.34
chrX	3	166495556	32705	0.0	0.0	0.0	0.0	32705.0	166495056	0.0	0.0	0.0	0.0	8.34
chrX	3	159648305	32702	0.0	0.0	0.0	0.0	32702.0	159647805	0.0	0.0	0.0	0.0	8.34
chr18	20	36572031	32633	0.0	0.0	0.0	0.0	32633.0	36571531	0.0	0.0	0.0	0.0	8.34
chr18	20	61302803	32636	0.0	0.0	0.0	0.0	32636.0	61302303	0.0	0.0	0.0	0.0	8.34
chr18	20	69586413	32638	0.0	0.0	0.0	0.0	32638.0	69585913	0.0	0.0	0.0	0.0	8.34
chr18	20	74393386	32639	0.0	0.0	0.0	0.0	32639.0	74392886	0.0	0.0	0.0	0.0	8.34
chr18	20	79339316	32642	0.0	0.0	0.0	0.0	32642.0	79338816	0.0	0.0	0.0	0.0	8.34
chr18	20	80461737	32643	0.0	0.0	0.0	0.0	32643.0	80461237	0.0	0.0	0.0	0.0	8.34
chr18	20	84163878	32645	0.0	0.0	0.0	0.0	32645.0	84163378	0.0	0.0	0.0	0.0	8.34
chr18	20	84400449	32646	0.0	0.0	0.0	0.0	32646.0	84399949	0.0	0.0	0.0	0.0	8.34
chr19	21	4925870	32649	0.0	0.0	0.0	0.0	32649.0	4925370	0.0	0.0	0.0	0.0	8.34
chr19	21	17278602	32651	0.0	0.0	0.0	0.0	32651.0	17278102	0.0	0.0	0.0	0.0	8.34
chr19	21	29238781	32652	0.0	0.0	0.0	0.0	32652.0	29238281	0.0	0.0	0.0	0.0	8.34
chr19	21	32185858	32653	0.0	0.0	0.0	0.0	32653.0	32185358	0.0	0.0	0.0	0.0	8.34
chr19	21	36538611	32657	0.0	0.0	0.0	0.0	32657.0	36538111	0.0	0.0	0.0	0.0	8.34
chr19	21	59349982	32666	0.0	0.0	0.0	0.0	32666.0	59349482	0.0	0.0	0.0	0.0	8.34
chrX	3	9411116	32671	0.0	0.0	0.0	0.0	32671.0	9410616	0.0	0.0	0.0	0.0	8.34
chrX	3	11240150	32672	0.0	0.0	0.0	0.0	32672.0	11239650	0.0	0.0	0.0	0.0	8.34
chrX	3	50675472	32680	0.0	0.0	0.0	0.0	32680.0	50674972	0.0	0.0	0.0	0.0	8.34
chrX	3	77489179	32689	0.0	0.0	0.0	0.0	32689.0	77488679	0.0	0.0	0.0	0.0	8.34
chrX	3	77578444	32690	0.0	0.0	0.0	0.0	32690.0	77577944	0.0	0.0	0.0	0.0	8.34
chr2	2	71338745	23703	0.0	0.0	0.0	0.0	23703.0	71338245	0.0	0.0	0.0	0.0	21.7
chrX	3	77599210	32691	0.0	0.0	0.0	0.0	32691.0	77598710	0.0	0.0	0.0	0.0	8.34
chrX	3	94731711	32692	0.0	0.0	0.0	0.0	32692.0	94731211	0.0	0.0	0.0	0.0	8.34
chrX	3	99582607	32694	0.0	0.0	0.0	0.0	32694.0	99582107	0.0	0.0	0.0	0.0	8.34
chrX	3	107313295	32697	0.0	0.0	0.0	0.0	32697.0	107312795	0.0	0.0	0.0	0.0	8.34
chrX	3	142924405	32700	0.0	0.0	0.0	0.0	32700.0	142923905	0.0	0.0	0.0	0.0	8.34
chr1	1	164505582	23685	0.0	0.0	0.0	0.0	23685.0	164505082	0.0	0.0	0.0	0.0	21.7
chrX	3	155213073	32701	0.0	0.0	0.0	0.0	32701.0	155212573	0.0	0.0	0.0	0.0	8.34
chrX	3	162976458	32703	0.0	0.0	0.0	0.0	32703.0	162975958	0.0	0.0	0.0	0.0	8.34
chr11	13	117409831	32478	0.0	0.0	0.0	0.0	32478.0	117409331	0.0	0.0	0.0	0.0	8.34
chr11	13	115829818	32477	0.0	0.0	0.0	0.0	32477.0	115829318	0.0	0.0	0.0	0.0	8.34
chr11	13	115689904	32476	0.0	0.0	0.0	0.0	32476.0	115689404	0.0	0.0	0.0	0.0	8.34
chr4	5	82277683	32262	0.0	0.0	0.0	0.0	32262.0	82277183	0.0	0.0	0.0	0.0	8.34
chr4	5	107300607	32264	0.0	0.0	0.0	0.0	32264.0	107300107	0.0	0.0	0.0	0.0	8.34
chr4	5	130037132	32271	0.0	0.0	0.0	0.0	32271.0	130036632	0.0	0.0	0.0	0.0	8.34
chr4	5	134253037	32275	0.0	0.0	0.0	0.0	32275.0	134252537	0.0	0.0	0.0	0.0	8.34
chr4	5	135222275	32276	0.0	0.0	0.0	0.0	32276.0	135221775	0.0	0.0	0.0	0.0	8.34
chr4	5	135704743	32277	0.0	0.0	0.0	0.0	32277.0	135704243	0.0	0.0	0.0	0.0	8.34
chr4	5	148622954	32281	0.0	0.0	0.0	0.0	32281.0	148622454	0.0	0.0	0.0	0.0	8.34
chr4	5	149437138	32283	0.0	0.0	0.0	0.0	32283.0	149436638	0.0	0.0	0.0	0.0	8.34
chr4	5	149950014	32284	0.0	0.0	0.0	0.0	32284.0	149949514	0.0	0.0	0.0	0.0	8.34
chr5	6	21376064	32286	0.0	0.0	0.0	0.0	32286.0	21375564	0.0	0.0	0.0	0.0	8.34
chr5	6	24746516	32288	0.0	0.0	0.0	0.0	32288.0	24746016	0.0	0.0	0.0	0.0	8.34
chr5	6	66360645	32291	0.0	0.0	0.0	0.0	32291.0	66360145	0.0	0.0	0.0	0.0	8.34
chr5	6	92127708	32293	0.0	0.0	0.0	0.0	32293.0	92127208	0.0	0.0	0.0	0.0	8.34
chr5	6	108443669	32295	0.0	0.0	0.0	0.0	32295.0	108443169	0.0	0.0	0.0	0.0	8.34
chr5	6	118069773	32300	0.0	0.0	0.0	0.0	32300.0	118069273	0.0	0.0	0.0	0.0	8.34
chr5	6	118959742	32301	0.0	0.0	0.0	0.0	32301.0	118959242	0.0	0.0	0.0	0.0	8.34
chr11	13	107410613	23881	0.0	0.0	0.0	0.0	23881.0	107409969	0.0	0.0	0.0	0.0	21.7
chr5	6	140224608	32305	0.0	0.0	0.0	0.0	32305.0	140224108	0.0	0.0	0.0	0.0	8.34
chr5	6	140318846	32306	0.0	0.0	0.0	0.0	32306.0	140318346	0.0	0.0	0.0	0.0	8.34
chr11	13	80324096	23873	0.0	0.0	0.0	0.0	23873.0	80323422	0.0	0.0	0.0	0.0	21.7
chr11	13	69044125	23868	0.0	0.0	0.0	0.0	23868.0	69043625	0.0	0.0	0.0	0.0	21.7
chr11	13	54576457	23866	0.0	0.0	0.0	0.0	23866.0	54575957	0.0	0.0	0.0	0.0	21.7
chr5	6	142428294	32308	0.0	0.0	0.0	0.0	32308.0	142427794	0.0	0.0	0.0	0.0	8.34
chr6	7	39218087	32313	0.0	0.0	0.0	0.0	32313.0	39217587	0.0	0.0	0.0	0.0	8.34
chr6	7	51567648	32317	0.0	0.0	0.0	0.0	32317.0	51567148	0.0	0.0	0.0	0.0	8.34
chr11	13	53810938	23865	0.0	0.0	0.0	0.0	23865.0	53810022	0.0	0.0	0.0	0.0	21.7
chr6	7	70796929	32321	0.0	0.0	0.0	0.0	32321.0	70796429	0.0	0.0	0.0	0.0	8.34
chr4	5	64010288	32261	0.0	0.0	0.0	0.0	32261.0	64009788	0.0	0.0	0.0	0.0	8.34
chr6	7	85325413	32324	0.0	0.0	0.0	0.0	32324.0	85324913	0.0	0.0	0.0	0.0	8.34
chr4	5	16213652	32255	0.0	0.0	0.0	0.0	32255.0	16213152	0.0	0.0	0.0	0.0	8.34
chr3	4	144342954	32252	0.0	0.0	0.0	0.0	32252.0	144342454	0.0	0.0	0.0	0.0	8.34
chr1	1	131900423	32160	0.0	0.0	0.0	0.0	32160.0	131899923	0.0	0.0	0.0	0.0	8.34
chr1	1	181260394	32167	0.0	0.0	0.0	0.0	32167.0	181259894	0.0	0.0	0.0	0.0	8.34
chr2	2	3746919	32170	0.0	0.0	0.0	0.0	32170.0	3746419	0.0	0.0	0.0	0.0	8.34
chr2	2	6461549	32171	0.0	0.0	0.0	0.0	32171.0	6461049	0.0	0.0	0.0	0.0	8.34
chr2	2	52966279	32182	0.0	0.0	0.0	0.0	32182.0	52965779	0.0	0.0	0.0	0.0	8.34
chr2	2	60219004	32183	0.0	0.0	0.0	0.0	32183.0	60218504	0.0	0.0	0.0	0.0	8.34
chr2	2	73237403	32187	0.0	0.0	0.0	0.0	32187.0	73236903	0.0	0.0	0.0	0.0	8.34
chr2	2	102946026	32197	0.0	0.0	0.0	0.0	32197.0	102945526	0.0	0.0	0.0	0.0	8.34
chr14	11	121946051	23933	0.0	0.0	0.0	0.0	23933.0	121945551	0.0	0.0	0.0	0.0	21.7
chr2	2	120253438	32202	0.0	0.0	0.0	0.0	32202.0	120252938	0.0	0.0	0.0	0.0	8.34
chr2	2	124702295	32203	0.0	0.0	0.0	0.0	32203.0	124701795	0.0	0.0	0.0	0.0	8.34
chr2	2	130931517	32204	0.0	0.0	0.0	0.0	32204.0	130931017	0.0	0.0	0.0	0.0	8.34
chr2	2	144441826	32205	0.0	0.0	0.0	0.0	32205.0	144441326	0.0	0.0	0.0	0.0	8.34
chr2	2	151963912	32207	0.0	0.0	0.0	0.0	32207.0	151963412	0.0	0.0	0.0	0.0	8.34
chr2	2	153561038	32209	0.0	0.0	0.0	0.0	32209.0	153560538	0.0	0.0	0.0	0.0	8.34
chr2	2	165867859	32215	0.0	0.0	0.0	0.0	32215.0	165867359	0.0	0.0	0.0	0.0	8.34
chr2	2	166545915	32216	0.0	0.0	0.0	0.0	32216.0	166545415	0.0	0.0	0.0	0.0	8.34
chr2	2	173075518	32218	0.0	0.0	0.0	0.0	32218.0	173075018	0.0	0.0	0.0	0.0	8.34
chr3	4	28327111	32223	0.0	0.0	0.0	0.0	32223.0	28326611	0.0	0.0	0.0	0.0	8.34
chr3	4	63610399	32233	0.0	0.0	0.0	0.0	32233.0	63609899	0.0	0.0	0.0	0.0	8.34
chr3	4	79176375	32236	0.0	0.0	0.0	0.0	32236.0	79175875	0.0	0.0	0.0	0.0	8.34
chr3	4	88528246	32240	0.0	0.0	0.0	0.0	32240.0	88527746	0.0	0.0	0.0	0.0	8.34
chr3	4	96960721	32243	0.0	0.0	0.0	0.0	32243.0	96960221	0.0	0.0	0.0	0.0	8.34
chr3	4	105774472	32245	0.0	0.0	0.0	0.0	32245.0	105773972	0.0	0.0	0.0	0.0	8.34
chr3	4	108196257	32246	0.0	0.0	0.0	0.0	32246.0	108195757	0.0	0.0	0.0	0.0	8.34
chr3	4	108299792	32247	0.0	0.0	0.0	0.0	32247.0	108299292	0.0	0.0	0.0	0.0	8.34
chr3	4	109456522	32248	0.0	0.0	0.0	0.0	32248.0	109456022	0.0	0.0	0.0	0.0	8.34
chr3	4	154176320	32254	0.0	0.0	0.0	0.0	32254.0	154175820	0.0	0.0	0.0	0.0	8.34
chr6	7	98994382	32328	0.0	0.0	0.0	0.0	32328.0	98993882	0.0	0.0	0.0	0.0	8.34
chr6	7	115909529	32330	0.0	0.0	0.0	0.0	32330.0	115909029	0.0	0.0	0.0	0.0	8.34
chr6	7	115957850	32331	0.0	0.0	0.0	0.0	32331.0	115957350	0.0	0.0	0.0	0.0	8.34
chr9	12	74132719	32409	0.0	0.0	0.0	0.0	32409.0	74132219	0.0	0.0	0.0	0.0	8.34
chr9	12	75555362	32410	0.0	0.0	0.0	0.0	32410.0	75554862	0.0	0.0	0.0	0.0	8.34
chr9	12	102249715	32411	0.0	0.0	0.0	0.0	32411.0	102249215	0.0	0.0	0.0	0.0	8.34
chr9	12	108155806	32413	0.0	0.0	0.0	0.0	32413.0	108155306	0.0	0.0	0.0	0.0	8.34
chr9	12	122152884	32415	0.0	0.0	0.0	0.0	32415.0	122152384	0.0	0.0	0.0	0.0	8.34
chr10	9	23840660	32422	0.0	0.0	0.0	0.0	32422.0	23840160	0.0	0.0	0.0	0.0	8.34
chr10	9	40425517	32423	0.0	0.0	0.0	0.0	32423.0	40425017	0.0	0.0	0.0	0.0	8.34
chr10	9	60091265	32425	0.0	0.0	0.0	0.0	32425.0	60090765	0.0	0.0	0.0	0.0	8.34
chr10	9	76067892	32428	0.0	0.0	0.0	0.0	32428.0	76067392	0.0	0.0	0.0	0.0	8.34
chr10	9	81564869	32430	0.0	0.0	0.0	0.0	32430.0	81564369	0.0	0.0	0.0	0.0	8.34
chr10	9	88352729	32432	0.0	0.0	0.0	0.0	32432.0	88352229	0.0	0.0	0.0	0.0	8.34
chr10	9	120375326	32438	0.0	0.0	0.0	0.0	32438.0	120374826	0.0	0.0	0.0	0.0	8.34
chr10	9	122934337	32440	0.0	0.0	0.0	0.0	32440.0	122933837	0.0	0.0	0.0	0.0	8.34
chr7	8	139413288	23807	0.0	0.0	0.0	0.0	23807.0	139412582	0.0	0.0	0.0	0.0	21.7
chr10	9	127605753	32441	0.0	0.0	0.0	0.0	32441.0	127605253	0.0	0.0	0.0	0.0	8.34
chr7	8	137289466	23806	0.0	0.0	0.0	0.0	23806.0	137288828	0.0	0.0	0.0	0.0	21.7
chr11	13	3822037	32442	0.0	0.0	0.0	0.0	32442.0	3821537	0.0	0.0	0.0	0.0	8.34
chr11	13	24283631	32446	0.0	0.0	0.0	0.0	32446.0	24283131	0.0	0.0	0.0	0.0	8.34
chr11	13	62677212	32452	0.0	0.0	0.0	0.0	32452.0	62676712	0.0	0.0	0.0	0.0	8.34
chr11	13	70567870	32456	0.0	0.0	0.0	0.0	32456.0	70567370	0.0	0.0	0.0	0.0	8.34
chr11	13	94282843	32463	0.0	0.0	0.0	0.0	32463.0	94282343	0.0	0.0	0.0	0.0	8.34
chr11	13	97559946	32466	0.0	0.0	0.0	0.0	32466.0	97559446	0.0	0.0	0.0	0.0	8.34
chr11	13	104621296	32471	0.0	0.0	0.0	0.0	32471.0	104620796	0.0	0.0	0.0	0.0	8.34
chr11	13	109488862	32473	0.0	0.0	0.0	0.0	32473.0	109488362	0.0	0.0	0.0	0.0	8.34
chr11	13	115417660	32475	0.0	0.0	0.0	0.0	32475.0	115417160	0.0	0.0	0.0	0.0	8.34
chr7	8	35991692	23798	0.0	0.0	0.0	0.0	23798.0	35991058	0.0	0.0	0.0	0.0	21.7
chr6	7	140559632	23793	0.0	0.0	0.0	0.0	23793.0	140559132	0.0	0.0	0.0	0.0	21.7
chr9	12	67887144	32407	0.0	0.0	0.0	0.0	32407.0	67886644	0.0	0.0	0.0	0.0	8.34
chr9	12	64090027	32406	0.0	0.0	0.0	0.0	32406.0	64089527	0.0	0.0	0.0	0.0	8.34
chr9	12	48816246	32402	0.0	0.0	0.0	0.0	32402.0	48815746	0.0	0.0	0.0	0.0	8.34
chr9	12	21787296	32399	0.0	0.0	0.0	0.0	32399.0	21786796	0.0	0.0	0.0	0.0	8.34
chr11	13	11507042	23861	0.0	0.0	0.0	0.0	23861.0	11506366	0.0	0.0	0.0	0.0	21.7
chr6	7	115987593	32333	0.0	0.0	0.0	0.0	32333.0	115987093	0.0	0.0	0.0	0.0	8.34
chr6	7	127569410	32336	0.0	0.0	0.0	0.0	32336.0	127568910	0.0	0.0	0.0	0.0	8.34
chr6	7	145922747	32337	0.0	0.0	0.0	0.0	32337.0	145922247	0.0	0.0	0.0	0.0	8.34
chr7	8	6941613	32343	0.0	0.0	0.0	0.0	32343.0	6941113	0.0	0.0	0.0	0.0	8.34
chr7	8	29006147	32347	0.0	0.0	0.0	0.0	32347.0	29005647	0.0	0.0	0.0	0.0	8.34
chr7	8	38004088	32351	0.0	0.0	0.0	0.0	32351.0	38003588	0.0	0.0	0.0	0.0	8.34
chr7	8	46168833	32353	0.0	0.0	0.0	0.0	32353.0	46168333	0.0	0.0	0.0	0.0	8.34
chr7	8	49843507	32354	0.0	0.0	0.0	0.0	32354.0	49843007	0.0	0.0	0.0	0.0	8.34
chr7	8	67529460	32357	0.0	0.0	0.0	0.0	32357.0	67528960	0.0	0.0	0.0	0.0	8.34
chr10	9	118086034	23858	0.0	0.0	0.0	0.0	23858.0	118085534	0.0	0.0	0.0	0.0	21.7
chr7	8	74423388	32358	0.0	0.0	0.0	0.0	32358.0	74422888	0.0	0.0	0.0	0.0	8.34
chr7	8	92582401	32361	0.0	0.0	0.0	0.0	32361.0	92581901	0.0	0.0	0.0	0.0	8.34
chr10	9	6966323	31438	0.0	0.0	0.0	0.0	31438.0	6965823	0.0	0.0	0.0	0.0	10.0
chr7	8	123039369	32364	0.0	0.0	0.0	0.0	32364.0	123038869	0.0	0.0	0.0	0.0	8.34
chr7	8	132742152	32369	0.0	0.0	0.0	0.0	32369.0	132741652	0.0	0.0	0.0	0.0	8.34
chr7	8	139396659	32371	0.0	0.0	0.0	0.0	32371.0	139396159	0.0	0.0	0.0	0.0	8.34
chr8	10	33308741	32375	0.0	0.0	0.0	0.0	32375.0	33308241	0.0	0.0	0.0	0.0	8.34
chr8	10	46890505	32378	0.0	0.0	0.0	0.0	32378.0	46890005	0.0	0.0	0.0	0.0	8.34
chr8	10	70339378	32380	0.0	0.0	0.0	0.0	32380.0	70338878	0.0	0.0	0.0	0.0	8.34
chr8	10	71289221	32381	0.0	0.0	0.0	0.0	32381.0	71288721	0.0	0.0	0.0	0.0	8.34
chr8	10	88377381	32383	0.0	0.0	0.0	0.0	32383.0	88376881	0.0	0.0	0.0	0.0	8.34
chr8	10	93957200	32384	0.0	0.0	0.0	0.0	32384.0	93956700	0.0	0.0	0.0	0.0	8.34
chr8	10	108916016	32386	0.0	0.0	0.0	0.0	32386.0	108915516	0.0	0.0	0.0	0.0	8.34
chr8	10	111543251	32387	0.0	0.0	0.0	0.0	32387.0	111542751	0.0	0.0	0.0	0.0	8.34
chr8	10	114928880	32388	0.0	0.0	0.0	0.0	32388.0	114928380	0.0	0.0	0.0	0.0	8.34
chr8	10	121511841	32391	0.0	0.0	0.0	0.0	32391.0	121511341	0.0	0.0	0.0	0.0	8.34
chr8	10	122318315	32392	0.0	0.0	0.0	0.0	32392.0	122317815	0.0	0.0	0.0	0.0	8.34
chr7	8	127258347	32366	0.0	0.0	0.0	0.0	32366.0	127257847	0.0	0.0	0.0	0.0	8.34
chr9	12	122288051	31436	0.0	0.0	0.0	0.0	31436.0	122287551	0.0	0.0	0.0	0.0	10.0
chr17	18	10304472	31645	0.0	0.0	0.0	0.0	31645.0	10303972	0.0	0.0	0.0	0.0	10.0
chr9	12	121353123	31435	0.0	0.0	0.0	0.0	31435.0	121352623	0.0	0.0	0.0	0.0	10.0
chr6	7	87494797	30727	0.0	0.0	0.0	0.0	30727.0	87494297	0.0	0.0	0.0	0.0	10.8
chr6	7	125087303	30741	0.0	0.0	0.0	0.0	30741.0	125086803	0.0	0.0	0.0	0.0	10.8
chr6	7	99660864	24539	0.0	0.0	0.0	0.0	24539.0	99660364	0.0	0.0	0.0	0.0	20.0
chr7	8	25708606	30750	0.0	0.0	0.0	0.0	30750.0	25708106	0.0	0.0	0.0	0.0	10.8
chr6	7	99364677	24538	0.0	0.0	0.0	0.0	24538.0	99364177	0.0	0.0	0.0	0.0	20.0
chr18	20	67969482	32810	0.0	0.0	0.0	0.0	32810.0	67968982	0.0	0.0	0.0	0.0	7.51
chr7	8	29317777	30754	0.0	0.0	0.0	0.0	30754.0	29317277	0.0	0.0	0.0	0.0	10.8
chr6	7	86823346	24535	0.0	0.0	0.0	0.0	24535.0	86822846	0.0	0.0	0.0	0.0	20.0
chr6	7	83092872	24534	0.0	0.0	0.0	0.0	24534.0	83092236	0.0	0.0	0.0	0.0	20.0
chr7	8	38000573	30755	0.0	0.0	0.0	0.0	30755.0	38000073	0.0	0.0	0.0	0.0	10.8
chr7	8	73742228	30760	0.0	0.0	0.0	0.0	30760.0	73741728	0.0	0.0	0.0	0.0	10.8
chr7	8	92180819	30763	0.0	0.0	0.0	0.0	30763.0	92180319	0.0	0.0	0.0	0.0	10.8
chr7	8	96477038	30764	0.0	0.0	0.0	0.0	30764.0	96476538	0.0	0.0	0.0	0.0	10.8
chr7	8	112204529	30767	0.0	0.0	0.0	0.0	30767.0	112204029	0.0	0.0	0.0	0.0	10.8
chr7	8	114445900	30768	0.0	0.0	0.0	0.0	30768.0	114445400	0.0	0.0	0.0	0.0	10.8
chr7	8	128050087	30772	0.0	0.0	0.0	0.0	30772.0	128049587	0.0	0.0	0.0	0.0	10.8
chr7	8	140198681	30773	0.0	0.0	0.0	0.0	30773.0	140198181	0.0	0.0	0.0	0.0	10.8
chr8	10	69772320	30783	0.0	0.0	0.0	0.0	30783.0	69771820	0.0	0.0	0.0	0.0	10.8
chr8	10	85514850	30788	0.0	0.0	0.0	0.0	30788.0	85514220	0.0	0.0	0.0	0.0	10.8
chr8	10	117532422	30795	0.0	0.0	0.0	0.0	30795.0	117531922	0.0	0.0	0.0	0.0	10.8
chr6	7	30499264	24524	0.0	0.0	0.0	0.0	24524.0	30498764	0.0	0.0	0.0	0.0	20.0
chr8	10	121969003	30796	0.0	0.0	0.0	0.0	30796.0	121968503	0.0	0.0	0.0	0.0	10.8
chr9	12	20901914	30801	0.0	0.0	0.0	0.0	30801.0	20901414	0.0	0.0	0.0	0.0	10.8
chr9	12	40877368	30805	0.0	0.0	0.0	0.0	30805.0	40876868	0.0	0.0	0.0	0.0	10.8
chr9	12	44258946	30806	0.0	0.0	0.0	0.0	30806.0	44258292	0.0	0.0	0.0	0.0	10.8
chr5	6	151341915	30720	0.0	0.0	0.0	0.0	30720.0	151341415	0.0	0.0	0.0	0.0	10.8
chr9	12	45439950	30807	0.0	0.0	0.0	0.0	30807.0	45439450	0.0	0.0	0.0	0.0	10.8
