chr_name	chromosome_id	end	id	id_0_1um_pcc	id_100um_k99a	id_10um_k99a	id_10um_pcc	id_no_peptide	start	tag_count_0_1um_pcc	tag_count_100um_k99a	tag_count_10um_k99a	tag_count_10um_pcc	tag_count_no_peptide
chr15	16	37231991	33842	33842.0	32725.0	0.0	0.0	0.0	37231491	8.64	6.79	0.0	0.0	0.0
chr19	21	45833342	26189	26189.0	25189.0	0.0	0.0	0.0	45832638	17.3	13.6	0.0	0.0	0.0
chr2	2	31464557	27810	32698.0	29430.0	27810.0	0.0	0.0	31464057	9.26	9.05	12.3	0.0	0.0
chr6	7	121150247	28526	28526.0	27643.0	0.0	0.0	0.0	121149487	13.6	10.7	0.0	0.0	0.0
chr13	14	111044540	28395	31596.0	30648.0	28395.0	0.0	0.0	111043770	10.5	8.48	11.9	0.0	0.0
chr6	7	140658974	32206	0.0	32600.0	32206.0	0.0	0.0	140658474	0.0	6.79	7.76	0.0	0.0
chr15	16	8629860	32529	0.0	32722.0	32529.0	0.0	0.0	8629360	0.0	6.79	7.76	0.0	0.0
chr19	21	36476443	23591	23591.0	22360.0	0.0	0.0	0.0	36475207	22.2	17.5	0.0	0.0	0.0
chr11	13	22883224	25891	0.0	25023.0	25891.0	0.0	0.0	22882540	0.0	13.6	15.5	0.0	0.0
chr2	2	75631388	26555	0.0	25830.0	26555.0	0.0	0.0	75630888	0.0	12.4	14.1	0.0	0.0
chr6	7	54152358	12010	17720.0	12010.0	17015.0	0.0	23378.0	54150902	39.5	41.9	40.1	0.0	22.5
chr18	20	41752957	33161	33161.0	32420.0	0.0	0.0	0.0	41752457	9.26	7.35	0.0	0.0	0.0
chr2	2	52378874	23092	23092.0	21674.0	0.0	0.0	0.0	52378374	22.8	18.1	0.0	0.0	0.0
chr6	7	134659777	27518	0.0	27079.0	27518.0	0.0	0.0	134659277	0.0	11.3	12.8	0.0	0.0
chr10	9	39458758	28163	28163.0	27174.0	0.0	0.0	0.0	39458258	14.2	11.3	0.0	0.0	0.0
chr7	8	64122396	24879	0.0	23557.0	24879.0	0.0	0.0	64121896	0.0	15.3	17.3	0.0	0.0
chr1	1	62200958	30190	0.0	30047.0	30190.0	0.0	0.0	62200458	0.0	8.48	9.58	0.0	0.0
chr1	1	131273013	30199	0.0	30067.0	30199.0	0.0	0.0	131272513	0.0	8.48	9.58	0.0	0.0
chr16	17	91524769	19099	27350.0	19099.0	27721.0	0.0	32582.0	91523831	15.4	23.2	12.8	0.0	8.34
chr8	10	35123632	16234	20625.0	11860.0	16234.0	0.0	25921.0	35122880	29.6	42.4	43.3	0.0	17.5
chr3	4	135580185	11375	25903.0	11375.0	21394.0	0.0	29996.0	135578489	17.3	44.1	25.1	0.0	11.7
chrX	3	20790754	32633	32633.0	31914.0	0.0	0.0	0.0	20790128	9.88	7.92	0.0	0.0	0.0
chr13	14	93786784	32419	32419.0	31633.0	0.0	0.0	0.0	93786284	9.88	7.92	0.0	0.0	0.0
chr5	6	124002948	32026	32026.0	31172.0	0.0	0.0	0.0	124002448	9.88	7.92	0.0	0.0	0.0
chr13	14	53390795	32405	32405.0	31620.0	0.0	0.0	0.0	53390295	9.88	7.92	0.0	0.0	0.0
chr8	10	86689514	23712	23712.0	22855.0	30328.0	0.0	0.0	86688638	21.6	16.4	9.58	0.0	0.0
chr13	14	111779052	16156	0.0	12932.0	16156.0	0.0	0.0	111778012	0.0	39.0	43.8	0.0	0.0
chr2	2	152805062	27481	27481.0	26488.0	0.0	0.0	0.0	152804562	14.8	11.9	0.0	0.0	0.0
chr2	2	73060367	23640	0.0	22034.0	23640.0	0.0	0.0	73059867	0.0	17.5	19.6	0.0	0.0
chr6	7	73007834	28621	0.0	28310.0	28621.0	0.0	0.0	73007334	0.0	10.2	11.4	0.0	0.0
chr1	1	80329444	31368	0.0	31969.0	31368.0	0.0	0.0	80328814	0.0	7.35	8.21	0.0	0.0
chr13	14	17769140	31782	0.0	32317.0	31782.0	0.0	0.0	17768494	0.0	7.35	8.21	0.0	0.0
chr5	6	52658541	31524	0.0	32106.0	31524.0	0.0	0.0	52658041	0.0	7.35	8.21	0.0	0.0
chr14	11	122018117	26861	26861.0	25629.0	0.0	0.0	0.0	122017617	16.1	13.0	0.0	0.0	0.0
chr11	13	31893239	12852	16213.0	11283.0	12852.0	0.0	0.0	31891293	45.7	44.7	59.3	0.0	0.0
chr10	9	118804862	31482	31482.0	30506.0	0.0	0.0	0.0	118804362	10.5	8.48	0.0	0.0	0.0
chr11	13	67609024	31516	31516.0	30535.0	0.0	0.0	0.0	67608524	10.5	8.48	0.0	0.0	0.0
chr7	8	90342721	31367	31367.0	30370.0	0.0	0.0	0.0	90342221	10.5	8.48	0.0	0.0	0.0
chr16	17	94719598	31675	31675.0	30753.0	0.0	0.0	0.0	94719098	10.5	8.48	0.0	0.0	0.0
chr13	14	111968076	31598	31598.0	30650.0	0.0	0.0	0.0	111967576	10.5	8.48	0.0	0.0	0.0
chr13	14	73777585	31585	31585.0	30636.0	0.0	0.0	0.0	73777085	10.5	8.48	0.0	0.0	0.0
chr12	15	32006594	21765	21765.0	19952.0	0.0	0.0	0.0	32005962	26.6	21.5	0.0	0.0	0.0
chr11	13	113335196	26083	26083.0	25560.0	29485.0	0.0	0.0	113334564	17.3	13.0	10.5	0.0	0.0
chr2	2	34807927	28216	0.0	27476.0	28216.0	0.0	0.0	34807427	0.0	10.7	11.9	0.0	0.0
chr17	18	84334235	18323	18323.0	16818.0	21859.0	0.0	0.0	84333213	37.7	28.3	24.2	0.0	0.0
chr3	4	101503088	26061	0.0	24833.0	26061.0	0.0	0.0	101502588	0.0	13.6	15.1	0.0	0.0
chr15	16	80048014	26476	26476.0	25120.0	0.0	0.0	0.0	80047368	16.7	13.6	0.0	0.0	0.0
chr6	7	120957460	26337	26337.0	24920.0	0.0	0.0	0.0	120956960	16.7	13.6	0.0	0.0	0.0
chr3	4	103887480	31917	31917.0	32057.0	32754.0	0.0	0.0	103886980	9.88	7.35	7.3	0.0	0.0
chr10	9	34015181	30790	30790.0	29745.0	0.0	0.0	0.0	34014681	11.1	9.05	0.0	0.0	0.0
chr5	6	103501868	30642	30642.0	29569.0	0.0	0.0	0.0	103501222	11.1	9.05	0.0	0.0	0.0
chr9	12	92566462	31397	0.0	31397.0	0.0	0.0	0.0	92565962	0.0	7.92	0.0	0.0	0.0
chr13	14	46356347	27882	0.0	27882.0	0.0	0.0	0.0	46355715	0.0	10.7	0.0	0.0	0.0
chr8	10	116619216	29701	0.0	29701.0	0.0	0.0	0.0	116618716	0.0	9.05	0.0	0.0	0.0
chr9	12	85689618	31395	0.0	31395.0	0.0	0.0	0.0	85689118	0.0	7.92	0.0	0.0	0.0
chr1	1	84833844	30054	0.0	30054.0	0.0	0.0	0.0	84833344	0.0	8.48	0.0	0.0	0.0
chr11	13	87724396	27218	0.0	27218.0	0.0	0.0	0.0	87723748	0.0	11.3	0.0	0.0	0.0
chr1	1	74368663	30051	0.0	30051.0	0.0	0.0	0.0	74368163	0.0	8.48	0.0	0.0	0.0
chr11	13	94311290	27220	0.0	27220.0	0.0	0.0	0.0	94310644	0.0	11.3	0.0	0.0	0.0
chr16	17	33456632	31771	0.0	31771.0	0.0	0.0	0.0	33456132	0.0	7.92	0.0	0.0	0.0
chr13	14	101733474	27893	0.0	27893.0	0.0	0.0	0.0	101732780	0.0	10.7	0.0	0.0	0.0
chr13	14	51786730	18758	0.0	18758.0	0.0	0.0	0.0	51785968	0.0	23.8	0.0	0.0	0.0
chr16	17	38760857	31772	0.0	31772.0	0.0	0.0	0.0	38760357	0.0	7.92	0.0	0.0	0.0
chr11	13	78599414	31499	0.0	31499.0	0.0	0.0	0.0	78598914	0.0	7.92	0.0	0.0	0.0
chr13	14	37705882	27877	0.0	27877.0	0.0	0.0	0.0	37705382	0.0	10.7	0.0	0.0	0.0
chr16	17	5366877	31756	0.0	31756.0	0.0	0.0	0.0	5366377	0.0	7.92	0.0	0.0	0.0
chr12	15	24600167	27241	0.0	27241.0	0.0	0.0	0.0	24599525	0.0	11.3	0.0	0.0	0.0
chr9	12	13442567	29710	0.0	29710.0	0.0	0.0	0.0	13442067	0.0	9.05	0.0	0.0	0.0
chr12	15	102251203	27859	0.0	27859.0	0.0	0.0	0.0	102250703	0.0	10.7	0.0	0.0	0.0
chr12	15	111947221	27865	0.0	27865.0	0.0	0.0	0.0	111946721	0.0	10.7	0.0	0.0	0.0
chr16	17	10428172	31758	0.0	31758.0	0.0	0.0	0.0	10427672	0.0	7.92	0.0	0.0	0.0
chr11	13	100892292	27225	0.0	27225.0	0.0	0.0	0.0	100891792	0.0	11.3	0.0	0.0	0.0
chr14	11	19713787	27900	0.0	27900.0	0.0	0.0	0.0	19713287	0.0	10.7	0.0	0.0	0.0
chr16	17	11503952	31761	0.0	31761.0	0.0	0.0	0.0	11503452	0.0	7.92	0.0	0.0	0.0
chr16	17	18628853	31762	0.0	31762.0	0.0	0.0	0.0	18628353	0.0	7.92	0.0	0.0	0.0
chr8	10	123192034	29708	0.0	29708.0	0.0	0.0	0.0	123191534	0.0	9.05	0.0	0.0	0.0
chr11	13	95778143	27221	0.0	27221.0	0.0	0.0	0.0	95777643	0.0	11.3	0.0	0.0	0.0
chr9	12	94675114	31398	0.0	31398.0	0.0	0.0	0.0	94674614	0.0	7.92	0.0	0.0	0.0
chr16	17	22359164	31764	0.0	31764.0	0.0	0.0	0.0	22358664	0.0	7.92	0.0	0.0	0.0
chr16	17	23232458	31765	0.0	31765.0	0.0	0.0	0.0	23231958	0.0	7.92	0.0	0.0	0.0
chr13	14	30154285	27873	0.0	27873.0	0.0	0.0	0.0	30153785	0.0	10.7	0.0	0.0	0.0
chr13	14	23898934	27872	0.0	27872.0	0.0	0.0	0.0	23898434	0.0	10.7	0.0	0.0	0.0
chr16	17	31015876	31768	0.0	31768.0	0.0	0.0	0.0	31015376	0.0	7.92	0.0	0.0	0.0
chr16	17	45403593	31773	0.0	31773.0	0.0	0.0	0.0	45403093	0.0	7.92	0.0	0.0	0.0
chr16	17	4414436	31754	0.0	31754.0	0.0	0.0	0.0	4413936	0.0	7.92	0.0	0.0	0.0
chr16	17	95700617	31786	0.0	31786.0	0.0	0.0	0.0	95700117	0.0	7.92	0.0	0.0	0.0
chr17	18	8561422	31791	0.0	31791.0	0.0	0.0	0.0	8560922	0.0	7.92	0.0	0.0	0.0
chr10	9	42033537	27175	0.0	27175.0	0.0	0.0	0.0	42032861	0.0	11.3	0.0	0.0	0.0
chr8	10	12801979	29681	0.0	29681.0	0.0	0.0	0.0	12801479	0.0	9.05	0.0	0.0	0.0
chr10	9	19361242	27167	0.0	27167.0	0.0	0.0	0.0	19360742	0.0	11.3	0.0	0.0	0.0
chr8	10	4497466	29680	0.0	29680.0	0.0	0.0	0.0	4496966	0.0	9.05	0.0	0.0	0.0
chr14	11	73234823	27914	0.0	27914.0	0.0	0.0	0.0	73234323	0.0	10.7	0.0	0.0	0.0
chr10	9	61448482	27179	0.0	27179.0	0.0	0.0	0.0	61447982	0.0	11.3	0.0	0.0	0.0
chr17	18	11158757	31793	0.0	31793.0	0.0	0.0	0.0	11158257	0.0	7.92	0.0	0.0	0.0
chr17	18	24131454	31797	0.0	31797.0	0.0	0.0	0.0	24130954	0.0	7.92	0.0	0.0	0.0
chr10	9	14115180	27165	0.0	27165.0	0.0	0.0	0.0	14114680	0.0	11.3	0.0	0.0	0.0
chr17	18	24674755	31799	0.0	31799.0	0.0	0.0	0.0	24674255	0.0	7.92	0.0	0.0	0.0
chr15	16	36268531	27921	0.0	27921.0	0.0	0.0	0.0	36268031	0.0	10.7	0.0	0.0	0.0
chr8	10	3766797	29679	0.0	29679.0	0.0	0.0	0.0	3766297	0.0	9.05	0.0	0.0	0.0
chr17	18	24902001	31800	0.0	31800.0	0.0	0.0	0.0	24901501	0.0	7.92	0.0	0.0	0.0
chr12	15	99701578	19047	0.0	19047.0	0.0	0.0	0.0	99700794	0.0	23.2	0.0	0.0	0.0
chr9	12	78106677	31391	0.0	31391.0	0.0	0.0	0.0	78106177	0.0	7.92	0.0	0.0	0.0
chr8	10	111298066	29700	0.0	29700.0	0.0	0.0	0.0	111297566	0.0	9.05	0.0	0.0	0.0
chr14	11	64640077	27911	0.0	27911.0	0.0	0.0	0.0	64639577	0.0	10.7	0.0	0.0	0.0
chr8	10	33797696	29684	0.0	29684.0	0.0	0.0	0.0	33797196	0.0	9.05	0.0	0.0	0.0
chr8	10	108723456	29699	0.0	29699.0	0.0	0.0	0.0	108722956	0.0	9.05	0.0	0.0	0.0
chr11	13	32363981	27203	0.0	27203.0	0.0	0.0	0.0	32363481	0.0	11.3	0.0	0.0	0.0
chr1	1	91083731	30060	0.0	30060.0	0.0	0.0	0.0	91083231	0.0	8.48	0.0	0.0	0.0
chr11	13	20915307	27201	0.0	27201.0	0.0	0.0	0.0	20914807	0.0	11.3	0.0	0.0	0.0
chr16	17	52047934	31775	0.0	31775.0	0.0	0.0	0.0	52047434	0.0	7.92	0.0	0.0	0.0
chr14	11	30395362	27903	0.0	27903.0	0.0	0.0	0.0	30394862	0.0	10.7	0.0	0.0	0.0
chr8	10	77209793	29693	0.0	29693.0	0.0	0.0	0.0	77209293	0.0	9.05	0.0	0.0	0.0
chr14	11	62016945	27910	0.0	27910.0	0.0	0.0	0.0	62016445	0.0	10.7	0.0	0.0	0.0
chr16	17	57393537	31776	0.0	31776.0	0.0	0.0	0.0	57393037	0.0	7.92	0.0	0.0	0.0
chr16	17	84699160	31780	0.0	31780.0	0.0	0.0	0.0	84698660	0.0	7.92	0.0	0.0	0.0
chr14	11	59443415	27907	0.0	27907.0	0.0	0.0	0.0	59442915	0.0	10.7	0.0	0.0	0.0
chr8	10	72110230	29692	0.0	29692.0	0.0	0.0	0.0	72109730	0.0	9.05	0.0	0.0	0.0
chr10	9	128041900	27198	0.0	27198.0	0.0	0.0	0.0	128041400	0.0	11.3	0.0	0.0	0.0
chr8	10	46929042	29689	0.0	29689.0	0.0	0.0	0.0	46928542	0.0	9.05	0.0	0.0	0.0
chr8	10	33974081	29685	0.0	29685.0	0.0	0.0	0.0	33973581	0.0	9.05	0.0	0.0	0.0
chr10	9	98927171	27191	0.0	27191.0	0.0	0.0	0.0	98926671	0.0	11.3	0.0	0.0	0.0
chr16	17	76352339	31778	0.0	31778.0	0.0	0.0	0.0	76351839	0.0	7.92	0.0	0.0	0.0
chr9	12	100494558	31401	0.0	31401.0	0.0	0.0	0.0	100494058	0.0	7.92	0.0	0.0	0.0
chr9	12	13716768	29711	0.0	29711.0	0.0	0.0	0.0	13716268	0.0	9.05	0.0	0.0	0.0
chr12	15	64974900	27849	0.0	27849.0	0.0	0.0	0.0	64974400	0.0	10.7	0.0	0.0	0.0
chr15	16	66469428	31717	0.0	31717.0	0.0	0.0	0.0	66468928	0.0	7.92	0.0	0.0	0.0
chr10	9	17990823	29740	0.0	29740.0	0.0	0.0	0.0	17990323	0.0	9.05	0.0	0.0	0.0
chr13	14	97840358	18246	0.0	18246.0	0.0	0.0	0.0	97839578	0.0	24.9	0.0	0.0	0.0
chr12	15	118392734	27258	0.0	27258.0	0.0	0.0	0.0	118392234	0.0	11.3	0.0	0.0	0.0
chr16	17	23328554	12589	0.0	12589.0	0.0	0.0	0.0	23327158	0.0	40.2	0.0	0.0	0.0
chr10	9	13383291	29736	0.0	29736.0	0.0	0.0	0.0	13382791	0.0	9.05	0.0	0.0	0.0
chr9	12	122185232	31411	0.0	31411.0	0.0	0.0	0.0	122184732	0.0	7.92	0.0	0.0	0.0
chr12	15	111224683	27254	0.0	27254.0	0.0	0.0	0.0	111224027	0.0	11.3	0.0	0.0	0.0
