# HOMER Peaks
# Peak finding parameters:
# tag directory = /data/mm10/CD4/ChIP/H3K27Ac/AND-CD4TCell-H3K27Ac-1uM-K99A-24h-MNase-Combined
#
# total super enhancers = 398
# super enhancer stitching window = 12500
# super enhancer slope threshold = 1.00
# super enhancer slope moving window = 10
#
# total peaks = 18829
# peak size = 154
# peaks found using tags on both strands
# minimum distance between peaks = 12500
# fragment length = 154
# genome size = 2000000000
# Total tags = 58205145.0
# Total tags in peaks = 25227463.0
# Approximate IP efficiency = 43.34%
# tags per bp = 0.028411
# expected tags per peak = 4.375
# maximum tags considered per bp = 2.0
# effective number of tags used for normalization = 10000000.0
# Individual peaks have been stitched together into variable length regions
# FDR rate threshold = 0.001000000
# FDR effective poisson threshold = 3.727002e-06
# FDR tag threshold = 17.0
# number of putative peaks = 1333936
#
# input tag directory = /data/mm10/CD4/ChIP/Input/AND-CD4TCell-Input-MNase-Combined/
# Fold over input required = 4.00
# Poisson p-value over input required = 1.00e-04
# Putative peaks filtered by input = 431483
#
# size of region used for local filtering = 10000
# Poisson p-value over local region required = 1.00e-04
# Putative peaks filtered by local signal = 0
#
# Maximum fold under expected unique positions for tags = 2.00
# Putative peaks filtered for being too clonal = 1094
#
# cmd = findPeaks /data/mm10/CD4/ChIP/H3K27Ac/AND-CD4TCell-H3K27Ac-1uM-K99A-24h-MNase-Combined -i /data/mm10/CD4/ChIP/Input/AND-CD4TCell-Input-MNase-Combined/ -style super -o /data/mm10/CD4/ChIP/H3K27Ac/AND-CD4TCell-H3K27Ac-1uM-K99A-24h-MNase-Combined_superenhancers.txt -L 0
#
# Column Headers:
#PeakID	chr	start	end	strand	Normalized Tag Count	superEnhancer slope	findPeaks Score	Total Tags (normalized to Control Experiment)	Control Tags	Fold Change vs Control	p-value vs Control	Clonal Fold Change
chr1-16831	chr1	106511540	106717342	+	3246.0	60.076	36.000000	1.54
chr16-22597	chr16	23122673	23404690	+	3165.5	55.471	23.000000	1.00
chr2-93491	chr2	11133294	11296272	+	3143.5	47.239	17.000000	0.90
chr15-49381	chr15	74892998	75074628	+	3101.1	47.775	19.000000	0.95
chr16-19284	chr16	49748047	49988074	+	3062.9	44.752	25.000000	0.94
chr6-37276	chr6	86437482	86684973	+	3040.8	41.614	23.000000	0.90
chr1-72559	chr1	91935091	92251025	+	3038.6	30.112	19.000000	1.08
chr15-59471	chr15	36254778	36499934	+	3028.9	27.321	17.000000	1.02
chr18-26950	chr18	75197472	75514221	+	2998.3	21.093	19.000000	0.90
chr6-58310	chr6	129145685	129336018	+	2983.0	16.255	19.000000	0.95
chr14-33878	chr14	25438164	25663247	+	2981.3	19.931	20.000000	1.07
chr11-36468	chr11	54492194	54886627	+	2974.0	20.720	27.000000	1.02
chr12-54032	chr12	79599509	79850761	+	2969.8	22.198	18.000000	0.96
chr2-100795	chr2	128151538	128477889	+	2966.9	19.113	17.000000	0.96
chr7-43066	chr7	125444034	125663800	+	2959.5	17.491	23.000000	1.00
chr15-64681	chr15	97310997	97504749	+	2914.0	17.774	17.000000	0.84
chr12-39034	chr12	99195534	99583866	+	2906.8	16.931	21.000000	0.85
chr6-38809	chr6	134016545	134304395	+	2887.7	16.682	23.000000	0.94
chr11-75884	chr11	54923609	55159392	+	2876.8	18.161	19.000000	0.96
chr11-91997	chr11	11618869	11788948	+	2871.8	17.233	17.000000	1.22
chr5-70044	chr5	64556700	64866363	+	2868.3	10.960	17.000000	1.10
chr10-70706	chr10	13964082	14147600	+	2866.3	14.991	17.000000	0.90
chr16-29534	chr16	92609323	92910489	+	2863.6	12.507	21.000000	0.90
chr5-27665	chr5	65763074	65972622	+	2851.4	14.859	26.000000	1.03
chr13-4893	chr13	30625366	30988098	+	2849.9	16.061	44.000000	1.12
chr19-15731	chr19	10688147	10882324	+	2844.3	15.955	26.000000	0.82
chr13-56758	chr13	112306951	112516449	+	2811.5	18.757	17.000000	0.89
chr8-29809	chr8	81686906	81909531	+	2808.1	24.146	23.000000	0.94
chr1-96701	chr1	180223056	180432386	+	2782.2	25.055	17.000000	0.84
chr16-21288	chr16	51986509	52202580	+	2769.6	28.682	24.000000	0.90
chr11-41097	chr11	99010279	99255904	+	2766.8	29.643	26.000000	0.89
chr15-39482	chr15	62025304	62273563	+	2747.0	26.430	21.000000	1.08
chr8-30561	chr8	114766454	115024078	+	2710.1	37.445	23.000000	0.85
chr4-53995	chr4	101146840	101361838	+	2692.0	34.238	19.000000	1.07
chr7-61674	chr7	73462386	73633337	+	2667.4	33.809	19.000000	0.90
chr12-33906	chr12	69332330	69591932	+	2655.7	35.078	22.000000	1.05
chr12-51722	chr12	25132146	25439288	+	2643.4	33.389	18.000000	0.95
chr8-17326	chr8	46686535	46951979	+	2570.0	27.786	29.000000	0.89
chr1-94991	chr1	159896635	160079935	+	2564.5	25.382	17.000000	1.17
chr11-63853	chr11	88397606	88649313	+	2554.5	22.536	21.000000	0.95
chr2-98427	chr2	79036379	79304339	+	2543.7	22.349	17.000000	0.95
chr5-63556	chr5	105471022	105663220	+	2534.6	20.511	18.000000	0.90
chr19-28699	chr19	4036601	4233296	+	2533.3	12.967	19.000000	0.85
chr8-14825	chr8	72239444	72444250	+	2530.6	15.786	31.000000	1.26
chr4-53637	chr4	87859109	88224468	+	2524.1	16.454	19.000000	1.01
chr4-51349	chr4	6676885	6991770	+	2513.6	15.382	19.000000	0.96
chr11-90595	chr11	118106800	118274243	+	2512.9	15.945	18.000000	0.90
chr15-27925	chr15	80485583	80644370	+	2487.5	16.485	25.000000	0.89
chr11-93772	chr11	46282264	46480621	+	2464.0	16.205	17.000000	0.89
chr3-29628	chr3	79059540	79288051	+	2449.9	16.347	24.000000	0.99
chr11-39960	chr11	63943724	64124014	+	2445.8	14.725	26.000000	1.03
chr19-34842	chr19	53382677	53579024	+	2433.2	15.942	18.000000	0.90
chr7-5494	chr7	132656307	132870153	+	2428.5	13.602	50.000000	1.22
chr9-11505	chr9	13414332	13684052	+	2427.5	11.263	37.000000	1.03
chr10-73124	chr10	42816170	42974558	+	2420.1	15.852	17.000000	0.96
chr17-55262	chr17	29341564	29565508	+	2419.9	16.035	17.000000	0.89
chr2-31960	chr2	165843565	166056780	+	2411.5	14.381	29.000000	0.96
chr1-97255	chr1	183876138	184101965	+	2401.0	14.462	17.000000	0.96
chr2-99418	chr2	103565421	103728990	+	2392.4	16.050	17.000000	0.90
chr7-57570	chr7	117375947	117620085	+	2349.0	15.394	20.000000	1.75
chr2-89780	chr2	132543736	132732075	+	2343.8	17.493	18.000000	1.03
chr3-19654	chr3	95588248	95778323	+	2341.7	17.016	29.000000	1.18
chr1-78932	chr1	53761448	53911013	+	2336.5	16.133	18.000000	0.90
chr10-15735	chr10	39358696	39543533	+	2325.4	15.516	34.000000	0.88
chr1-52213	chr1	60852167	61072350	+	2322.2	8.811	22.000000	0.90
chr15-55664	chr15	78427200	78632357	+	2308.6	8.852	18.000000	0.96
chr1-76943	chr1	193102355	193295148	+	2303.3	8.809	19.000000	0.95
chr13-15074	chr13	5702725	5892641	+	2298.4	8.239	29.000000	1.00
chr7-40646	chr7	30973618	31174120	+	2293.7	6.553	23.000000	1.11
chr11-59012	chr11	106647204	106793366	+	2293.0	6.720	22.000000	0.95
chr2-72913	chr2	166593234	166807198	+	2287.5	5.536	20.000000	0.89
chr1-41726	chr1	171815617	172000834	+	2285.6	4.864	25.000000	1.03
chr15-52156	chr15	9506799	9722295	+	2284.1	4.914	18.000000	0.90
chr2-76880	chr2	58075608	58203941	+	2283.7	5.238	19.000000	0.90
chr2-82622	chr2	3610305	3810643	+	2279.5	6.456	18.000000	1.01
chr15-53897	chr15	59371511	59663768	+	2273.4	8.050	18.000000	0.96
chr6-60907	chr6	41492304	41564097	+	2272.3	9.442	18.000000	0.90
chr11-39521	chr11	52224007	52372208	+	2267.1	10.264	26.000000	0.88
chr2-104146	chr2	170104498	170254067	+	2260.4	12.226	17.000000	0.89
chr2-88461	chr2	117286800	117450340	+	2251.9	12.613	18.000000	1.02
chr2-35216	chr2	6545581	6764151	+	2236.3	11.797	27.000000	0.97
chr9-60528	chr9	14858226	15069231	+	2225.6	15.642	18.000000	0.90
chr13-47074	chr13	51676807	51849790	+	2218.8	17.140	18.000000	0.84
chr15-62603	chr15	77777225	77908893	+	2206.0	16.459	17.000000	0.90
chr5-34804	chr5	134164991	134352963	+	2199.2	16.972	24.000000	0.98
chr9-11470	chr9	123923149	124128086	+	2198.4	15.454	38.000000	1.06
chr16-32247	chr16	57393342	57586030	+	2172.8	15.726	20.000000	0.95
chr11-82652	chr11	22778069	22954639	+	2158.1	14.849	18.000000	0.95
chr7-34936	chr7	80736450	80948482	+	2155.7	15.464	25.000000	1.07
chr4-39491	chr4	102486129	102656129	+	2144.0	14.778	22.000000	0.94
chr9-69655	chr9	44478177	44616598	+	2138.0	15.006	17.000000	0.89
chr18-6928	chr18	35702556	35959450	+	2125.6	11.343	33.000000	1.08
chr3-56191	chr3	105730827	105966529	+	2124.3	9.553	18.000000	0.84
chr15-46251	chr15	100588512	100762499	+	2107.6	9.531	20.000000	0.95
chr7-63537	chr7	102187276	102398958	+	2105.2	8.137	19.000000	0.95
chr8-56638	chr8	81453130	81667905	+	2102.9	9.800	17.000000	0.89
chr11-100551	chr11	108125400	108344398	+	2100.7	8.179	17.000000	1.10
chr11-34319	chr11	86538896	86687680	+	2097.3	8.680	28.000000	0.93
chr16-27768	chr16	23981003	24241443	+	2095.1	6.374	21.000000	1.00
chr12-54458	chr12	82163365	82424580	+	2092.2	6.803	18.000000	1.09
chr8-47838	chr8	13551391	13709788	+	2075.7	8.158	18.000000	1.02
chr14-39985	chr14	73080994	73269646	+	2073.5	8.670	19.000000	0.90
chr8-59604	chr8	122904508	123073276	+	2069.1	9.742	17.000000	0.89
chr8-58411	chr8	111505430	111630353	+	2067.0	10.288	17.000000	0.84
chr6-58898	chr6	140460528	140726120	+	2062.0	10.407	19.000000	0.90
chr11-96821	chr11	75909749	76154887	+	2051.0	8.526	17.000000	0.84
chr12-55829	chr12	102581122	102783398	+	2045.5	8.212	18.000000	0.90
chr2-10753	chr2	153161269	153388485	+	2035.3	7.625	43.000000	1.68
chr17-57132	chr17	50451506	50686839	+	2029.6	7.517	17.000000	0.83
chr1-88989	chr1	54775289	54928176	+	2026.0	7.173	17.000000	0.96
chr2-54211	chr2	173307587	173545377	+	2021.5	5.699	23.000000	0.90
chr18-30938	chr18	82447128	82622591	+	2021.3	5.101	18.000000	1.02
chr6-64011	chr6	108366946	108604537	+	2020.6	3.724	18.000000	0.90
chr4-34343	chr4	8689688	8873239	+	2019.2	4.822	23.000000	0.99
chr5-75885	chr5	140857604	141094365	+	2016.3	5.183	17.000000	1.02
chr8-57622	chr8	94326619	94461588	+	2014.8	5.652	17.000000	1.02
chr8-54137	chr8	22641107	22821076	+	2013.1	6.951	17.000000	0.90
chr2-67248	chr2	18887263	19008922	+	2011.7	6.935	20.000000	1.01
chr10-72782	chr10	40347630	40529725	+	1999.0	8.354	17.000000	0.99
chr18-26504	chr18	65297532	65445946	+	1993.1	8.619	19.000000	1.03
chr11-65689	chr11	117239469	117357391	+	1985.5	10.633	21.000000	0.81
chr15-25646	chr15	80978107	81225387	+	1977.1	11.715	26.000000	1.10
chr1-45372	chr1	161653542	161834406	+	1976.5	11.587	24.000000	0.86
chr15-61817	chr15	67075805	67264754	+	1966.1	9.680	17.000000	0.89
chr5-57667	chr5	122109641	122318262	+	1961.5	9.233	19.000000	0.90
chr9-71026	chr9	61621631	61830378	+	1947.2	8.301	17.000000	1.09
chr15-56773	chr15	85944077	86125862	+	1938.6	7.034	18.000000	0.90
chr5-37293	chr5	107048388	107289747	+	1938.0	6.983	23.000000	0.94
chr16-26454	chr16	91354832	91498489	+	1937.4	6.395	22.000000	1.07
chr10-32856	chr10	68080630	68287273	+	1934.3	6.377	25.000000	1.09
chr2-61238	chr2	29606645	29739535	+	1932.7	4.122	21.000000	0.90
chr10-78546	chr10	122642349	122829233	+	1932.3	3.851	17.000000	1.12
chr18-24336	chr18	80574067	80749423	+	1932.1	3.874	20.000000	0.90
chr11-89427	chr11	107338039	107484010	+	1925.4	3.859	18.000000	0.95
chr1-48086	chr1	87755144	87953969	+	1920.9	4.637	23.000000	0.90
chr15-54642	chr15	66437518	66619667	+	1920.9	4.829	18.000000	1.02
chr15-48301	chr15	60070108	60195161	+	1914.1	4.986	19.000000	0.90
chr19-30111	chr19	29342436	29506127	+	1913.3	5.192	19.000000	1.02
chr13-52407	chr13	41321625	41520905	+	1912.9	4.190	17.000000	0.84
chr11-60738	chr11	20974291	21201271	+	1904.8	4.589	21.000000	0.95
chr11-40537	chr11	83010606	83135553	+	1902.0	4.670	26.000000	0.93
chr1-59782	chr1	136547353	136731144	+	1900.6	4.123	21.000000	1.00
chr1-83911	chr1	155004864	155175587	+	1899.1	4.908	18.000000	0.95
chr1-88274	chr1	43444967	43601806	+	1898.8	5.060	17.000000	0.96
chr5-71568	chr5	96852535	97039646	+	1891.8	4.957	17.000000	0.89
chr3-48047	chr3	60467223	60618084	+	1891.2	6.007	19.000000	0.90
chr12-52076	chr12	28667132	28886920	+	1887.8	8.032	18.000000	0.99
chr13-54699	chr13	73641018	73804267	+	1882.1	8.158	17.000000	0.90
chr10-35626	chr10	59878719	60007991	+	1880.7	9.305	24.000000	0.98
chr3-41911	chr3	9740865	9947766	+	1873.3	8.366	20.000000	1.01
chr3-56968	chr3	126571382	126770372	+	1863.8	8.801	18.000000	1.09
chr2-76532	chr2	43722951	43882914	+	1849.5	9.256	19.000000	0.95
chr10-63583	chr10	21151061	21335541	+	1847.2	9.884	18.000000	0.95
chr2-45915	chr2	22744882	22876937	+	1839.6	14.460	24.000000	1.06
chr9-69281	chr9	41046139	41182776	+	1838.5	14.667	17.000000	0.90
chr19-25064	chr19	34549166	34650902	+	1835.3	13.548	21.000000	1.01
chr14-49763	chr14	66170978	66282728	+	1829.0	12.668	17.000000	0.96
chr7-39823	chr7	142324164	142504952	+	1819.2	12.502	24.000000	0.90
chr2-75788	chr2	31024891	31187256	+	1788.7	13.172	19.000000	0.95
chr11-34657	chr11	98438370	98563381	+	1780.0	13.044	28.000000	0.96
chr5-40134	chr5	64952362	65139690	+	1777.6	13.028	22.000000	0.94
chr3-55567	chr3	100424477	100583345	+	1769.0	12.625	18.000000	0.95
chr13-43190	chr13	95682589	95918914	+	1767.7	11.527	19.000000	0.95
chr11-66619	chr11	11496335	11589957	+	1755.8	7.478	20.000000	0.90
chr2-63383	chr2	102835813	103026423	+	1755.6	7.385	21.000000	0.90
chr1-51693	chr1	51448720	51597870	+	1752.4	7.052	22.000000	0.90
chr6-46296	chr6	114777087	114938807	+	1748.7	5.811	21.000000	0.90
chr6-74793	chr6	136422599	136562615	+	1745.9	7.605	17.000000	0.96
chr1-95735	chr1	165759972	165884264	+	1741.1	6.362	17.000000	0.89
chr9-69995	chr9	46004902	46217182	+	1733.0	7.057	17.000000	0.96
chr1-78685	chr1	51996214	52150803	+	1732.7	6.568	18.000000	0.85
chr11-28584	chr11	53734998	53872525	+	1732.0	6.392	30.000000	1.07
chr7-76752	chr7	58605413	58779996	+	1719.3	7.725	17.000000	1.03
chr4-72054	chr4	145192639	145324211	+	1715.3	9.090	17.000000	1.16
chr5-54767	chr5	62677857	62868055	+	1710.7	7.852	19.000000	1.14
chr5-66545	chr5	140502495	140665083	+	1710.6	8.081	18.000000	1.03
chrX-4299	chrX	167063793	167213238	+	1708.0	10.250	27.000000	0.93
chr1-88002	chr1	39823025	39987037	+	1696.8	8.299	17.000000	0.90
chr6-25297	chr6	22314734	22474815	+	1683.3	8.144	27.000000	0.89
chr5-71797	chr5	100550118	100675135	+	1683.1	8.605	17.000000	1.03
chr9-45277	chr9	44947010	45103399	+	1681.3	9.707	21.000000	0.81
chr11-48424	chr11	87686610	87776961	+	1666.8	9.764	24.000000	0.98
chr3-55778	chr3	101195626	101304513	+	1666.5	10.350	18.000000	1.09
chr7-59415	chr7	16242151	16432027	+	1663.5	8.615	19.000000	0.90
chr4-13675	chr4	40773171	40905968	+	1656.0	9.126	34.000000	1.01
chr4-47798	chr4	62583501	62710045	+	1648.9	9.033	20.000000	1.11
chr2-84180	chr2	26473441	26676097	+	1645.9	8.253	18.000000	0.90
chr17-53257	chr17	4993475	5206627	+	1630.9	8.769	17.000000	1.14
chr10-67592	chr10	93064677	93229055	+	1628.5	8.935	18.000000	1.02
chr3-33506	chr3	106446627	106556161	+	1625.1	8.344	23.000000	0.94
chr4-28335	chr4	155116106	155254254	+	1623.9	7.954	26.000000	0.89
chr12-48705	chr12	86796125	86915094	+	1614.3	7.607	19.000000	1.41
chr4-72531	chr4	150443069	150623598	+	1610.7	5.702	17.000000	1.02
chr17-26197	chr17	35162691	35265738	+	1606.7	5.477	24.000000	0.90
chr17-54667	chr17	26467809	26648469	+	1602.9	5.633	17.000000	0.96
chr8-42937	chr8	14934356	15042982	+	1598.3	6.142	19.000000	0.86
chr1-36649	chr1	85646903	85778884	+	1597.5	4.650	26.000000	1.09
chr1-79496	chr1	60701094	60833294	+	1594.7	4.316	18.000000	1.19
chr9-62267	chr9	45200989	45330197	+	1593.7	4.213	18.000000	0.90
chr4-62200	chr4	129696307	129841182	+	1589.2	4.228	18.000000	0.90
chr11-71707	chr11	104581234	104717778	+	1584.8	4.108	20.000000	1.00
chr17-58676	chr17	73804526	73970818	+	1584.7	4.325	17.000000	1.41
chr16-44451	chr16	32052725	32202828	+	1583.3	4.761	17.000000	1.02
chr3-36479	chr3	100961272	101110921	+	1579.9	4.636	22.000000	0.95
chr1-69477	chr1	36221401	36376264	+	1576.0	4.037	19.000000	0.95
chr5-57961	chr5	123974709	124091796	+	1572.2	3.385	19.000000	0.95
chr15-35441	chr15	55759462	55912884	+	1570.0	3.421	22.000000	1.00
chr10-59415	chr10	77499178	77639338	+	1564.4	4.797	19.000000	1.08
chr4-27572	chr4	129495666	129625512	+	1564.2	4.430	26.000000	0.98
chr18-20789	chr18	49978639	50108704	+	1563.5	3.973	21.000000	0.95
chr13-46938	chr13	49183518	49326939	+	1563.3	4.081	18.000000	0.96
chr5-49569	chr5	72711711	72876585	+	1563.0	3.929	20.000000	1.00
chr10-63389	chr10	19547573	19694882	+	1552.7	3.088	18.000000	0.90
chr7-78851	chr7	83557856	83677543	+	1551.7	3.380	17.000000	0.96
chr14-45390	chr14	79480536	79566801	+	1550.7	3.370	18.000000	0.84
chr9-71355	chr9	63637847	63759938	+	1546.2	3.538	17.000000	0.96
chr4-32256	chr4	63814891	63948479	+	1545.0	4.439	24.000000	0.99
chr2-76017	chr2	32485367	32590139	+	1544.7	4.275	19.000000	0.85
chr2-85465	chr2	35398649	35509875	+	1542.7	4.748	18.000000	0.96
chr6-61882	chr6	65498243	65672933	+	1542.1	5.398	18.000000	1.02
chr11-39094	chr11	30101288	30222393	+	1540.8	4.865	26.000000	0.97
chr15-6830	chr15	100039061	100248946	+	1534.7	5.388	43.000000	1.11
chr6-55705	chr6	83347272	83508010	+	1525.6	5.371	19.000000	0.95
chr9-58164	chr9	96324775	96450190	+	1521.5	5.191	19.000000	1.01
chr15-52032	chr15	6539791	6630596	+	1516.4	5.373	18.000000	0.90
chr14-40123	chr14	74753717	74956498	+	1515.2	5.711	19.000000	1.02
chr11-90518	chr11	117866988	118020286	+	1510.7	5.682	18.000000	0.90
chr4-62595	chr4	133048504	133196769	+	1510.6	5.091	18.000000	0.95
chr14-49206	chr14	60685732	60768506	+	1509.7	4.982	17.000000	0.84
chr13-41401	chr13	45805325	45971410	+	1507.9	4.555	19.000000	1.09
chr12-49345	chr12	102270802	102396779	+	1504.5	4.606	19.000000	1.14
chr11-101621	chr11	117636716	117833061	+	1498.6	4.920	17.000000	0.89
chr11-89080	chr11	106082399	106222557	+	1493.2	5.037	18.000000	0.95
chr13-38017	chr13	85374835	85560570	+	1489.8	4.982	20.000000	1.00
chr3-38683	chr3	52261475	52415822	+	1487.4	4.877	21.000000	0.94
chr1-91403	chr1	91024119	91118484	+	1486.0	4.665	17.000000	1.03
chr9-59223	chr9	115450035	115651932	+	1479.4	4.032	19.000000	0.96
chr2-103883	chr2	167687120	167864156	+	1478.5	3.720	17.000000	0.89
chr19-33801	chr19	34154565	34318372	+	1478.0	3.346	18.000000	1.02
chr7-17670	chr7	24365015	24472684	+	1476.9	3.212	33.000000	1.30
chr1-62934	chr1	40380414	40544224	+	1474.8	3.307	20.000000	0.90
chr13-50850	chr13	20089897	20261040	+	1472.9	2.675	17.000000	0.90
chr11-32782	chr11	4186324	4351468	+	1469.5	2.717	28.000000	1.22
chr18-34297	chr18	70503914	70652919	+	1468.6	3.308	17.000000	0.84
chr6-64302	chr6	113604256	113749640	+	1467.0	4.336	18.000000	1.08
chr10-61713	chr10	118757980	118928540	+	1464.9	4.079	19.000000	0.90
chr10-63708	chr10	21821614	21999472	+	1462.4	4.953	18.000000	1.02
chr17-59332	chr17	83897095	84043605	+	1461.3	4.673	17.000000	1.10
chr19-21796	chr19	5786785	5894452	+	1456.9	4.841	22.000000	1.00
chr13-28704	chr13	13516734	13624589	+	1449.3	4.970	22.000000	1.09
chr7-29771	chr7	101041744	101215310	+	1448.8	4.861	27.000000	0.97
chr12-61893	chr12	84163600	84263035	+	1441.4	4.781	17.000000	0.84
chr16-29821	chr16	95701686	95871756	+	1439.8	4.712	21.000000	1.04
chr16-35363	chr16	43560748	43736788	+	1437.8	4.310	19.000000	1.09
chr18-26113	chr18	56373983	56477532	+	1435.4	3.140	19.000000	1.08
chr10-58543	chr10	60308753	60404740	+	1434.0	3.083	19.000000	1.14
chr1-52697	chr1	82787530	82928119	+	1432.0	2.395	22.000000	0.94
chr3-64507	chr3	131085070	131215088	+	1431.3	5.319	17.000000	0.90
chr19-28363	chr19	53789535	53919354	+	1429.5	5.051	20.000000	0.95
chr2-102975	chr2	158647207	158751605	+	1429.4	4.730	17.000000	0.96
chr3-46139	chr3	142490834	142629881	+	1429.2	5.120	20.000000	1.08
chr6-51687	chr6	119980630	120159676	+	1426.2	4.913	20.000000	0.90
chr10-47186	chr10	53927876	54102013	+	1405.9	5.637	21.000000	0.85
chr13-38666	chr13	101634851	101769024	+	1405.6	5.608	20.000000	0.95
chr19-27178	chr19	29100673	29274956	+	1405.3	6.289	20.000000	1.01
chr5-75631	chr5	140178183	140332306	+	1401.4	7.128	17.000000	1.02
chr11-45446	chr11	115403291	115514813	+	1400.8	6.901	25.000000	1.22
chr11-83265	chr11	33998887	34102978	+	1395.4	3.935	18.000000	1.10
chr6-54316	chr6	39226462	39353653	+	1393.9	3.929	19.000000	0.90
chr19-34774	chr19	53137236	53235189	+	1389.4	3.881	18.000000	0.96
chr11-67126	chr11	23659119	23823941	+	1383.9	3.675	20.000000	0.95
chr15-46934	chr15	25811437	25964378	+	1382.3	3.590	19.000000	1.02
chr7-57140	chr7	104203930	104318431	+	1380.9	3.549	20.000000	1.09
