id	chr_name	start	end	chromosome_id	tag_count_13_11_25	id_13_11_25	tag_count_13_11_20	id_13_11_20	tag_count_14_06_11	id_14_06_11
68	chr15	78563033	78573079	16	428.2	68	519.8	117.0	1050.7	206.0
69	chr11	98937016	98946828	13	427.7	69	767.7	27.0	2581.4	11.0
70	chr18	80699509	80709669	20	427.7	70	374.4	325.0	1008.7	233.0
71	chr11	99143415	99156819	13	424.1	71	413.1	237.0	1487.8	67.0
73	chr9	120934213	120946661	12	421.6	73	166.8	3001.0	405.6	2047.0
74	chr2	11168892	11179024	2	421.1	74	506.7	122.0	1024.9	222.0
77	chr15	6577523	6587117	16	418.6	77	1065.3	5.0	1555.5	59.0
78	chr9	44977534	44987798	12	416.1	78	559.0	86.0	1244.4	120.0
79	chr6	91107630	91117878	7	415.6	79	506.7	123.0	1029.7	220.0
80	chr12	112853286	112862488	15	415.6	80	542.8	98.0	1127.0	167.0
81	chr1	91178871	91187605	1	411.6	81	295.5	646.0	439.9	1680.0
85	chr6	48717680	48729524	7	406.6	85	665.7	45.0	1061.2	198.0
86	chr5	112277047	112288463	6	402.6	86	829.4	22.0	1845.6	34.0
87	chr19	4184438	4194414	21	400.5	87	470.1	155.0	1331.3	95.0
91	chr6	22346809	22356343	7	396.5	91	423.6	220.0	622.2	759.0
92	chr10	54069092	54077468	9	396.5	92	576.8	80.0	738.6	515.0
95	chr12	64964512	64970684	15	388.0	95	591.5	72.0	1209.1	132.0
96	chr3	89904811	89914339	4	386.5	96	232.2	1258.0	1108.9	174.0
97	chr17	72916127	72926791	18	386.5	97	339.4	439.0	1189.1	139.0
98	chr7	143004229	143010179	8	383.0	98	495.2	131.0	1127.0	165.0
99	chr15	67171796	67180564	16	383.0	99	480.6	142.0	1299.8	102.0
100	chr18	60373949	60386371	20	381.0	100	508.3	121.0	497.2	1274.0
101	chr3	100479302	100489322	4	380.0	101	560.1	85.0	1147.1	153.0
103	chr5	103754683	103763805	6	379.0	103	404.8	257.0	631.8	739.0
105	chr3	9825893	9834855	4	376.0	105	478.5	143.0	823.6	386.0
106	chr2	3712777	3722547	2	374.9	106	1000.4	7.0	2160.6	22.0
107	chr6	87528275	87537315	7	372.9	107	753.6	28.0	915.2	286.0
108	chr15	79890221	79902775	16	372.4	108	263.0	889.0	1267.3	112.0
109	chr7	28373435	28385729	8	370.4	109	592.0	71.0	1727.3	43.0
110	chr7	142458863	142466555	8	370.4	110	359.3	376.0	809.3	409.0
111	chr11	117331665	117339079	13	370.4	111	590.4	73.0	2228.3	20.0
114	chr11	103171801	103179251	13	366.9	114	551.2	92.0	1446.7	74.0
116	chr2	91957132	91966748	2	365.4	116	305.9	590.0	737.7	519.0
120	chr3	106482098	106489828	4	359.9	120	461.8	169.0	1265.4	115.0
123	chr15	97835029	97844841	16	359.4	123	201.3	1819.0	639.4	719.0
124	chr15	89307451	89315865	16	358.9	124	406.9	252.0	817.8	394.0
125	chr19	10821185	10831839	21	358.9	125	298.6	633.0	413.2	1960.0
126	chr19	46501673	46511417	21	358.4	126	373.9	327.0	1108.0	176.0
127	chr4	156025119	156033633	5	357.4	127	207.6	1668.0	418.0	1887.0
130	chr5	37045965	37053899	6	355.9	130	330.0	483.0	882.7	318.0
131	chr10	60278485	60286309	9	355.9	131	267.8	854.0	1111.8	172.0
132	chr6	99256638	99266518	7	354.9	132	451.8	180.0	849.3	361.0
133	chr9	63752637	63760247	12	354.4	133	424.1	219.0	980.1	250.0
134	chr9	119976188	119984726	12	354.4	134	437.7	197.0	1357.0	91.0
135	chr11	52271325	52281835	13	354.4	135	328.4	496.0	2251.2	17.0
136	chr3	103856877	103866363	4	352.4	136	499.4	129.0	1197.7	137.0
138	chr7	38183697	38190951	8	352.4	138	416.8	229.0	922.8	281.0
139	chr13	55368615	55374927	14	352.4	139	381.8	304.0	815.0	397.0
141	chr6	114912933	114922243	7	348.3	141	371.3	337.0	1630.9	54.0
143	chr5	65862614	65870652	6	346.3	143	875.4	14.0	2925.9	6.0
144	chr18	62174361	62181273	20	346.3	144	305.4	597.0	905.6	299.0
147	chr11	46303740	46313846	13	341.8	147	448.2	184.0	974.3	257.0
148	chr19	34639352	34647610	21	341.8	148	428.8	208.0	51.5	27742.0
149	chr6	125348819	125356281	7	341.3	149	404.8	258.0	1000.1	237.0
150	chr17	34188796	34199892	18	341.3	150	413.7	236.0	1813.2	36.0
151	chr10	6972203	6980319	9	340.8	151	522.4	115.0	740.5	508.0
154	chr14	40961260	40968228	11	337.8	154	365.5	356.0	672.8	637.0
155	chr15	77833449	77841895	16	335.3	155	667.8	44.0	2704.5	9.0
157	chr1	74236075	74246777	1	333.8	157	194.0	2011.0	1023.0	226.0
158	chr11	94989762	94997320	13	333.8	158	288.7	687.0	1770.2	39.0
162	chr11	117962335	117971553	13	330.3	162	416.8	230.0	1104.1	179.0
163	chr16	97534083	97539911	17	329.8	163	453.4	179.0	693.8	594.0
164	chr4	155215723	155222819	5	328.3	164	456.5	172.0	899.0	302.0
165	chr9	107625787	107635683	12	327.8	165	498.4	130.0	1384.7	84.0
167	chr16	19974911	19983951	17	326.8	167	543.9	97.0	519.1	1153.0
169	chr11	60774593	60782707	13	325.3	169	184.6	2308.0	750.1	492.0
170	chr15	76193546	76200272	16	325.3	170	464.4	165.0	929.5	277.0
175	chr9	101075484	101083918	12	323.8	175	372.3	334.0	873.2	329.0
176	chr7	24366534	24376128	8	323.2	176	296.5	643.0	1316.9	100.0
177	chr2	103565351	103572179	2	320.7	177	392.7	275.0	1117.5	170.0
181	chr7	125483817	125492545	8	318.7	181	303.3	609.0	611.7	789.0
182	chr9	44492045	44498453	12	318.7	182	364.0	359.0	808.3	410.0
184	chr2	167655360	167662644	2	317.7	184	380.7	305.0	928.5	278.0
186	chr4	63857179	63864329	5	316.7	186	362.4	366.0	687.1	606.0
188	chr17	25218603	25228931	18	315.2	188	359.3	379.0	436.1	1709.0
189	chr1	36760493	36768027	1	314.7	189	392.2	277.0	794.0	426.0
190	chr16	97459073	97464763	17	314.7	190	314.3	561.0	496.2	1278.0
191	chr4	149694976	149702568	5	313.7	191	556.9	90.0	1990.7	26.0
192	chr11	95836707	95844327	13	313.7	192	604.5	67.0	682.3	615.0
194	chr13	24630154	24638306	14	313.7	194	730.6	33.0	1148.0	152.0
195	chr1	171914657	171922435	1	313.2	195	351.4	402.0	940.0	271.0
197	chr4	15266365	15274037	5	313.2	197	69.6	15220.0	392.2	2242.0
199	chr11	80069638	80080118	13	313.2	199	528.2	112.0	1157.6	149.0
200	chr11	100839635	100850133	13	313.2	200	477.5	145.0	857.9	353.0
202	chr16	94571251	94582333	17	312.7	202	129.2	5583.0	650.8	686.0
203	chr16	52030603	52040409	17	311.7	203	427.3	213.0	769.2	461.0
205	chr11	6557014	6565070	13	311.2	205	465.4	162.0	1049.7	208.0
208	chr11	115151817	115159135	13	309.7	208	382.3	303.0	1713.0	46.0
209	chr18	82474723	82483633	20	309.2	209	340.4	436.0	834.1	376.0
210	chr7	31031138	31041264	8	308.7	210	219.1	1456.0	1129.9	162.0
211	chr11	57643910	57651476	13	308.7	211	204.5	1745.0	884.6	314.0
214	chr2	91944692	91951516	2	307.2	214	258.3	941.0	690.0	600.0
216	chr10	75316050	75321440	9	307.2	216	359.3	377.0	753.9	484.0
218	chr16	46005141	46012753	17	306.2	218	295.5	653.0	658.5	664.0
219	chr1	106706996	106714368	1	305.7	219	455.5	174.0	828.3	381.0
221	chr19	44292882	44299058	21	305.2	221	396.4	272.0	731.0	532.0
222	chr4	63557708	63563180	5	304.7	222	372.9	330.0	742.5	505.0
223	chr4	109112139	109121669	5	304.7	223	306.5	587.0	677.6	623.0
224	chr6	127147895	127155947	7	304.7	224	371.3	338.0	1512.6	63.0
225	chr19	34190574	34200570	21	304.7	225	182.5	2394.0	362.6	2672.0
226	chr10	79849390	79857896	9	304.2	226	176.2	2633.0	691.9	597.0
228	chr7	45915358	45923032	8	303.2	228	317.4	545.0	797.8	425.0
230	chr11	49246484	49252766	13	303.2	230	495.2	132.0	945.7	269.0
233	chr19	57355119	57364063	21	302.7	233	232.7	1257.0	1024.9	224.0
235	chr7	19817776	19824740	8	302.2	235	404.8	259.0	1347.5	92.0
236	chr10	19591711	19599955	9	302.2	236	423.1	222.0	743.4	504.0
239	chr14	25457467	25462631	11	301.7	239	378.6	313.0	1010.6	232.0
240	chr19	34605217	34612147	21	301.7	240	347.2	412.0	366.5	2600.0
241	chr1	36270443	36277327	1	301.2	241	308.5	582.0	857.0	354.0
244	chr2	32720371	32726215	2	300.7	244	362.9	363.0	1035.4	216.0
245	chr10	62501128	62509830	9	300.2	245	385.9	295.0	1092.7	183.0
246	chr17	6773836	6783880	18	300.2	246	306.5	589.0	1266.4	114.0
248	chr11	100818494	100826014	13	299.2	248	435.6	199.0	1035.4	217.0
249	chr8	72161796	72170688	10	298.2	249	216.5	1500.0	801.6	417.0
250	chr19	4215040	4222586	21	297.7	250	330.0	487.0	865.6	344.0
251	chr5	36477969	36485635	6	297.1	251	396.9	269.0	205.2	8600.0
252	chr1	171766550	171773632	1	296.1	252	313.8	562.0	297.7	4212.0
253	chr5	120774862	120780542	6	295.6	253	391.2	282.0	594.5	847.0
255	chr13	41482510	41488638	14	295.6	255	413.7	235.0	533.5	1085.0
256	chr5	137627097	137633015	6	294.6	256	301.2	616.0	987.7	246.0
260	chr11	96458646	96467126	13	293.1	260	396.9	270.0	744.4	502.0
261	chr12	84765594	84775550	15	293.1	261	226.4	1353.0	488.6	1329.0
265	chr2	92455354	92460762	2	291.6	265	362.4	365.0	820.7	389.0
266	chr9	56087382	56094606	12	291.6	266	253.1	1005.0	735.8	525.0
267	chr15	100417516	100424272	16	291.6	267	285.5	710.0	746.3	500.0
272	chr8	84978159	84986615	10	289.1	272	582.6	75.0	1478.2	69.0
273	chr1	153748466	153755550	1	288.6	273	392.2	278.0	595.5	840.0
276	chr2	93187457	93193897	2	288.1	276	370.3	341.0	793.0	428.0
278	chr6	72949018	72957288	7	288.1	278	333.6	469.0	842.7	370.0
280	chr2	34957079	34964141	2	287.6	280	617.1	63.0	1128.0	164.0
284	chr10	80017356	80026228	9	284.6	284	385.4	296.0	1057.4	203.0
286	chr9	109052345	109059073	12	283.6	286	533.9	105.0	1705.3	48.0
288	chr11	119389434	119395788	13	283.6	288	361.4	372.0	905.6	298.0
293	chr5	120706061	120714629	6	282.1	293	361.9	368.0	1110.8	173.0
295	chr1	160043921	160050465	1	281.6	295	663.6	47.0	720.5	544.0
297	chr10	99261185	99267603	9	281.6	297	443.5	191.0	805.4	415.0
305	chr11	78980594	78985286	13	279.1	305	311.2	575.0	622.2	761.0
307	chr2	131186033	131191545	2	278.6	307	318.0	541.0	296.8	4243.0
308	chr6	56915730	56924352	7	278.6	308	126.0	5871.0	357.9	2754.0
309	chr15	80571201	80579195	16	278.1	309	326.3	510.0	1374.2	87.0
313	chr15	5239682	5245642	16	277.1	313	478.0	144.0	1133.7	161.0
314	chr11	88998704	89004434	13	276.6	314	346.2	414.0	721.5	543.0
315	chr11	118206362	118213864	13	276.6	315	323.7	520.0	615.5	779.0
318	chr15	97825111	97831165	16	275.6	318	636.4	53.0	1014.4	229.0
319	chr5	96998105	97005405	6	275.1	319	300.7	618.0	461.9	1497.0
321	chr1	165704485	165710549	1	274.1	321	626.0	60.0	1724.4	44.0
322	chr13	24414952	24420864	14	274.1	322	430.9	204.0	992.5	243.0
327	chr10	127320349	127325827	9	272.1	327	330.0	484.0	999.2	238.0
330	chr2	62407347	62412865	2	269.5	330	244.7	1098.0	614.6	781.0
332	chr9	106369541	106374245	12	269.5	332	458.6	170.0	681.4	617.0
333	chr13	75840266	75846138	14	269.5	333	359.3	378.0	673.7	634.0
334	chr15	79690104	79696218	16	269.5	334	295.5	652.0	542.0	1041.0
335	chr15	9522428	9531740	16	269.0	335	321.1	531.0	583.1	878.0
337	chr5	115150257	115157471	6	268.5	337	403.7	261.0	710.0	564.0
340	chr6	124881982	124888754	7	267.5	340	221.2	1429.0	590.7	859.0
341	chr7	80860199	80867073	8	267.5	341	325.8	511.0	560.2	962.0
343	chr8	117257424	117264186	10	267.5	343	295.5	649.0	848.4	363.0
345	chr1	131276405	131282771	1	267.0	345	254.2	992.0	648.0	693.0
347	chr4	83321885	83329667	5	266.5	347	227.5	1331.0	291.1	4428.0
348	chr7	68273501	68282367	8	266.5	348	662.1	48.0	1983.1	27.0
350	chr4	125122886	125128902	5	266.0	350	326.8	502.0	734.8	526.0
351	chr7	24901247	24908583	8	266.0	351	421.0	224.0	1054.5	205.0
352	chr11	117777794	117784368	13	266.0	352	388.0	290.0	1041.2	214.0
353	chr5	105132520	105142782	6	265.5	353	447.1	185.0	558.3	970.0
354	chr10	28667471	28675867	9	265.5	354	171.5	2820.0	230.9	6986.0
355	chr15	27624551	27632263	16	265.5	355	201.3	1817.0	481.9	1373.0
360	chr10	75589321	75594177	9	262.5	360	337.8	448.0	623.2	757.0
362	chr3	107097505	107102683	4	262.0	362	282.9	733.0	402.7	2084.0
363	chr10	21991579	21999269	9	262.0	363	305.9	591.0	810.2	408.0
367	chr2	127332686	127339406	2	260.5	367	344.6	418.0	303.5	4019.0
368	chr2	166705066	166713206	2	260.5	368	235.3	1215.0	858.9	351.0
369	chr3	89959777	89965285	4	260.5	369	356.1	388.0	845.5	366.0
371	chr9	107294607	107301003	12	260.5	371	373.4	328.0	733.9	528.0
373	chr2	165652738	165657668	2	260.0	373	234.3	1229.0	501.0	1254.0
374	chr2	79254288	79260606	2	259.5	374	446.1	188.0	1135.6	160.0
375	chr7	102242959	102249153	8	259.5	375	410.0	242.0	1183.3	142.0
376	chr12	86945174	86951002	15	259.5	376	368.2	346.0	546.8	1018.0
378	chr4	102570955	102576879	5	258.5	378	674.6	39.0	1494.4	66.0
379	chr15	99392446	99400672	16	258.5	379	318.0	543.0	630.8	740.0
380	chr6	28478960	28487832	7	258.0	380	275.6	788.0	194.7	9311.0
381	chr19	34596633	34600001	21	258.0	381	339.9	438.0	428.5	1787.0
383	chr2	59642087	59647543	2	257.0	383	141.7	4450.0	167.0	11352.0
385	chr11	86576591	86583561	13	257.0	385	547.0	94.0	1178.6	144.0
386	chr2	32151860	32159120	2	256.5	386	300.2	620.0	754.9	482.0
388	chr15	79926791	79933567	16	256.0	388	355.1	394.0	831.2	379.0
389	chr19	47507696	47514218	21	256.0	389	316.4	551.0	595.5	846.0
390	chr1	54918424	54926982	1	255.5	390	239.5	1164.0	680.4	619.0
392	chr11	3288594	3294632	13	255.5	392	334.2	467.0	906.6	295.0
395	chr19	10738061	10743619	21	255.0	395	533.4	107.0	764.4	465.0
400	chr11	75530368	75536980	13	254.5	400	283.4	729.0	898.0	306.0
402	chr12	25095075	25101669	15	254.5	402	426.7	214.0	1147.1	154.0
405	chr9	111054883	111059677	12	253.5	405	331.0	481.0	645.1	702.0
408	chr14	121877606	121885298	11	253.0	408	248.9	1049.0	538.2	1063.0
409	chr11	63918496	63925430	13	252.5	409	372.9	333.0	870.3	337.0
410	chr1	171840043	171846647	1	251.5	410	319.5	536.0	523.0	1126.0
417	chr5	112270114	112276264	6	249.5	417	829.4	22.0	1845.6	34.0
418	chr5	117133237	117140649	6	249.5	418	274.0	800.0	414.2	1937.0
421	chr9	107550424	107557292	12	249.0	421	334.2	466.0	637.5	723.0
424	chr11	58180605	58187549	13	248.5	424	273.0	810.0	605.0	813.0
425	chr6	108829574	108836232	7	248.0	425	506.7	124.0	1018.2	228.0
426	chr8	3352829	3358555	10	248.0	426	298.6	631.0	635.6	730.0
428	chr7	127133634	127138458	8	247.5	428	300.7	619.0	768.2	462.0
429	chr12	113151686	113157680	15	247.5	429	407.9	249.0	818.8	391.0
430	chr13	24612723	24618413	14	247.5	430	409.5	245.0	899.0	303.0
431	chr2	32078106	32083366	2	247.0	431	382.3	301.0	890.4	310.0
434	chr7	127086781	127094721	8	246.5	434	312.7	567.0	883.7	316.0
435	chr2	118543129	118550285	2	246.0	435	329.5	489.0	508.6	1197.0
436	chr3	61362718	61369252	4	246.0	436	253.1	1003.0	645.1	701.0
437	chr7	102267800	102272874	8	246.0	437	389.1	288.0	867.5	340.0
438	chr7	126469739	126476445	8	246.0	438	298.6	630.0	679.5	621.0
439	chr11	103341821	103347581	13	246.0	439	310.1	581.0	773.9	455.0
440	chr19	12570739	12577843	21	246.0	440	332.6	477.0	576.4	905.0
442	chr3	88451369	88457005	4	245.4	442	275.6	787.0	548.7	1007.0
444	chr12	17689429	17695505	15	245.4	444	243.7	1109.0	592.6	853.0
447	chr16	33683020	33688290	17	244.9	447	307.0	586.0	585.0	871.0
448	chr16	91545282	91550662	17	244.9	448	302.3	613.0	940.9	270.0
449	chr3	84032621	84040815	4	244.4	449	230.6	1281.0	488.6	1322.0
450	chr6	134033486	134040932	7	244.4	450	335.7	458.0	1278.8	107.0
451	chr7	31151133	31156901	8	244.4	451	556.4	91.0	1277.8	108.0
452	chr9	7829303	7835623	12	244.4	452	297.0	641.0	719.5	546.0
453	chr1	133130455	133137277	1	243.9	453	333.1	472.0	860.8	350.0
455	chr13	20090464	20096646	14	243.9	455	252.1	1015.0	255.8	5828.0
456	chr15	59644329	59650137	16	243.9	456	390.1	284.0	961.9	265.0
460	chr14	121960407	121966899	11	243.4	460	855.0	16.0	1136.6	159.0
461	chr17	47504149	47509933	18	243.4	461	297.0	642.0	1223.4	127.0
462	chr5	123394579	123400263	6	242.9	462	283.4	727.0	692.8	595.0
463	chr11	103260953	103267179	13	242.9	463	577.3	78.0	1240.6	121.0
464	chr13	63561793	63569225	14	242.9	464	366.1	354.0	1107.0	177.0
465	chr2	43747083	43753897	2	242.4	465	338.9	440.0	562.1	956.0
468	chr9	66593088	66601352	12	242.4	468	324.2	516.0	1030.7	218.0
470	chr10	42859343	42866229	9	241.9	470	283.4	728.0	629.8	743.0
472	chr13	97238585	97245297	14	241.4	472	275.1	794.0	570.7	927.0
473	chr18	49977818	49982950	20	241.4	473	304.4	605.0	676.6	625.0
474	chr7	126701298	126708288	8	240.9	474	278.7	761.0	813.1	402.0
475	chr13	24638633	24644167	14	240.9	475	730.6	33.0	1148.0	152.0
476	chr16	8732975	8738041	17	240.9	476	261.0	918.0	1235.8	125.0
479	chr4	138217203	138224239	5	240.4	479	248.4	1053.0	418.9	1877.0
480	chr5	72748276	72753652	6	240.4	480	243.2	1117.0	690.9	598.0
483	chr4	129567221	129573113	5	239.9	483	328.4	495.0	988.7	245.0
484	chr4	152443814	152449002	5	239.9	484	332.6	474.0	675.7	626.0
485	chr10	7832320	7837934	9	239.9	485	449.7	183.0	883.7	317.0
486	chr2	144263086	144271188	2	239.4	486	321.1	529.0	570.7	925.0
487	chr11	69413330	69420370	13	239.4	487	315.3	554.0	800.7	421.0
489	chr17	34586574	34591734	18	239.4	489	376.0	319.0	1044.0	211.0
494	chr4	126252924	126257850	5	238.4	494	273.0	807.0	843.6	369.0
495	chr7	25217222	25222806	8	238.4	495	273.0	808.0	713.8	557.0
499	chr3	107036976	107044810	4	237.9	499	375.5	320.0	826.4	383.0
500	chr1	162733416	162741222	1	237.4	500	259.4	926.0	518.2	1155.0
501	chr5	57713413	57719901	6	237.4	501	255.2	982.0	777.8	446.0
504	chr6	72548444	72553180	7	236.9	504	276.6	777.0	559.2	966.0
505	chr8	34804486	34809958	10	236.9	505	311.2	574.0	925.7	280.0
508	chr3	93554343	93559697	4	235.9	508	261.0	910.0	682.3	614.0
509	chr9	21028669	21033437	12	235.9	509	331.0	480.0	758.7	472.0
510	chr4	43452233	43457107	5	235.4	510	163.7	3134.0	416.1	1911.0
511	chr11	69095329	69100793	13	235.4	511	338.9	441.0	1173.8	146.0
512	chr11	109361392	109368218	13	235.4	512	382.3	302.0	774.9	450.0
513	chr11	120627592	120634562	13	235.4	513	246.3	1079.0	744.4	503.0
514	chr14	121911824	121918336	11	235.4	514	265.1	875.0	564.0	952.0
516	chr9	77916751	77922687	12	234.9	516	257.3	953.0	668.0	651.0
518	chr14	70173308	70177576	11	234.9	518	291.8	668.0	616.5	778.0
519	chr15	100665012	100669528	16	234.4	519	354.0	397.0	947.6	268.0
521	chr2	128123018	128128996	2	233.9	521	359.8	375.0	668.0	647.0
522	chr4	134493595	134499355	5	233.9	522	270.9	826.0	390.3	2267.0
523	chr6	124727783	124732943	7	233.9	523	326.3	508.0	793.0	429.0
525	chr13	24602253	24608373	14	233.9	525	417.8	228.0	911.4	289.0
527	chr15	3269514	3275306	16	232.9	527	235.9	1212.0	549.7	1003.0
530	chr11	30193312	30199244	13	232.4	530	253.6	999.0	657.5	665.0
531	chr13	113613609	113617739	14	232.4	531	316.9	549.0	485.7	1353.0
532	chr17	57076230	57080742	18	232.4	532	288.7	688.0	643.2	706.0
533	chr6	35252468	35259826	7	231.9	533	230.6	1285.0	347.4	2945.0
534	chr11	70432307	70436845	13	231.9	534	297.6	640.0	902.8	300.0
535	chr9	106170581	106178855	12	231.4	535	292.3	666.0	567.8	939.0
536	chr10	79983088	79991290	9	231.4	536	338.4	444.0	836.9	373.0
537	chr9	32536783	32543055	12	230.9	537	413.7	234.0	1382.8	85.0
538	chr19	5870816	5876412	21	230.9	538	255.7	978.0	611.7	791.0
539	chr6	145119735	145124435	7	230.4	539	322.1	525.0	773.0	456.0
541	chr11	59222934	59229536	13	230.4	541	310.6	579.0	603.1	820.0
542	chr12	82170187	82176261	15	230.4	542	226.4	1352.0	464.7	1482.0
543	chr15	102243392	102248584	16	230.4	543	358.2	382.0	876.1	325.0
544	chr6	86849811	86855433	7	229.9	544	387.0	292.0	772.0	457.0
545	chr12	78857483	78864919	15	229.9	545	234.3	1234.0	480.0	1380.0
547	chr1	180941888	180946660	1	229.4	547	319.5	537.0	654.7	670.0
549	chr5	123134330	123142150	6	229.4	549	307.0	584.0	1898.1	30.0
551	chr6	136851670	136857714	7	229.4	551	256.8	960.0	416.1	1912.0
554	chr4	43957147	43962159	5	228.4	554	266.2	865.0	669.0	642.0
555	chr19	3321530	3325906	21	228.4	555	342.0	429.0	637.5	724.0
557	chr2	160732278	160736892	2	227.9	557	699.2	36.0	1276.9	109.0
558	chr4	63396216	63402834	5	227.9	558	463.3	166.0	1661.5	50.0
561	chr7	16840088	16845830	8	227.9	561	252.1	1012.0	1103.2	180.0
562	chr11	98960264	98966660	13	227.9	562	305.9	594.0	910.4	291.0
563	chr13	55445555	55449811	14	227.9	563	377.0	316.0	789.2	436.0
564	chr14	103651128	103657036	11	227.9	564	270.4	833.0	466.7	1469.0
566	chr1	193198150	193203232	1	227.4	566	260.4	920.0	739.6	511.0
567	chr5	123015595	123022447	6	227.4	567	284.5	718.0	608.8	801.0
568	chr7	78911682	78916238	8	227.4	568	273.5	803.0	576.4	900.0
569	chr7	135649757	135654987	8	227.4	569	291.3	670.0	549.7	1000.0
571	chr11	34048178	34053650	13	227.4	571	453.9	177.0	801.6	418.0
572	chr13	49305252	49310296	14	227.4	572	268.3	849.0	817.8	393.0
573	chr14	79515375	79520049	11	227.4	573	542.8	99.0	1906.7	29.0
578	chr7	27222897	27228805	8	226.4	578	258.3	942.0	397.9	2158.0
579	chr13	30746637	30751705	14	226.4	579	286.6	702.0	687.1	607.0
581	chr4	134763718	134769368	5	225.9	581	304.9	599.0	446.6	1624.0
582	chr6	48764866	48772432	7	225.4	582	231.1	1274.0	698.6	584.0
585	chr3	142528558	142534684	4	224.9	585	326.3	506.0	320.6	3547.0
587	chr9	45266055	45270519	12	224.9	587	269.3	841.0	435.2	1717.0
589	chr9	96357443	96365699	12	224.4	589	228.0	1325.0	1030.7	219.0
591	chr2	25193164	25197472	2	223.9	591	261.5	903.0	597.4	834.0
592	chr2	158664906	158670290	2	223.9	592	262.0	896.0	1045.9	210.0
593	chr3	90079998	90086530	4	223.9	593	337.3	450.0	748.2	494.0
594	chr11	95336501	95342339	13	223.9	594	340.4	435.0	673.7	632.0
595	chr16	8635342	8640824	17	223.9	595	236.4	1205.0	520.1	1147.0
598	chr3	98335480	98341132	4	223.4	598	265.7	870.0	502.0	1246.0
600	chr5	107721972	107727274	6	223.4	600	372.9	332.0	979.1	252.0
604	chr10	58368232	58374158	9	222.9	604	225.9	1362.0	356.9	2781.0
606	chr13	34129517	34132683	14	222.9	606	239.5	1169.0	560.2	964.0
607	chr1	21959728	21963788	1	222.4	607	280.8	745.0	298.7	4173.0
609	chr9	94667723	94672759	12	222.4	609	286.6	701.0	362.6	2662.0
611	chr15	81100899	81106143	16	222.4	611	213.4	1564.0	504.8	1232.0
