id	chr_name	start	end	chromosome_id	tag_count_1um_pcc	id_1um_pcc	tag_count_no_peptide	id_no_peptide	tag_count_1um_k99a	id_1um_k99a
67	chr2	11640314	11665382	2	856.2	67	214.4	2975.0	460.1	404.0
69	chr9	61366886	61390058	12	853.8	69	1031.6	54.0	973.4	57.0
70	chr15	97812063	97830939	16	847.0	70	155.1	5971.0	1230.6	20.0
71	chr2	168573510	168592064	2	843.8	71	780.6	125.0	440.6	455.0
72	chr6	48671889	48691099	7	842.9	72	923.8	78.0	847.7	80.0
73	chr1	180328714	180348328	1	828.1	73	816.0	114.0	806.1	90.0
74	chr19	11476200	11502730	21	825.3	74	914.3	80.0	891.3	71.0
75	chr6	87526325	87543685	7	819.4	75	934.5	77.0	750.1	107.0
76	chr9	57631130	57648680	12	816.8	76	1151.8	38.0	677.1	148.0
78	chr8	84973643	84990895	10	812.9	78	101.6	12309.0	94.5	11909.0
79	chr16	92809607	92828055	17	812.7	79	1761.0	7.0	1207.9	26.0
80	chr1	58710145	58732167	1	805.3	80	774.0	132.0	706.0	132.0
81	chr7	68273440	68292198	8	804.7	81	1025.2	59.0	927.3	66.0
82	chr1	160039183	160058911	1	800.3	82	536.7	344.0	758.5	104.0
83	chr15	77825467	77843471	16	796.6	83	1362.0	19.0	1238.6	19.0
84	chr2	117326378	117343912	2	795.8	84	762.5	135.0	739.9	116.0
85	chr11	21092009	21120117	13	793.6	85	838.8	106.0	700.2	138.0
86	chr8	119824079	119841173	10	792.7	86	841.0	104.0	778.9	99.0
88	chr2	34951557	34966899	2	791.4	88	688.4	187.0	657.3	163.0
89	chr18	82469448	82486750	20	790.1	89	710.0	168.0	519.1	303.0
90	chr2	160732157	160748945	2	789.2	90	963.8	68.0	812.4	85.0
91	chr7	31144610	31162226	8	782.3	91	834.6	107.0	175.5	3750.0
92	chr4	43957139	43976381	5	782.1	92	830.5	108.0	301.3	1134.0
93	chr17	35192156	35207270	18	779.7	93	1009.8	63.0	967.8	59.0
94	chr1	125418263	125442795	1	775.1	94	855.3	100.0	58.0	19460.0
96	chr4	156019105	156035403	5	773.6	96	680.9	190.0	500.6	329.0
97	chr10	7831419	7849897	9	773.4	97	754.4	143.0	711.1	129.0
99	chr11	69406180	69421246	13	769.5	99	724.3	156.0	679.1	147.0
100	chr7	28369679	28386745	8	769.0	100	819.4	111.0	719.8	125.0
101	chr9	109048080	109060642	12	762.1	101	756.8	139.0	704.7	135.0
102	chr1	184031806	184052742	1	760.8	102	901.4	85.0	744.1	114.0
103	chr3	103854979	103874507	4	760.8	103	733.8	151.0	636.2	176.0
105	chr4	130908318	130924176	5	752.5	105	777.0	128.0	733.0	118.0
106	chr17	6761513	6783743	18	750.6	106	839.6	105.0	744.9	113.0
107	chr3	95659577	95676737	4	747.7	107	944.2	74.0	768.5	102.0
108	chr11	32531275	32547521	13	747.3	108	1344.8	20.0	1151.3	36.0
109	chr6	125227192	125242348	7	744.1	109	900.4	86.0	890.9	72.0
110	chr7	24364822	24381448	8	741.9	110	739.8	147.0	190.9	3089.0
113	chr3	60495748	60515156	4	739.3	113	103.4	12023.0	913.3	68.0
114	chr3	89895879	89915117	4	734.7	114	820.0	110.0	741.9	115.0
115	chr11	103169079	103180963	13	729.3	115	697.6	182.0	74.2	15690.0
116	chr15	74981257	75002277	16	728.2	116	757.2	138.0	668.5	153.0
117	chr11	95832312	95846028	13	726.2	117	802.2	116.0	695.1	141.0
119	chr7	125550885	125563335	8	722.8	119	758.0	137.0	696.6	139.0
120	chr4	145233133	145248587	5	721.2	120	622.9	246.0	653.9	165.0
121	chr9	107293789	107309919	12	721.0	121	423.6	631.0	565.7	247.0
122	chr13	30745001	30763325	14	720.8	122	376.8	837.0	239.9	1894.0
123	chr2	31127579	31145625	2	720.2	123	863.4	94.0	701.3	137.0
125	chr4	126249676	126263474	5	717.8	125	702.7	174.0	237.7	1931.0
127	chr10	80690488	80704336	9	716.2	127	775.4	129.0	660.6	160.0
128	chr13	63239280	63256622	14	715.4	128	703.9	173.0	679.8	146.0
130	chr7	132798331	132815601	8	713.4	130	80.8	15837.0	91.0	12550.0
131	chr2	79247651	79265849	2	713.2	131	894.3	88.0	664.3	155.0
133	chr11	96453076	96476052	13	712.1	133	802.0	117.0	670.0	150.0
134	chr7	24444591	24465151	8	709.3	134	113.9	10489.0	94.5	11907.0
135	chr1	135127202	135137064	1	707.8	135	696.6	183.0	660.6	159.0
136	chr19	4293665	4307157	21	706.9	136	740.1	146.0	710.4	130.0
137	chr4	63844866	63864562	5	706.5	137	549.6	321.0	497.8	332.0
139	chr15	78587340	78608558	16	705.4	139	678.1	195.0	110.9	9376.0
140	chr3	131105321	131121977	4	704.7	140	710.2	167.0	647.7	170.0
141	chr8	106051432	106071320	10	704.1	141	786.5	122.0	799.7	94.0
144	chr5	20937894	20956828	6	699.1	144	712.6	164.0	802.4	92.0
145	chr6	121236733	121252465	7	699.1	145	718.6	161.0	641.3	173.0
146	chr15	78563254	78578866	16	699.1	146	598.7	266.0	115.2	8801.0
147	chr19	10727959	10744455	21	698.7	147	584.6	276.0	612.7	198.0
148	chr10	39367142	39387788	9	698.2	148	117.7	9941.0	599.2	213.0
150	chr8	88287286	88301104	10	696.9	150	818.6	113.0	736.3	117.0
152	chr10	128736873	128753507	9	696.3	152	655.6	217.0	92.2	12330.0
154	chr11	94989110	95002108	13	694.1	154	857.8	99.0	796.6	95.0
155	chr1	88276096	88278838	1	693.9	155	783.7	124.0	676.6	149.0
158	chr17	47503798	47518840	18	691.5	158	1236.0	32.0	853.1	78.0
159	chr9	116158440	116176118	12	690.2	159	741.9	145.0	745.9	112.0
160	chr8	94427432	94446274	10	690.0	160	768.7	133.0	713.1	128.0
161	chr2	9865926	9880820	2	688.7	161	735.6	149.0	694.4	142.0
162	chr11	103251700	103270246	13	687.8	162	731.8	152.0	660.5	161.0
163	chr7	19812248	19826948	8	685.4	163	735.0	150.0	691.9	143.0
164	chr10	127660088	127678182	9	682.8	164	350.5	1004.0	436.7	463.0
165	chr12	102689295	102704347	15	681.9	165	780.0	126.0	719.8	126.0
166	chr12	86878272	86898244	15	681.5	166	792.6	121.0	748.4	109.0
169	chr11	53759820	53779054	13	669.3	169	234.6	2439.0	408.8	542.0
170	chr5	139375889	139390143	6	669.3	170	719.5	158.0	667.2	154.0
171	chr15	102224620	102237212	16	667.4	171	719.3	160.0	651.2	167.0
172	chr4	120999441	121017971	5	666.7	172	610.6	255.0	358.2	753.0
173	chr12	100893334	100909850	15	666.7	173	631.6	233.0	393.0	602.0
174	chr19	10810543	10832353	21	666.3	174	671.4	199.0	648.3	168.0
175	chr3	60468778	60489640	4	663.5	175	657.3	214.0	578.7	232.0
176	chr6	134033407	134049963	7	660.6	176	678.1	193.0	638.8	175.0
177	chr2	32535721	32546621	2	658.0	177	1137.0	39.0	704.4	136.0
178	chr4	83313537	83329255	5	658.0	178	341.7	1076.0	305.8	1098.0
180	chr6	38340259	38356945	7	656.7	180	904.6	83.0	806.3	89.0
181	chr15	74952758	74964402	16	656.3	181	656.5	216.0	618.1	189.0
182	chr4	133618441	133634035	5	653.2	182	699.7	180.0	638.8	174.0
183	chr12	104995945	105015097	15	651.9	183	291.6	1502.0	237.2	1939.0
184	chr12	64963355	64972833	15	651.5	184	679.7	192.0	620.4	185.0
185	chr19	11511061	11530459	21	650.9	185	582.8	281.0	536.6	278.0
186	chr4	40841886	40855550	5	650.2	186	629.8	237.0	956.9	61.0
187	chr15	76188803	76200885	16	650.2	187	615.5	253.0	578.9	231.0
188	chr7	90126886	90149530	8	649.8	188	228.6	2597.0	221.9	2250.0
190	chr4	102565074	102578598	5	647.2	190	860.4	97.0	745.9	111.0
193	chr4	59189486	59207806	5	643.9	193	698.3	181.0	653.7	166.0
194	chr14	27227766	27244806	11	643.0	194	706.7	171.0	614.9	196.0
195	chr9	40440039	40458595	12	641.5	195	481.0	465.0	443.4	446.0
196	chr5	122983404	122996276	6	639.6	196	589.6	272.0	567.8	241.0
197	chr10	22291594	22308288	9	637.8	197	666.8	203.0	50.1	21650.0
198	chr12	15800331	15819939	15	637.4	198	700.5	178.0	680.0	145.0
199	chr10	80926953	80943425	9	636.7	199	389.7	786.0	308.2	1082.0
200	chr6	108827877	108840503	7	636.5	200	661.7	210.0	630.7	181.0
201	chr10	96614942	96637294	9	634.8	201	824.7	109.0	88.2	13042.0
203	chr1	53768036	53786072	1	631.7	203	620.1	249.0	663.0	157.0
204	chr10	6968438	6984350	9	629.8	204	713.0	163.0	727.9	120.0
206	chr2	58147973	58166259	2	628.7	206	591.8	269.0	576.7	233.0
207	chr6	91103598	91118222	7	627.8	207	663.3	207.0	522.0	301.0
208	chr2	24382356	24393214	2	626.1	208	639.3	225.0	570.5	239.0
209	chr15	80570566	80585612	16	625.2	209	1303.8	24.0	1331.8	13.0
210	chr17	72916627	72930533	18	623.5	210	623.3	245.0	560.2	255.0
211	chr6	136934377	136948067	7	622.8	211	662.5	209.0	592.7	220.0
212	chr5	64804172	64817438	6	620.9	212	730.0	154.0	617.2	190.0
213	chr10	60276584	60290976	9	619.4	213	707.1	169.0	646.5	172.0
215	chr2	11167727	11182843	2	614.8	215	1258.0	30.0	1188.3	30.0
216	chr11	54949251	54963639	13	613.5	216	680.5	191.0	605.1	207.0
217	chr10	77527269	77542239	9	612.8	217	657.1	215.0	615.0	195.0
218	chr2	43747068	43766758	2	612.0	218	598.7	264.0	551.4	260.0
219	chr6	129222209	129243169	7	611.8	219	684.1	188.0	619.7	186.0
220	chr9	32530059	32545445	12	609.6	220	706.5	172.0	661.8	158.0
223	chr7	127133118	127146044	8	608.7	223	383.3	815.0	589.0	221.0
224	chr2	158665897	158679719	2	607.2	224	713.2	162.0	599.7	212.0
225	chr1	94045704	94057084	1	607.0	225	335.4	1117.0	304.3	1111.0
226	chr16	8722784	8738140	17	605.9	226	793.2	120.0	544.5	269.0
228	chr5	107717467	107733043	6	603.3	228	511.1	392.0	388.1	621.0
229	chr3	100478280	100492926	4	601.8	229	664.5	205.0	598.2	214.0
231	chr10	117824920	117845650	9	600.0	231	667.2	202.0	389.6	613.0
232	chr7	102241240	102254304	8	599.4	232	559.3	309.0	541.5	272.0
233	chr8	123024571	123041949	10	596.8	233	1013.5	62.0	790.8	96.0
234	chr10	80670029	80684673	9	594.4	234	647.4	221.0	501.1	328.0
235	chr15	73167110	73184926	16	594.4	235	36.5	27679.0	1572.9	9.0
236	chr19	53526827	53541863	21	593.7	236	492.7	433.0	493.2	341.0
237	chr4	48037558	48052168	5	592.6	237	521.0	369.0	452.0	422.0
238	chr1	87619766	87633504	1	590.7	238	83.6	15354.0	513.3	309.0
240	chr12	112850823	112862889	15	590.0	240	634.2	229.0	616.2	193.0
241	chr11	60927489	60940257	13	589.8	241	345.9	1037.0	341.7	827.0
242	chr19	4181139	4193899	21	589.4	242	673.0	197.0	607.5	204.0
243	chr19	46036704	46046856	21	589.4	243	569.0	302.0	562.2	251.0
244	chr11	49242582	49253530	13	588.9	244	552.3	316.0	484.2	358.0
245	chr5	113823002	113834068	6	588.7	245	651.6	219.0	756.2	105.0
246	chr9	107623770	107636354	12	587.4	246	663.3	208.0	587.8	222.0
248	chr12	107990172	108003194	15	585.5	248	1749.7	8.0	856.9	76.0
249	chr1	60744821	60762409	1	584.8	249	627.0	239.0	576.0	234.0
250	chr2	60862970	60880674	2	584.2	250	606.4	261.0	635.1	177.0
251	chr9	63746493	63759925	12	583.5	251	635.7	228.0	609.3	201.0
252	chr13	49297866	49310122	14	581.1	252	568.2	303.0	507.9	318.0
253	chr7	143003090	143011318	8	579.4	253	620.9	248.0	565.4	248.0
254	chr18	34848421	34864543	20	577.2	254	516.7	380.0	489.4	350.0
256	chr5	37044624	37058508	6	575.0	256	660.1	211.0	78.9	14799.0
257	chr11	70644983	70658711	13	572.9	257	631.0	235.0	585.8	225.0
258	chr8	70800333	70813153	10	572.0	258	435.3	579.0	420.4	517.0
259	chr7	25679065	25691257	8	571.6	259	573.1	294.0	532.3	280.0
260	chr9	44976446	44988076	12	571.6	260	653.8	218.0	595.0	217.0
262	chr16	49852009	49867269	17	570.0	262	606.6	260.0	523.9	298.0
263	chr5	62750628	62768048	6	568.7	263	265.5	1850.0	334.8	873.0
264	chr8	84655225	84666153	10	566.4	264	648.8	220.0	567.3	243.0
268	chr10	80750677	80765193	9	562.0	268	75.5	16843.0	73.7	15827.0
271	chr16	19972786	19986008	17	560.3	271	692.0	186.0	567.3	244.0
272	chr11	57643368	57656178	13	559.0	272	631.0	234.0	1209.4	25.0
273	chrX	48134780	48153428	3	558.5	273	296.4	1449.0	276.9	1368.0
274	chr9	75399137	75415279	12	556.4	274	412.7	682.0	265.3	1510.0
276	chr10	60345826	60356118	9	555.9	276	665.3	204.0	606.5	206.0
277	chr17	57278107	57292163	18	555.1	277	356.6	964.0	483.3	360.0
278	chr2	91955684	91967858	2	554.8	278	1019.7	60.0	352.4	771.0
280	chr15	67169117	67181375	16	554.2	280	633.2	230.0	567.6	242.0
281	chr8	15009216	15022202	10	552.7	281	584.2	278.0	1071.6	42.0
282	chr17	51813127	51832109	18	549.6	282	616.9	251.0	602.4	209.0
283	chr9	119976728	119986076	12	548.8	283	606.4	262.0	539.5	274.0
284	chr19	5839322	5852468	21	548.3	284	577.7	289.0	528.6	288.0
287	chr8	72316694	72331864	10	547.0	287	533.9	347.0	487.9	351.0
288	chr3	96553516	96568236	4	545.9	288	574.9	292.0	529.4	286.0
289	chr5	72739700	72754024	6	545.7	289	572.7	295.0	550.6	261.0
290	chr6	99252405	99267923	7	545.3	290	728.1	155.0	467.3	394.0
292	chr18	60373342	60386760	20	543.3	292	529.4	355.0	484.3	357.0
294	chr18	62171953	62183721	20	540.7	294	513.9	388.0	495.8	334.0
295	chr7	100851403	100863381	8	540.7	295	94.3	13490.0	79.6	14666.0
296	chr14	25455567	25467019	11	540.5	296	107.8	11324.0	427.8	497.0
297	chr1	36758641	36769819	1	540.3	297	490.3	441.0	480.5	364.0
299	chr7	30415262	30428056	8	539.6	299	509.9	395.0	446.8	436.0
300	chr11	75530063	75539281	13	539.6	300	536.7	345.0	524.7	297.0
302	chr7	142457237	142466371	8	538.8	302	533.7	348.0	568.1	240.0
303	chr4	129563018	129577618	5	534.4	303	644.1	223.0	555.1	258.0
305	chr8	35587596	35598028	10	534.0	305	403.0	726.0	125.7	7507.0
306	chr11	60105349	60116143	13	533.1	306	312.8	1296.0	206.7	2603.0
309	chr11	80067399	80082343	13	531.6	309	623.3	244.0	560.5	254.0
310	chr11	6556716	6568100	13	531.2	310	574.9	293.0	532.8	279.0
312	chr6	127142119	127156229	7	530.3	312	584.4	277.0	508.2	316.0
313	chr16	23223060	23237414	17	529.6	313	488.7	446.0	349.1	788.0
314	chr11	99142571	99157643	13	529.4	314	755.2	141.0	707.6	131.0
315	chr3	135673547	135691051	4	529.2	315	125.2	8986.0	144.3	5696.0
316	chr5	115149728	115161560	6	529.2	316	545.2	331.0	63.1	18209.0
318	chr5	105133466	105148738	6	527.9	318	547.2	325.0	585.8	224.0
319	chr15	78894441	78904443	16	527.0	319	563.8	306.0	542.9	271.0
320	chr19	29360497	29374301	21	526.2	320	408.5	696.0	406.1	552.0
321	chr15	79889777	79902861	16	525.1	321	596.3	268.0	526.5	293.0
322	chr5	103750512	103763908	6	523.6	322	579.7	286.0	513.8	308.0
325	chr14	61678649	61690091	11	522.0	325	520.0	374.0	468.7	390.0
327	chr4	109111269	109127525	5	520.9	327	370.5	883.0	334.3	880.0
329	chr19	4111831	4127703	21	520.3	329	590.6	271.0	545.7	265.0
333	chr3	106481862	106490142	4	518.8	333	702.5	175.0	544.9	268.0
334	chr7	4650282	4660436	8	518.8	334	507.4	402.0	457.7	409.0
336	chr11	4186390	4200244	13	518.3	336	387.5	793.0	161.5	4465.0
337	chr9	66905306	66921058	12	517.9	337	541.8	338.0	481.0	363.0
338	chr19	46501441	46511683	21	517.7	338	525.8	360.0	504.8	324.0
339	chr2	103565316	103575956	2	517.3	339	683.7	189.0	627.5	183.0
340	chr12	113146125	113157845	15	517.3	340	571.8	296.0	506.0	322.0
341	chr6	114910966	114922400	7	517.0	341	983.0	67.0	903.9	70.0
343	chr3	9824857	9834125	4	516.4	343	513.9	387.0	470.5	384.0
344	chr11	46302659	46314203	13	515.7	344	517.3	378.0	478.9	367.0
345	chr14	70276358	70291054	11	515.7	345	174.7	4642.0	473.7	379.0
346	chr12	103432352	103445212	15	514.2	346	506.2	404.0	283.0	1297.0
347	chr10	60743349	60753901	9	513.3	347	211.6	3047.0	203.0	2719.0
348	chr17	5796906	5808940	18	513.3	348	62.8	19675.0	376.0	668.0
349	chr12	84760645	84774327	15	513.1	349	361.8	936.0	432.3	480.0
350	chr8	13670922	13679294	10	512.0	350	515.7	381.0	478.1	368.0
351	chr10	81290767	81304899	9	511.8	351	575.1	290.0	557.2	257.0
352	chr2	129174471	129187403	2	510.5	352	531.9	351.0	504.3	326.0
353	chr2	164074453	164088721	2	508.6	353	545.0	332.0	526.5	291.0
354	chr5	124181214	124194020	6	508.6	354	286.1	1569.0	56.9	19776.0
355	chr5	142901811	142913573	6	508.1	355	494.9	427.0	332.4	891.0
357	chr11	54772187	54788911	13	507.5	357	604.4	263.0	618.1	188.0
358	chr19	57355319	57368803	21	507.3	358	342.7	1069.0	333.6	882.0
359	chr2	166707675	166720459	2	506.6	359	88.2	14486.0	45.4	23114.0
362	chr11	115156751	115168801	13	506.4	362	900.4	87.0	808.7	86.0
364	chr11	49079967	49093083	13	504.7	364	529.4	354.0	484.0	359.0
366	chr5	23422183	23442437	6	504.7	366	671.2	200.0	632.5	179.0
367	chr16	52030446	52045784	17	504.4	367	536.5	346.0	510.1	313.0
368	chr1	75208888	75220476	1	503.8	368	531.9	350.0	517.8	304.0
369	chr16	97533233	97542007	17	503.4	369	542.4	336.0	526.4	294.0
370	chr6	48695921	48708753	7	502.9	370	569.0	301.0	528.4	289.0
372	chr10	111162900	111178578	9	502.5	372	419.2	648.0	445.1	440.0
373	chr14	27334790	27346760	11	501.8	373	949.0	72.0	484.3	356.0
374	chr7	38182674	38190658	8	500.7	374	521.8	368.0	494.1	337.0
375	chr11	79517906	79531166	13	500.5	375	598.7	265.0	549.3	262.0
376	chr5	120703406	120715644	6	500.1	376	540.3	340.0	511.6	312.0
377	chr9	62339305	62353071	12	500.1	377	626.0	242.0	608.3	202.0
378	chr1	91178931	91189801	1	500.1	378	754.8	142.0	341.5	828.0
379	chr11	69094051	69101301	13	498.6	379	492.1	435.0	393.1	601.0
381	chr12	25091544	25100888	15	496.8	381	552.5	315.0	471.5	383.0
382	chr5	114769486	114785216	6	496.0	382	407.9	701.0	66.3	17472.0
383	chr16	84701679	84715465	17	496.0	383	220.5	2782.0	248.3	1738.0
384	chr1	171914818	171926146	1	493.6	384	496.9	423.0	456.7	411.0
385	chr4	137336057	137356809	5	493.6	385	646.2	222.0	616.7	192.0
386	chr5	32131915	32143397	6	493.1	386	424.8	625.0	401.1	565.0
387	chr4	116005528	116019108	5	492.9	387	287.1	1560.0	428.6	491.0
390	chr7	101450155	101460755	8	491.4	390	695.6	185.0	607.1	205.0
392	chr13	24412609	24422631	14	490.8	392	520.8	370.0	492.4	343.0
393	chr19	5723284	5732750	21	490.1	393	491.5	439.0	455.1	419.0
394	chr9	120933939	120947731	12	489.7	394	517.1	379.0	476.1	372.0
395	chr4	136170584	136182624	5	488.4	395	550.8	320.0	485.3	354.0
396	chr16	10780506	10791186	17	487.5	396	511.5	390.0	470.5	385.0
397	chr10	80015314	80026742	9	487.3	397	515.1	384.0	476.2	371.0
398	chr4	155213114	155221894	5	486.4	398	519.5	375.0	519.5	302.0
401	chr9	44866440	44881148	12	485.1	401	696.4	184.0	451.7	425.0
402	chr11	117962329	117971465	13	484.9	402	545.6	329.0	479.8	365.0
403	chr13	101690615	101703329	14	482.1	403	494.9	428.0	479.6	366.0
404	chr1	165787533	165799983	1	481.2	404	993.1	65.0	937.0	65.0
405	chr16	45221958	45234668	17	481.2	405	520.8	371.0	508.2	317.0
407	chr7	66109947	66122377	8	480.3	407	81.2	15790.0	136.6	6369.0
408	chr12	76356016	76369146	15	479.9	408	448.9	544.0	506.0	323.0
409	chr13	49239774	49253066	14	479.9	409	64.2	19297.0	432.0	483.0
412	chr15	61980188	61993862	16	477.5	412	39.6	26474.0	429.8	487.0
414	chr15	5235635	5245657	16	476.4	414	577.7	288.0	492.7	342.0
415	chr7	102265074	102275612	8	476.0	415	506.8	403.0	449.8	433.0
416	chr11	83114141	83125773	13	475.8	416	480.0	468.0	444.5	442.0
417	chr16	76360982	76372782	17	475.5	417	487.0	449.0	474.2	376.0
419	chr6	117907835	117923063	7	475.3	419	807.9	115.0	747.4	110.0
420	chr11	55020971	55034071	13	475.1	420	446.3	552.0	432.8	479.0
421	chr8	25095293	25104975	10	474.7	421	473.3	482.0	437.1	462.0
422	chr10	62499751	62511895	9	474.7	422	508.6	399.0	415.9	525.0
423	chr17	34586194	34594026	18	474.7	423	483.4	456.0	474.1	377.0
425	chr6	125349089	125356891	7	474.5	425	524.4	362.0	507.7	319.0
426	chr15	81093486	81106224	16	474.5	426	454.5	523.0	429.0	490.0
427	chr11	58009844	58022902	13	474.2	427	434.5	585.0	196.0	2919.0
429	chr17	35864845	35874467	18	472.9	429	575.1	291.0	523.0	299.0
430	chr11	83058429	83071025	13	472.3	430	30.9	30166.0	427.1	502.0
431	chr11	3288628	3299618	13	471.2	431	433.9	588.0	102.4	10596.0
432	chr2	152820337	152832065	2	470.5	432	295.4	1459.0	327.9	930.0
433	chr2	32076895	32085829	2	470.3	433	1265.9	28.0	1222.8	23.0
434	chr11	48866812	48876016	13	469.9	434	460.4	507.0	460.8	401.0
435	chr9	7826672	7838886	12	469.0	435	452.3	532.0	443.6	445.0
438	chr1	52111454	52126242	1	468.2	438	477.1	476.0	428.5	492.0
439	chr2	73447965	73460569	2	467.7	439	481.6	460.0	77.0	15158.0
440	chr9	56088403	56098601	12	467.1	440	509.9	397.0	807.1	87.0
441	chr11	109361379	109372395	13	467.1	441	468.1	491.0	435.0	469.0
443	chr19	34285581	34295383	21	464.5	443	412.1	683.0	469.5	387.0
445	chr2	91944056	91954374	2	463.8	445	1019.7	60.0	482.0	362.0
446	chr7	79271509	79280045	8	462.9	446	491.9	437.0	433.4	476.0
447	chr15	59644872	59654554	16	462.7	447	520.4	372.0	451.2	430.0
448	chr13	41478093	41490195	14	462.7	448	511.5	391.0	493.6	339.0
450	chr3	89182718	89192154	4	462.1	450	508.4	401.0	507.5	321.0
451	chr2	93186517	93194791	2	461.6	451	440.6	565.0	425.3	506.0
452	chr1	74236090	74246736	1	461.4	452	500.0	415.0	433.7	475.0
453	chr11	30189707	30199651	13	461.2	453	775.4	130.0	727.1	121.0
454	chr1	191178520	191187340	1	459.5	454	332.2	1143.0	304.5	1108.0
455	chr15	89306644	89316338	16	459.3	455	484.2	454.0	443.1	448.0
458	chr10	42268655	42279377	9	458.4	458	515.5	383.0	431.2	486.0
459	chr7	126700215	126709369	8	457.9	459	456.1	520.0	440.4	456.0
461	chr18	38418141	38433657	20	457.5	461	459.4	510.0	413.8	532.0
