id	chr_name	start	end	chromosome_id	tag_count_no_peptide	id_no_peptide	tag_count_1um_k99a	id_1um_k99a	tag_count_1um_pcc	id_1um_pcc
64	chr11	61644095	61662255	13	1003.6	64	917.7	67.0	994.3	45.0
65	chr1	165787403	165815195	1	993.1	65	937.0	65.0	717.1	126.0
67	chr6	114897559	114922361	7	983.0	67	903.9	70.0	517.0	341.0
68	chr2	160730046	160749158	2	963.8	68	812.4	85.0	789.2	90.0
69	chr3	60498305	60524895	4	960.6	69	74.9	15585.0	151.4	5749.0
70	chr1	164061738	164086258	1	959.3	70	879.0	73.0	861.8	65.0
71	chr1	91052375	91067971	1	952.9	71	909.9	69.0	972.2	47.0
72	chr14	27335156	27359222	11	949.0	72	484.3	356.0	404.7	637.0
73	chr14	121945368	121966994	11	947.0	73	850.9	79.0	860.3	66.0
74	chr3	95657197	95677413	4	944.2	74	45.1	23224.0	57.1	20721.0
75	chr4	149688094	149707660	5	938.3	75	858.3	75.0	862.9	63.0
76	chr5	123124761	123142417	6	937.5	76	1066.4	43.0	873.1	62.0
77	chr6	87522569	87544027	7	934.5	77	750.1	107.0	819.4	75.0
78	chr6	48672305	48693351	7	923.8	78	847.7	80.0	842.9	72.0
79	chr4	101243952	101266306	5	922.2	79	819.1	84.0	541.8	293.0
80	chr19	11476191	11502397	21	914.3	80	891.3	71.0	825.3	74.0
82	chr15	86053225	86072741	16	905.6	82	842.1	81.0	880.5	61.0
83	chr6	38336377	38358471	7	904.6	83	806.3	89.0	656.7	180.0
85	chr1	184032406	184054402	1	901.4	85	50.0	21716.0	760.8	102.0
86	chr6	125228037	125246053	7	900.4	86	890.9	72.0	744.1	109.0
87	chr11	115150375	115169303	13	900.4	87	808.7	86.0	260.3	1752.0
88	chr2	79247222	79272782	2	894.3	88	664.3	155.0	100.6	11684.0
90	chr8	25592767	25625927	10	888.7	90	106.0	10058.0	141.4	6643.0
93	chr7	125594775	125612053	8	864.0	93	1099.4	41.0	1195.9	18.0
94	chr2	31126477	31146583	2	863.4	94	701.3	137.0	720.2	123.0
95	chr1	165697505	165712703	1	863.0	95	803.4	91.0	1152.7	27.0
96	chr4	139190430	139211222	5	862.4	96	774.5	100.0	902.6	56.0
97	chr4	102565468	102584064	5	860.4	97	745.9	111.0	647.2	190.0
98	chr2	93447548	93463722	2	858.2	98	780.6	98.0	1066.2	34.0
99	chr11	94988831	95002303	13	857.8	99	796.6	95.0	694.1	154.0
100	chr1	125418538	125442508	1	855.3	100	721.9	124.0	775.1	94.0
102	chr4	63397637	63411257	5	843.6	102	1276.7	16.0	883.7	59.0
103	chr15	82144979	82169667	16	843.6	103	770.8	101.0	399.9	656.0
104	chr8	119824775	119841823	10	841.0	104	778.9	99.0	792.7	86.0
105	chr17	6762027	6784043	18	839.6	105	744.9	113.0	750.6	106.0
106	chr11	21089400	21119968	13	838.8	106	700.2	138.0	793.6	85.0
107	chr7	31144984	31162542	8	834.6	107	616.0	194.0	782.3	91.0
108	chr4	43956990	43975500	5	830.5	108	301.3	1134.0	782.1	92.0
109	chr10	96614736	96639570	9	824.7	109	88.2	13042.0	634.8	201.0
110	chr3	89896032	89914944	4	820.0	110	741.9	115.0	734.7	114.0
111	chr7	28369418	28386680	8	819.4	111	719.8	125.0	769.0	100.0
112	chr11	86575045	86596947	13	819.2	112	801.8	93.0	862.7	64.0
113	chr8	88287261	88301129	10	818.6	113	736.3	117.0	696.9	150.0
114	chr1	180328448	180346954	1	816.0	114	806.1	90.0	828.1	73.0
115	chr6	117897542	117921650	7	807.9	115	747.4	110.0	475.3	419.0
116	chr11	95829490	95845620	13	802.2	116	60.6	18816.0	726.2	117.0
117	chr11	96453450	96476530	13	802.0	117	670.0	150.0	712.1	133.0
120	chr16	8718283	8737823	17	793.2	120	544.5	269.0	605.9	226.0
121	chr12	86878283	86898269	15	792.6	121	748.4	109.0	681.5	166.0
122	chr8	106050461	106071465	10	786.5	122	799.7	94.0	704.1	141.0
124	chr1	88276079	88278915	1	783.7	124	676.6	149.0	693.9	155.0
125	chr2	168574044	168592404	2	780.6	125	251.2	1701.0	843.8	71.0
126	chr12	102689652	102706192	15	780.0	126	719.8	126.0	681.9	165.0
128	chr4	130908467	130923993	5	777.0	128	733.0	118.0	752.5	105.0
129	chr10	80690288	80704510	9	775.4	129	660.6	160.0	716.2	127.0
130	chr11	30179863	30199821	13	775.4	130	727.1	121.0	291.3	1359.0
132	chr1	58709490	58729456	1	774.0	132	706.0	132.0	805.3	80.0
133	chr8	94427341	94446207	10	768.7	133	713.1	128.0	690.0	160.0
134	chr14	67044525	67072725	11	766.3	134	426.6	503.0	254.6	1860.0
135	chr2	117327705	117344679	2	762.5	135	739.9	116.0	795.8	84.0
137	chr7	125550647	125563603	8	758.0	137	696.6	139.0	722.8	119.0
138	chr15	74981496	75003776	16	757.2	138	668.5	153.0	728.2	116.0
139	chr9	109047678	109059754	12	756.8	139	704.7	135.0	762.1	101.0
140	chr6	134915793	134933395	7	756.0	140	682.0	144.0	342.6	947.0
141	chr11	99139244	99156814	13	755.2	141	707.6	131.0	529.4	314.0
142	chr1	91179803	91195261	1	754.8	142	108.7	9689.0	500.1	378.0
143	chr10	7830276	7848560	9	754.4	143	711.1	129.0	773.4	97.0
145	chr9	116159383	116177143	12	741.9	145	745.9	112.0	690.2	159.0
146	chr19	4293345	4307487	21	740.1	146	710.4	130.0	706.9	136.0
147	chr7	24364690	24381042	8	739.8	147	495.4	335.0	741.9	110.0
148	chr15	27665481	27682325	16	738.6	148	328.4	928.0	304.4	1215.0
149	chr2	9865894	9880808	2	735.6	149	694.4	142.0	688.7	161.0
150	chr7	19812975	19826143	8	735.0	150	691.9	143.0	685.4	163.0
151	chr3	103854762	103872784	4	733.8	151	636.2	176.0	760.8	103.0
152	chr11	103251373	103268549	13	731.8	152	660.5	161.0	687.8	162.0
154	chr5	64800413	64816731	6	730.0	154	617.2	190.0	620.9	212.0
155	chr6	99247834	99267388	7	728.1	155	467.3	394.0	545.3	290.0
156	chr11	69407047	69420879	13	724.3	156	679.1	147.0	769.5	99.0
158	chr5	139376933	139391561	6	719.5	158	667.2	154.0	669.3	170.0
159	chr2	22770951	22791379	2	719.3	159	474.6	375.0	106.9	10703.0
160	chr15	102224180	102237994	16	719.3	160	651.2	167.0	667.4	171.0
161	chr6	121236475	121252721	7	718.6	161	641.3	173.0	699.1	145.0
162	chr2	158665321	158683939	2	713.2	162	599.7	212.0	607.2	224.0
163	chr10	6968179	6985427	9	713.0	163	727.9	120.0	629.8	204.0
164	chr5	20937932	20956820	6	712.6	164	802.4	92.0	699.1	144.0
167	chr3	131105188	131122276	4	710.2	167	647.7	170.0	704.7	140.0
168	chr18	82469722	82486448	20	710.0	168	519.1	303.0	790.1	89.0
169	chr10	60277648	60291834	9	707.1	169	646.5	172.0	619.4	213.0
171	chr14	27227523	27244303	11	706.7	171	614.9	196.0	643.0	194.0
172	chr9	32526820	32544338	12	706.5	172	661.8	158.0	609.6	220.0
173	chr13	63238793	63255055	14	703.9	173	679.8	146.0	715.4	128.0
174	chr4	126249945	126263203	5	702.7	174	237.7	1931.0	717.8	125.0
175	chr3	106481073	106494401	4	702.5	175	544.9	268.0	518.8	333.0
176	chr8	84973962	84987670	10	701.9	176	635.1	178.0	812.9	78.0
178	chr12	15800308	15819290	15	700.5	178	680.0	145.0	637.4	198.0
179	chr7	24448556	24469166	8	700.1	179	455.9	415.0	709.3	134.0
180	chr4	133619260	133634694	5	699.7	180	638.8	174.0	653.2	182.0
181	chr4	59189741	59208071	5	698.3	181	653.7	166.0	643.9	193.0
182	chr11	103169079	103179975	13	697.6	182	74.2	15690.0	729.3	115.0
183	chr1	135126625	135135769	1	696.6	183	660.6	159.0	707.8	135.0
184	chr9	44865427	44883077	12	696.4	184	451.7	425.0	485.1	401.0
185	chr7	101450921	101463835	8	695.6	185	607.1	205.0	491.4	390.0
186	chr16	19967098	19986296	17	692.0	186	567.3	244.0	560.3	271.0
187	chr2	34951282	34966334	2	688.4	187	657.3	163.0	791.4	88.0
188	chr6	129223588	129243004	7	684.1	188	619.7	186.0	611.8	219.0
189	chr2	103564754	103578980	2	683.7	189	627.5	183.0	73.2	16750.0
190	chr4	156020279	156035367	5	680.9	190	500.6	329.0	773.6	96.0
191	chr11	54949210	54965518	13	680.5	191	605.1	207.0	613.5	216.0
192	chr12	64962856	64972340	15	679.7	192	620.4	185.0	651.5	184.0
193	chr6	134033878	134049630	7	678.1	193	638.8	175.0	660.6	176.0
195	chr15	78588651	78608409	16	678.1	195	110.9	9376.0	705.4	139.0
196	chr6	97207702	97225938	7	676.4	196	592.8	219.0	297.0	1307.0
197	chr19	4181046	4194558	21	673.0	197	607.5	204.0	589.4	242.0
199	chr19	10810442	10833026	21	671.4	199	648.3	168.0	666.3	174.0
200	chr5	23423431	23447871	6	671.2	200	632.5	179.0	504.7	366.0
202	chr10	117823613	117845129	9	667.2	202	389.6	613.0	600.0	231.0
203	chr10	22291690	22308220	9	666.8	203	600.4	211.0	637.8	197.0
204	chr10	60343266	60355752	9	665.3	204	606.5	206.0	555.9	276.0
205	chr3	100478646	100492608	4	664.5	205	598.2	214.0	601.8	229.0
206	chr9	96346876	96365986	12	663.7	206	314.9	1030.0	362.6	822.0
207	chr6	91103438	91118342	7	663.3	207	522.0	301.0	627.8	207.0
208	chr9	107623273	107636815	12	663.3	208	587.8	222.0	587.4	246.0
209	chr6	136934403	136948059	7	662.5	209	592.7	220.0	622.8	211.0
210	chr6	108825106	108840672	7	661.7	210	630.7	181.0	636.5	200.0
211	chr5	37044440	37058700	6	660.1	211	78.9	14799.0	575.0	256.0
214	chr3	60469362	60490118	4	657.3	214	578.7	232.0	663.5	175.0
215	chr10	77526638	77541868	9	657.1	215	615.0	195.0	612.8	217.0
216	chr15	74952805	74964395	16	656.5	216	618.1	189.0	656.3	181.0
217	chr10	128737913	128753031	9	655.6	217	594.3	218.0	696.3	152.0
218	chr9	44975724	44987818	12	653.8	218	595.0	217.0	571.6	260.0
219	chr5	113822771	113834327	6	651.6	219	756.2	105.0	588.7	245.0
220	chr8	84655145	84666237	10	648.8	220	567.3	243.0	566.4	264.0
221	chr10	80668791	80684675	9	647.4	221	501.1	328.0	594.4	234.0
222	chr4	137336554	137359752	5	646.2	222	616.7	192.0	493.6	385.0
223	chr4	129563697	129579817	5	644.1	223	555.1	258.0	534.4	303.0
225	chr2	24381722	24393496	2	639.3	225	570.5	239.0	626.1	208.0
228	chr9	63748547	63760117	12	635.7	228	609.3	201.0	583.5	251.0
229	chr12	112851762	112863120	15	634.2	229	616.2	193.0	590.0	240.0
230	chr15	67169522	67179954	16	633.2	230	567.6	242.0	554.2	280.0
231	chr18	80696591	80708647	20	633.2	231	825.7	83.0	925.2	52.0
232	chr11	106152426	106168044	13	631.6	232	545.2	267.0	178.4	4060.0
233	chr12	100893868	100909366	15	631.6	233	393.0	602.0	666.7	173.0
234	chr11	57644029	57657945	13	631.0	234	1209.4	25.0	559.0	272.0
235	chr11	70645538	70659452	13	631.0	235	585.8	225.0	572.9	257.0
237	chr4	40842400	40856062	5	629.8	237	956.9	61.0	650.2	186.0
238	chr7	132800847	132814993	8	628.4	238	618.2	187.0	713.4	130.0
239	chr1	60745368	60763064	1	627.0	239	576.0	234.0	584.8	249.0
240	chr10	54063825	54077639	9	627.0	240	563.7	249.0	113.8	9701.0
241	chr15	79682935	79697105	16	626.8	241	560.7	253.0	204.6	2984.0
242	chr9	62340299	62355243	12	626.0	242	608.3	202.0	500.1	377.0
244	chr11	80066161	80081523	13	623.3	244	560.5	254.0	531.6	309.0
245	chr17	72916690	72930500	18	623.3	245	560.2	255.0	623.5	210.0
246	chr4	145233206	145247918	5	622.9	246	653.9	165.0	721.2	120.0
247	chr9	66582986	66600904	12	621.5	247	582.6	227.0	336.3	988.0
248	chr7	143002591	143011153	8	620.9	248	565.4	248.0	579.4	253.0
249	chr1	53768103	53787465	1	620.1	249	663.0	157.0	631.7	203.0
251	chr17	51813369	51832353	18	616.9	251	602.4	209.0	549.6	282.0
253	chr15	76188679	76200911	16	615.5	253	578.9	231.0	650.2	187.0
254	chr11	100813581	100829161	13	614.9	254	559.4	256.0	413.8	597.0
255	chr4	120999829	121017967	5	610.6	255	358.2	753.0	666.7	172.0
260	chr16	49851683	49867599	17	606.6	260	523.9	298.0	570.0	262.0
261	chr2	60863841	60881089	2	606.4	261	635.1	177.0	584.2	250.0
262	chr9	119976844	119985958	12	606.4	262	539.5	274.0	548.8	283.0
263	chr11	54771687	54788535	13	604.4	263	618.1	188.0	507.5	357.0
264	chr2	43747035	43764441	2	598.7	264	551.4	260.0	612.0	218.0
265	chr11	79517028	79531020	13	598.7	265	549.3	262.0	500.5	375.0
266	chr15	78562936	78573878	16	598.7	266	573.1	237.0	699.1	146.0
267	chr16	45996472	46013196	17	597.3	267	334.8	876.0	371.7	769.0
268	chr15	79889167	79902275	16	596.3	268	526.5	293.0	525.1	321.0
269	chr2	58151347	58165869	2	591.8	269	576.7	233.0	628.7	206.0
270	chr11	100838885	100854153	13	591.4	270	562.2	250.0	382.8	728.0
271	chr19	4112645	4128319	21	590.6	271	545.7	265.0	520.3	329.0
272	chr5	122983620	122996170	6	589.6	272	567.8	241.0	639.6	196.0
274	chr13	111791913	111808329	14	587.4	274	280.4	1326.0	570.3	261.0
276	chr19	10731413	10744657	21	584.6	276	612.7	198.0	698.7	147.0
277	chr6	127147670	127156142	7	584.4	277	508.2	316.0	530.3	312.0
278	chr8	15009847	15022519	10	584.2	278	1071.6	42.0	552.7	281.0
279	chr16	23981175	23995029	17	584.0	279	546.4	264.0	351.5	894.0
281	chr19	11510794	11527810	21	582.8	281	536.6	278.0	650.9	185.0
286	chr5	103752470	103764182	6	579.7	286	513.8	308.0	523.6	322.0
287	chr7	31031119	31044743	8	578.7	287	538.5	276.0	433.2	531.0
288	chr15	5236215	5245811	16	577.7	288	492.7	342.0	476.4	414.0
289	chr19	5839010	5851220	21	577.7	289	528.6	288.0	548.3	284.0
290	chr10	81290555	81305065	9	575.1	290	557.2	257.0	511.8	351.0
291	chr17	35864870	35874426	18	575.1	291	523.0	299.0	472.9	429.0
292	chr3	96554880	96568784	4	574.9	292	529.4	286.0	545.9	288.0
293	chr11	6557448	6569202	13	574.9	293	532.8	279.0	531.2	310.0
294	chr7	25679193	25691777	8	573.1	294	532.3	280.0	571.6	259.0
295	chr5	72739583	72754057	6	572.7	295	550.6	261.0	545.7	289.0
296	chr12	113146235	113157763	15	571.8	296	506.0	322.0	517.3	340.0
298	chr13	24596434	24610080	14	571.2	298	516.1	307.0	453.2	474.0
299	chr5	134224744	134240304	6	569.6	299	529.1	287.0	137.5	7004.0
300	chr4	6975045	6991769	5	569.4	300	344.9	806.0	348.9	912.0
301	chr6	48696543	48709709	7	569.0	301	528.4	289.0	502.9	370.0
302	chr19	46037395	46047225	21	569.0	302	562.2	251.0	589.4	243.0
303	chr13	49297940	49311028	14	568.2	303	507.9	318.0	581.1	252.0
304	chr3	103777569	103792599	4	566.0	304	313.4	1042.0	291.5	1355.0
305	chr11	34042628	34055674	13	566.0	305	64.1	17947.0	921.3	53.0
306	chr15	78893648	78903924	16	563.8	306	542.9	271.0	527.0	319.0
307	chr2	32717888	32728648	2	562.6	307	540.2	273.0	424.7	561.0
309	chr7	102242270	102253324	8	559.3	309	541.5	272.0	599.4	232.0
310	chr1	87845898	87860578	1	557.9	310	726.2	122.0	215.9	2653.0
315	chr12	25091583	25100885	15	552.5	315	471.5	383.0	496.8	381.0
316	chr11	49243809	49254311	13	552.3	316	484.2	358.0	588.9	244.0
317	chr15	9518325	9535849	16	551.7	317	468.2	391.0	111.9	9974.0
320	chr4	136170223	136182493	5	550.8	320	485.3	354.0	488.4	395.0
321	chr4	63851830	63864630	5	549.6	321	497.8	332.0	706.5	137.0
322	chr19	4211958	4223002	21	548.0	322	438.1	461.0	431.7	536.0
324	chr10	99259992	99270562	9	547.4	324	386.1	629.0	99.7	11832.0
325	chr5	105131716	105148234	6	547.2	325	585.8	224.0	527.9	318.0
328	chr7	24897279	24908533	8	545.6	328	537.0	277.0	416.0	586.0
329	chr11	117962415	117972675	13	545.6	329	479.8	365.0	484.9	402.0
330	chr2	165876348	165886868	2	545.4	330	475.7	373.0	448.0	485.0
331	chr5	115150537	115162463	6	545.2	331	63.1	18209.0	529.2	316.0
332	chr2	164074281	164088671	2	545.0	332	526.5	291.0	508.6	353.0
334	chr6	31209040	31222778	7	544.2	334	394.5	593.0	328.7	1042.0
335	chr9	21320676	21335020	12	543.6	335	494.1	338.0	426.2	553.0
336	chr16	97533652	97543564	17	542.4	336	526.4	294.0	503.4	369.0
338	chr9	66905509	66921049	12	541.8	338	481.0	363.0	517.9	337.0
339	chr3	51552795	51563349	4	541.0	339	490.2	348.0	440.8	509.0
340	chr5	120703529	120715315	6	540.3	340	511.6	312.0	500.1	376.0
341	chr7	45915525	45925075	8	539.9	341	509.7	314.0	452.5	477.0
344	chr1	160039256	160051112	1	536.7	344	758.5	104.0	800.3	82.0
345	chr11	75529817	75538843	13	536.7	345	524.7	297.0	539.6	300.0
346	chr16	52030984	52046490	17	536.5	346	510.1	313.0	504.4	367.0
347	chr8	72316999	72333301	10	533.9	347	487.9	351.0	547.0	287.0
348	chr7	142456688	142465352	8	533.7	348	568.1	240.0	538.8	302.0
349	chr16	32062143	32080271	17	532.1	349	379.5	649.0	198.8	3192.0
350	chr1	75208540	75220072	1	531.9	350	517.8	304.0	503.8	368.0
351	chr2	129173927	129187119	2	531.9	351	504.3	326.0	510.5	352.0
352	chr13	117214899	117227865	14	531.1	352	460.4	403.0	124.5	8377.0
354	chr11	49080180	49093564	13	529.4	354	484.0	359.0	504.7	364.0
355	chr18	60373092	60387178	20	529.4	355	484.3	357.0	543.3	292.0
356	chr4	134090649	134100883	5	529.0	356	451.9	423.0	453.4	473.0
360	chr19	46502115	46512253	21	525.8	360	504.8	324.0	517.7	338.0
361	chr11	69117248	69127192	13	525.0	361	468.7	389.0	449.7	482.0
362	chr6	125348187	125356921	7	524.4	362	507.7	319.0	474.5	425.0
365	chr4	129820740	129838666	5	523.2	365	476.2	370.0	455.1	466.0
367	chr9	101074534	101085388	12	522.0	367	435.0	468.0	403.2	646.0
368	chr7	38181127	38190269	8	521.8	368	494.1	337.0	500.7	374.0
370	chr13	24412368	24420842	14	520.8	370	492.4	343.0	490.8	392.0
371	chr16	45221210	45234734	17	520.8	371	508.2	317.0	481.2	405.0
372	chr15	59644971	59654451	16	520.4	372	451.2	430.0	462.7	447.0
374	chr14	61678932	61689794	11	520.0	374	468.7	390.0	522.0	325.0
375	chr4	155213113	155221947	5	519.5	375	519.5	302.0	486.4	398.0
376	chr4	156195447	156206245	5	518.9	376	482.0	361.0	399.1	659.0
378	chr11	46303050	46313884	13	517.3	378	478.9	367.0	515.7	344.0
379	chr9	120933715	120947865	12	517.1	379	476.1	372.0	489.7	394.0
380	chr18	34849245	34863671	20	516.7	380	489.4	350.0	577.2	254.0
381	chr8	13670523	13680259	10	515.7	381	478.1	368.0	512.0	350.0
383	chr10	42268736	42279350	9	515.5	383	431.2	486.0	458.4	458.0
384	chr10	80014816	80026260	9	515.1	384	476.2	371.0	487.3	397.0
386	chr13	101754961	101769083	14	514.9	386	447.8	435.0	199.9	3149.0
387	chr3	9825501	9834613	4	513.9	387	470.5	384.0	516.4	343.0
388	chr18	62172393	62181013	20	513.9	388	495.8	334.0	540.7	294.0
389	chr9	106366340	106373734	12	512.1	389	490.5	346.0	403.0	647.0
390	chr16	10779880	10790534	17	511.5	390	470.5	385.0	487.5	396.0
391	chr13	41477658	41490626	14	511.5	391	493.6	339.0	462.7	448.0
392	chr5	107721700	107731990	6	511.1	392	388.1	621.0	603.3	228.0
393	chr9	44223363	44239897	12	510.7	393	464.6	396.0	439.9	511.0
395	chr7	30414906	30424846	8	509.9	395	446.8	436.0	539.6	299.0
396	chr7	73528243	73543817	8	509.9	396	579.2	229.0	454.5	469.0
397	chr9	56088317	56098829	12	509.9	397	807.1	87.0	467.1	440.0
398	chr7	45116588	45129448	8	509.3	398	457.2	410.0	425.1	560.0
399	chr10	62499574	62509548	9	508.6	399	415.9	525.0	474.7	422.0
400	chr19	5795203	5807967	21	508.6	400	427.3	501.0	392.1	688.0
401	chr3	89183011	89192605	4	508.4	401	507.5	321.0	462.1	450.0
402	chr7	4650439	4660833	8	507.4	402	457.7	409.0	518.8	334.0
403	chr7	102265242	102275478	8	506.8	403	449.8	433.0	476.0	415.0
404	chr12	103432662	103445620	15	506.2	404	198.7	2842.0	514.2	346.0
405	chr7	80994019	81009351	8	505.8	405	54.0	20591.0	250.9	1925.0
406	chr11	83009860	83021722	13	505.4	406	522.3	300.0	425.4	557.0
407	chr1	106705705	106715659	1	504.8	407	467.8	392.0	450.8	479.0
410	chr8	72158136	72170836	10	501.8	410	441.1	454.0	442.7	500.0
411	chr10	128091007	128102599	9	501.8	411	435.7	466.0	420.1	571.0
412	chr3	69111420	69128770	4	500.6	412	195.6	2931.0	434.9	525.0
413	chr11	117776146	117785250	13	500.4	413	460.4	402.0	428.2	546.0
415	chr1	74235993	74247045	1	500.0	415	433.7	475.0	461.4	452.0
418	chr16	94570796	94586462	17	499.0	418	451.9	424.0	1034.3	41.0
420	chr16	91544917	91554599	17	498.5	420	319.8	990.0	436.9	520.0
421	chr8	34139810	34151368	10	498.3	421	439.9	458.0	438.4	516.0
422	chr12	80108445	80119597	15	497.1	422	402.1	562.0	453.8	471.0
423	chr1	171914505	171925193	1	496.9	423	456.7	411.0	493.6	384.0
424	chr18	37922821	37935969	20	496.5	424	473.4	382.0	432.1	534.0
425	chr2	157127501	157139843	2	495.5	425	427.5	500.0	412.1	606.0
426	chr8	126582038	126593026	10	495.1	426	425.1	507.0	397.8	664.0
427	chr5	142902421	142913671	6	494.9	427	127.7	7275.0	508.1	355.0
428	chr13	101690652	101703978	14	494.9	428	479.6	366.0	482.1	403.0
430	chr11	77512005	77522253	13	493.5	430	463.0	399.0	449.5	483.0
431	chr14	25456891	25463779	11	493.5	431	427.8	497.0	540.5	296.0
432	chr10	42858586	42870752	9	493.1	432	436.4	464.0	418.0	580.0
433	chr19	53527752	53541302	21	492.7	433	493.2	341.0	593.7	236.0
434	chr1	171838748	171851708	1	492.3	434	439.7	459.0	312.0	1149.0
435	chr11	69093786	69100658	13	492.1	435	393.1	601.0	498.6	379.0
437	chr7	79271392	79280112	8	491.9	437	433.4	476.0	462.9	446.0
438	chr11	97994090	98003204	13	491.7	438	459.6	407.0	454.0	470.0
439	chr19	5723413	5732629	21	491.5	439	455.1	419.0	490.1	393.0
440	chr13	112462996	112475514	14	490.9	440	56.4	19894.0	48.2	23356.0
441	chr1	36758824	36769638	1	490.3	441	480.5	364.0	540.3	297.0
444	chr14	118920035	118934337	11	488.9	444	231.5	2065.0	421.9	567.0
445	chr13	111471912	111489292	14	488.7	445	499.8	330.0	208.6	2869.0
446	chr16	23222657	23234595	17	488.7	446	349.1	788.0	529.6	313.0
447	chr7	25273094	25284776	8	487.4	447	353.6	767.0	128.0	7982.0
449	chr16	76360929	76372865	17	487.0	449	474.2	376.0	475.5	417.0
450	chr6	72948688	72960208	7	486.8	450	451.4	429.0	410.4	609.0
453	chr13	55440917	55450891	14	484.8	453	438.6	460.0	306.7	1194.0
