id	chr_name	start	end	chromosome_id	tag_count_13_11_20	id_13_11_20	tag_count_13_11_25	id_13_11_25	tag_count_14_06_11	id_14_06_11
344	chr11	43380769	43389621	13	369.2	344	99.4	4971.0	513.4	1170.0
348	chr9	61665715	61672263	12	367.1	348	288.6	274.0	654.7	673.0
353	chr2	170215978	170224160	2	366.1	353	195.3	872.0	870.3	335.0
357	chr10	96619585	96630027	9	364.5	357	158.6	1561.0	1081.2	190.0
358	chr4	63385291	63394239	5	364.0	358	55.2	13422.0	1056.4	204.0
362	chr19	53179357	53190173	21	364.0	362	208.8	729.0	98.3	18681.0
371	chr10	59895317	59904097	9	361.4	371	320.7	179.0	649.9	689.0
373	chr18	56462471	56473653	20	361.4	373	47.7	15832.0	27.7	37611.0
380	chr7	75581960	75590494	8	358.7	380	299.2	247.0	23.9	39832.0
383	chr19	12470990	12480182	21	358.2	383	270.5	329.0	654.7	676.0
385	chr3	88508252	88515236	4	356.7	385	259.0	377.0	751.0	490.0
386	chr5	124072769	124080551	6	356.7	386	222.4	608.0	806.4	412.0
391	chr11	32549997	32559783	13	355.6	391	71.3	9612.0	126.0	15288.0
393	chr19	53193001	53200621	21	355.6	393	52.7	14237.0	603.1	822.0
395	chr11	46081687	46092245	13	354.6	395	74.8	8895.0	253.8	5905.0
398	chr3	115811893	115822847	4	353.5	398	44.2	16892.0	40.1	31215.0
401	chr4	40832941	40841409	5	351.9	401	302.2	234.0	562.1	957.0
405	chr2	71809370	71817322	2	350.9	405	212.3	686.0	746.3	498.0
406	chr15	82160402	82169662	16	350.9	406	98.9	5041.0	574.5	914.0
407	chr3	21983276	21992398	4	350.4	407	70.8	9676.0	347.4	2937.0
408	chr9	44481462	44490492	12	350.4	408	148.6	1860.0	1006.8	234.0
409	chr15	80580448	80591342	16	350.4	409	261.5	365.0	1374.2	87.0
410	chr4	62632785	62638525	5	349.3	410	331.8	161.0	697.6	586.0
411	chr11	107407788	107419714	13	348.8	411	313.7	193.0	90.7	19816.0
413	chr8	15013650	15021298	10	346.7	413	281.1	300.0	847.4	364.0
415	chr14	25469404	25476668	11	346.2	415	99.9	4933.0	608.8	803.0
416	chr4	59330505	59338545	5	345.1	416	133.5	2452.0	722.4	541.0
419	chr8	122984388	122994554	10	344.6	419	92.4	5889.0	164.1	11630.0
421	chr15	99329255	99337117	16	344.1	421	22.6	26499.0	404.6	2058.0
422	chr2	3748713	3757529	2	343.1	422	68.8	10133.0	27.7	37050.0
423	chr9	61675854	61683990	12	343.1	423	365.9	115.0	610.8	793.0
424	chr10	39483879	39492587	9	343.1	424	78.3	8162.0	56.3	26321.0
425	chr16	49768621	49776491	17	343.1	425	103.9	4548.0	466.7	1470.0
426	chr5	122228818	122237408	6	342.5	426	135.5	2371.0	18.1	44967.0
430	chr2	22803228	22811790	2	341.5	430	280.1	302.0	602.2	824.0
431	chr6	146076620	146083906	7	341.5	431	42.7	17426.0	421.8	1853.0
434	chr9	14087157	14094245	12	340.4	434	183.2	1052.0	147.9	13090.0
437	chr9	57967470	57974568	12	339.9	437	196.3	861.0	504.8	1228.0
439	chr17	72919845	72928251	18	339.4	439	386.5	97.0	1189.1	139.0
442	chr19	53437432	53446952	21	338.9	442	235.4	515.0	429.4	1771.0
443	chr10	21904987	21912551	9	338.4	443	340.8	152.0	67.8	23716.0
446	chr3	126657419	126665915	4	337.8	446	29.6	22661.0	52.5	27252.0
447	chr5	142437670	142446286	6	337.8	447	281.1	299.0	727.2	537.0
449	chr12	99557507	99566707	15	337.8	449	162.1	1483.0	739.6	512.0
451	chr4	8909050	8917440	5	337.3	451	313.2	196.0	864.6	346.0
452	chr14	27349195	27358849	11	337.3	452	183.2	1054.0	220.4	7620.0
454	chr1	181226260	181233050	1	336.8	454	272.1	325.0	549.7	999.0
456	chr17	84327823	84337601	18	336.3	456	170.2	1306.0	512.5	1179.0
462	chr4	124751151	124760411	5	335.2	462	31.6	21735.0	595.5	841.0
465	chr9	96391663	96400079	12	334.2	465	97.4	5195.0	141.2	13706.0
468	chr14	40953747	40960551	11	334.2	468	281.6	298.0	1410.5	82.0
470	chr18	82531589	82538535	20	333.6	470	243.9	457.0	552.5	989.0
471	chr19	10780616	10788922	21	333.6	471	313.2	201.0	626.0	753.0
475	chr6	134364200	134369412	7	332.6	475	311.2	204.0	284.4	4665.0
479	chr9	100454223	100463185	12	331.6	479	52.7	14178.0	99.2	18490.0
485	chr11	117304582	117312946	13	330.0	485	33.6	20981.0	549.7	1002.0
486	chr18	32396424	32401448	20	330.0	486	20.1	28156.0	906.6	296.0
488	chr2	103680750	103687786	2	329.5	488	302.7	231.0	554.5	983.0
491	chr5	118078737	118086573	6	328.9	491	310.2	207.0	390.3	2268.0
493	chr2	126495539	126501405	2	328.4	493	215.3	664.0	699.5	582.0
496	chr11	52271608	52278882	13	328.4	496	354.4	135.0	2251.2	17.0
497	chr14	121322135	121330825	11	328.4	497	238.4	498.0	11.5	54145.0
498	chr12	106026039	106035143	15	327.9	498	178.2	1145.0	171.8	11024.0
500	chr6	121223557	121230705	7	327.4	500	194.3	893.0	412.3	1966.0
501	chr12	86830009	86837975	15	327.4	501	49.2	15237.0	39.1	31785.0
505	chr14	60707000	60714452	11	326.8	505	307.2	217.0	871.3	333.0
507	chr5	134231145	134237743	6	326.3	507	260.5	370.0	879.9	322.0
512	chr14	70060205	70067937	11	325.8	512	203.3	783.0	494.3	1292.0
514	chr7	75608182	75615050	8	324.8	514	155.1	1641.0	8.59	55502.0
515	chr8	36164959	36173471	10	324.8	515	261.0	366.0	50.6	27859.0
518	chr2	35443538	35450574	2	323.7	518	254.5	396.0	441.8	1662.0
521	chr19	47445102	47452216	21	323.7	521	293.1	262.0	706.2	573.0
523	chr12	33313591	33318761	15	322.7	523	268.5	338.0	652.7	679.0
527	chr1	91090327	91099089	1	321.6	527	223.4	596.0	27.7	37024.0
533	chr5	34194990	34200136	6	320.0	533	352.4	137.0	369.3	2542.0
534	chr9	123927729	123935145	12	320.0	534	201.8	796.0	474.3	1420.0
538	chr2	32059713	32066901	2	319.5	538	285.6	282.0	735.8	523.0
540	chr5	142925165	142933379	6	318.5	540	172.2	1257.0	230.9	6977.0
544	chr2	103634709	103643033	2	317.4	544	198.8	828.0	328.3	3368.0
547	chr4	48043184	48048898	5	316.9	547	218.3	640.0	908.5	293.0
550	chr10	6985879	6993659	9	316.4	550	282.6	292.0	144.1	13438.0
553	chr4	134749176	134757812	5	315.3	553	255.0	393.0	577.4	898.0
556	chr8	116584843	116591815	10	314.8	556	326.8	166.0	401.8	2106.0
557	chr11	118142355	118150059	13	314.8	557	267.5	344.0	542.0	1040.0
558	chr12	85967008	85974026	15	314.8	558	168.7	1338.0	318.7	3612.0
570	chr4	40775521	40783335	5	311.7	570	277.1	312.0	475.2	1407.0
571	chr10	13992733	14000189	9	311.7	571	50.2	14911.0	450.4	1594.0
572	chr11	107445453	107453551	13	311.7	572	277.6	311.0	908.5	294.0
588	chr4	133620078	133627994	5	306.5	588	117.0	3428.0	1343.7	94.0
595	chr5	122948187	122953999	6	305.4	595	238.9	492.0	675.7	627.0
596	chr17	6475134	6477508	18	305.4	596	216.8	654.0	625.1	756.0
600	chr8	123030225	123038439	10	304.9	600	465.3	43.0	952.4	266.0
606	chr3	100554812	100563842	4	303.8	606	133.0	2480.0	430.4	1757.0
608	chr19	25051295	25058277	21	303.8	608	48.7	15472.0	872.2	331.0
611	chr14	60720654	60728228	11	302.8	611	26.6	24275.0	528.7	1108.0
614	chr6	87499192	87505244	7	301.7	614	24.1	25536.0	563.0	954.0
615	chr2	13753144	13761386	2	301.2	615	201.3	800.0	21.0	41878.0
617	chr14	25854102	25859432	11	301.2	617	224.9	588.0	546.8	1020.0
621	chr9	13464636	13472808	12	300.2	621	242.4	466.0	464.7	1481.0
623	chr11	48852922	48859584	13	300.2	623	160.1	1528.0	690.0	601.0
624	chr14	27224392	27232722	11	300.2	624	547.1	20.0	48.7	28464.0
625	chr2	32490305	32496871	2	299.7	625	212.8	681.0	502.9	1243.0
632	chr11	54724071	54729685	13	298.6	632	238.4	496.0	363.6	2651.0
638	chr7	80774859	80784059	8	297.6	638	64.2	11226.0	76.3	22074.0
648	chr7	125470841	125477435	8	295.5	648	251.5	411.0	341.6	3068.0
650	chr9	61382211	61390389	12	295.5	650	284.6	283.0	138.4	14005.0
651	chr11	53838242	53845812	13	295.5	651	213.8	679.0	392.2	2249.0
655	chr1	87872098	87880426	1	294.9	655	223.9	590.0	642.2	709.0
657	chr10	14054517	14060525	9	294.9	657	215.8	662.0	418.0	1891.0
662	chr10	78293870	78300170	9	293.9	662	271.0	328.0	382.7	2377.0
664	chr7	25203521	25210205	8	293.4	664	190.7	946.0	418.0	1890.0
665	chr9	46148675	46155027	12	292.9	665	181.2	1083.0	263.4	5454.0
667	chr3	95670894	95676904	4	291.8	667	332.3	160.0	1786.5	37.0
669	chr2	29628077	29635485	2	291.3	669	820.2	5.0	480.0	1377.0
672	chr1	40472814	40480316	1	290.8	672	240.4	477.0	401.8	2095.0
675	chr7	100852410	100857590	8	290.2	675	281.6	296.0	741.5	506.0
676	chr9	116133364	116142392	12	290.2	676	109.4	4019.0	575.4	908.0
677	chr10	81297087	81304905	9	290.2	677	100.4	4873.0	269.1	5235.0
680	chr1	88637468	88645462	1	289.7	680	48.7	15300.0	123.1	15536.0
681	chr9	63131108	63135482	12	289.7	681	236.4	506.0	597.4	836.0
684	chr10	82888264	82895538	9	289.2	684	292.6	264.0	54.4	26850.0
685	chr4	140944423	140950529	5	288.7	685	243.4	458.0	883.7	315.0
689	chr7	16040793	16047205	8	288.1	689	21.1	27316.0	73.5	22605.0
690	chrX	48423347	48430819	3	288.1	690	158.1	1575.0	917.1	283.0
695	chr1	39919744	39927388	1	287.1	695	15.6	31336.0	25.8	38206.0
696	chr2	93424253	93429575	2	287.1	696	127.5	2798.0	408.4	2010.0
698	chr9	122186413	122194405	12	287.1	698	122.0	3098.0	158.4	12136.0
699	chr12	78975971	78981711	15	287.1	699	127.0	2838.0	492.4	1303.0
700	chr15	80610063	80617983	16	287.1	700	152.6	1729.0	881.8	321.0
703	chr13	73731553	73737217	14	286.6	703	324.8	174.0	463.8	1490.0
704	chr15	77813437	77821023	16	286.6	704	121.0	3175.0	2704.5	9.0
708	chr11	74567776	74573286	13	285.5	708	196.3	863.0	403.7	2070.0
711	chr17	31823362	31832386	18	285.5	711	36.1	19965.0	31.5	35348.0
714	chr8	123013684	123024712	10	285.0	714	68.8	10176.0	263.4	5452.0
715	chr12	102694019	102700757	15	285.0	715	253.0	407.0	686.1	610.0
716	chr17	12778844	12784316	18	285.0	716	226.9	577.0	193.7	9406.0
720	chr9	115608560	115613906	12	284.5	720	215.8	661.0	23.9	39928.0
721	chr12	16525607	16532943	15	284.5	721	24.1	25637.0	165.1	11563.0
722	chr12	112863632	112871940	15	284.5	722	136.5	2334.0	446.6	1629.0
725	chr17	28695420	28703584	18	284.0	725	126.0	2900.0	702.4	581.0
726	chr4	130899452	130906776	5	283.4	726	171.2	1272.0	508.6	1199.0
731	chr15	81039905	81046255	16	283.4	731	239.4	488.0	56.3	26392.0
732	chr3	52270224	52276142	4	282.9	732	63.7	11316.0	844.6	367.0
734	chr5	100581452	100589142	6	282.9	734	191.7	927.0	410.4	1989.0
739	chr3	52338453	52344565	4	281.3	739	293.1	258.0	386.5	2314.0
742	chr8	36178029	36185141	10	281.3	742	228.9	553.0	155.6	12386.0
744	chr15	101252978	101259362	16	281.3	744	317.2	185.0	385.5	2344.0
751	chr2	91078134	91084852	2	279.8	751	249.0	419.0	896.1	307.0
756	chr6	114900897	114909409	7	279.3	756	356.4	129.0	67.8	23678.0
763	chr9	32515226	32523480	12	278.2	763	225.4	584.0	1856.1	33.0
764	chr12	80811774	80820870	15	278.2	764	128.5	2758.0	115.5	16454.0
765	chr12	103336329	103342549	15	278.2	765	72.3	9413.0	474.3	1421.0
766	chr13	51752272	51757680	14	278.2	766	83.3	7315.0	492.4	1304.0
768	chr8	81765422	81772100	10	277.7	768	282.6	291.0	1634.7	53.0
769	chr8	119782812	119790482	10	277.7	769	191.7	929.0	456.2	1547.0
770	chr10	121425767	121433597	9	277.7	770	143.1	2049.0	441.8	1665.0
771	chr12	107971015	107979729	15	277.7	771	20.6	27744.0	1215.8	128.0
772	chr14	31398123	31404319	11	277.7	772	254.0	403.0	422.8	1848.0
773	chr19	44280478	44285674	21	277.7	773	218.3	642.0	379.8	2405.0
774	chr2	18914399	18921513	2	277.2	774	6.53	43007.0	509.6	1190.0
779	chr19	12537233	12544215	21	276.6	779	133.0	2502.0	341.6	3078.0
780	chr3	52837064	52846346	4	276.1	780	154.6	1652.0	9.54	54981.0
782	chr5	107749108	107757338	6	276.1	782	164.6	1417.0	54.4	26767.0
785	chr16	94597190	94605990	17	276.1	785	247.0	432.0	363.6	2655.0
789	chr13	85502279	85510561	14	275.6	789	240.4	481.0	439.9	1683.0
790	chr3	9860629	9865877	4	275.1	790	239.9	482.0	335.0	3202.0
791	chr3	105890548	105895804	4	275.1	791	168.7	1332.0	541.1	1042.0
792	chr4	120999153	121007297	5	275.1	792	39.7	18431.0	13.4	51161.0
797	chr1	128600868	128608900	1	274.6	797	39.7	18402.0	546.8	1017.0
798	chr14	40946822	40953388	11	274.6	798	113.4	3683.0	1410.5	82.0
802	chr2	75680763	75687917	2	273.5	802	232.4	528.0	501.0	1253.0
806	chr2	58171931	58180407	2	273.0	806	89.8	6225.0	387.4	2302.0
809	chr7	83657805	83662869	8	273.0	809	219.8	626.0	1706.3	47.0
814	chr4	123558994	123567462	5	272.5	814	288.1	277.0	492.4	1299.0
821	chr1	173435413	173442269	1	271.4	821	98.4	5053.0	199.5	8954.0
824	chr8	13683787	13689335	10	271.4	824	71.3	9596.0	430.4	1759.0
830	chr13	45870725	45878429	14	270.4	830	64.8	11137.0	212.8	8103.0
831	chr14	31661000	31665728	11	270.4	831	66.3	10793.0	143.1	13555.0
836	chr7	101091147	101097125	8	269.8	836	22.6	26383.0	382.7	2376.0
838	chr1	92102916	92107272	1	269.3	838	288.1	275.0	240.5	6478.0
842	chr12	102671567	102677969	15	269.3	842	238.4	497.0	416.1	1919.0
845	chr18	80608240	80613218	20	269.3	845	206.3	748.0	585.0	872.0
848	chr9	44029240	44036286	12	268.3	848	68.3	10292.0	494.3	1289.0
853	chr10	59969361	59975479	9	267.8	853	222.9	605.0	543.0	1033.0
855	chr17	13541477	13544663	18	267.8	855	305.2	220.0	397.0	2179.0
857	chr9	66275876	66282420	12	267.2	857	164.6	1422.0	47.7	28700.0
858	chr10	75299212	75305590	9	267.2	858	255.0	394.0	145.1	13343.0
859	chr12	16005886	16012464	15	267.2	859	40.2	18331.0	451.4	1589.0
862	chr12	17723574	17729692	15	266.7	862	217.8	646.0	413.2	1955.0
863	chr16	92798676	92804868	17	266.7	863	56.7	13109.0	395.1	2214.0
871	chr11	79610856	79617428	13	265.7	871	262.5	361.0	561.1	960.0
872	chr13	43447590	43456482	14	265.7	872	32.6	21399.0	87.8	20252.0
873	chr4	150581343	150588063	5	265.1	873	151.1	1767.0	556.4	975.0
874	chr6	113657272	113665204	7	265.1	874	205.3	761.0	72.5	22778.0
876	chr2	11192108	11198822	2	264.6	876	238.9	490.0	628.9	745.0
878	chr9	41080814	41085564	12	264.6	878	273.6	323.0	606.9	808.0
879	chr11	76491261	76497635	13	264.6	879	6.53	43177.0	454.3	1562.0
886	chr1	106316012	106323396	1	263.0	886	133.5	2448.0	282.5	4718.0
891	chr3	103777356	103783734	4	262.5	891	83.8	7170.0	588.8	863.0
895	chr19	57127093	57135013	21	262.5	895	37.1	19593.0	412.3	1974.0
900	chr11	4201623	4208663	13	262.0	900	204.3	775.0	337.8	3162.0
901	chr15	59596148	59601944	16	262.0	901	269.0	336.0	302.5	4068.0
906	chr12	84172834	84178888	15	261.5	906	192.7	913.0	618.4	775.0
908	chr1	164955099	164961889	1	261.0	908	102.9	4613.0	304.4	3985.0
912	chr9	69033343	69038303	12	261.0	912	254.5	399.0	443.8	1653.0
914	chr11	76729948	76736544	13	261.0	914	146.6	1938.0	208.0	8433.0
921	chr15	66823110	66828004	16	260.4	921	223.4	602.0	392.2	2252.0
925	chr17	52145825	52152671	18	259.9	925	93.4	5783.0	271.0	5179.0
927	chr2	62389673	62395713	2	259.4	927	85.3	6934.0	212.8	8069.0
931	chr13	109819488	109825498	14	259.4	931	243.4	459.0	481.0	1375.0
934	chr3	84675273	84682937	4	258.9	934	24.1	25478.0	14.3	49692.0
935	chr4	149854393	149859953	5	258.9	935	238.9	491.0	525.8	1113.0
938	chr15	80598700	80606796	16	258.9	938	278.1	310.0	662.3	658.0
939	chr18	14653172	14659476	20	258.9	939	26.6	24313.0	386.5	2330.0
940	chr1	133797018	133802146	1	258.3	940	121.5	3113.0	563.0	953.0
943	chr10	96369897	96376975	9	258.3	943	71.8	9508.0	233.8	6847.0
944	chr14	70054379	70058477	11	258.3	944	217.3	650.0	392.2	2251.0
947	chr13	51762312	51769748	14	257.8	947	84.8	7061.0	370.3	2533.0
949	chr17	83275481	83280235	18	257.8	949	222.4	612.0	475.2	1414.0
952	chr7	63997209	64002281	8	257.3	952	294.1	257.0	542.0	1038.0
955	chr10	116912248	116920042	9	257.3	955	218.3	641.0	42.0	30655.0
956	chr19	53804163	53811681	21	257.3	956	91.9	6000.0	401.8	2112.0
957	chr1	127343958	127349092	1	256.8	957	227.4	565.0	120.2	15853.0
959	chr3	106459176	106466270	4	256.8	959	47.7	15691.0	299.7	4151.0
963	chr11	45869967	45878837	13	256.8	963	9.54	38672.0	171.8	11017.0
965	chr16	34093018	34096464	17	256.8	965	205.8	758.0	486.7	1344.0
966	chr18	4919253	4923809	20	256.8	966	173.2	1245.0	544.0	1030.0
968	chr11	58029541	58036683	13	256.2	968	111.9	3811.0		
972	chr1	155085181	155093341	1	255.7	972	245.4	441.0	46.8	28849.0
975	chr7	126283971	126288555	8	255.7	975	238.9	493.0	406.5	2030.0
977	chr16	24908099	24914391	17	255.7	977	236.4	507.0	246.2	6232.0
979	chr1	138147838	138154986	1	255.2	979	22.1	26581.0	3114.9	4.0
981	chr2	60864999	60871745	2	255.2	981	407.6	84.0	435.2	1712.0
983	chr6	48663142	48670484	7	255.2	983	214.8	669.0	405.6	2046.0
986	chr11	99103802	99112302	13	255.2	986	177.2	1169.0	32.4	34707.0
988	chr8	114878661	114883557	10	254.7	988	263.0	358.0	445.7	1637.0
989	chr8	126823903	126831161	10	254.7	989	145.6	1973.0	271.0	5158.0
991	chr16	24149935	24157759	17	254.7	991	112.4	3770.0	347.4	2955.0
993	chr1	181859203	181867427	1	254.2	993	35.6	20007.0	105.0	17666.0
998	chr4	95192193	95198003	5	253.6	998	227.9	559.0	363.6	2640.0
1001	chr1	127239144	127244788	1	253.1	1001	179.2	1116.0	317.8	3619.0
1004	chr9	44017922	44024560	12	253.1	1004	133.0	2494.0	484.8	1356.0
1007	chr2	132509420	132515784	2	252.6	1007	136.0	2342.0	487.7	1331.0
1010	chr14	56281273	56288819	11	252.6	1010	197.8	845.0	106.9	17511.0
1013	chr9	121312371	121317693	12	252.1	1013	102.4	4681.0	441.8	1663.0
1014	chr10	96585568	96591322	9	252.1	1014	86.8	6732.0	289.2	4497.0
1021	chr3	21949769	21956515	4	251.0	1021	29.1	22918.0	264.3	5402.0
1024	chr7	139398118	139402860	8	251.0	1024	267.5	342.0	294.9	4305.0
