id	chr_name	start	end	chromosome_id	tag_count_13_11_25	id_13_11_25	tag_count_13_11_20	id_13_11_20	tag_count_14_06_11	id_14_06_11
142	chr1	38659128	38666458	1	346.8	142	494.2	133.0	690.0	599.0
145	chr4	130914535	130924137	5	343.8	145	632.3	55.0	1572.7	58.0
146	chr3	68782882	68791230	4	343.3	146	240.6	1150.0	376.0	2448.0
152	chr10	21903932	21913600	9	340.8	152	338.4	443.0	67.8	23716.0
153	chr2	158715657	158725019	2	337.8	153	379.1	311.0	876.1	324.0
156	chr1	88581150	88589372	1	334.3	156	592.0	70.0	597.4	833.0
159	chr3	131152268	131162290	4	332.8	159	408.9	246.0	913.3	287.0
160	chr3	95666007	95676455	4	332.3	160	291.8	667.0	1786.5	37.0
161	chr4	62633356	62639654	5	331.8	161	349.3	410.0	697.6	586.0
166	chr8	116585847	116592445	10	326.8	166	314.8	556.0	401.8	2106.0
168	chr15	77800897	77810809	16	325.8	168	238.5	1183.0	1123.2	169.0
171	chr6	108530761	108538121	7	324.8	171	125.0	5996.0	183.2	10128.0
172	chr10	42895612	42903112	9	324.8	172	372.3	335.0	608.8	802.0
173	chr12	102366458	102373282	15	324.8	173	415.2	232.0	844.6	368.0
174	chr13	73731470	73737848	14	324.8	174	286.6	703.0	463.8	1490.0
178	chr4	134114635	134122371	5	320.7	178	500.5	128.0	840.7	371.0
179	chr10	59894996	59903862	9	320.7	179	361.4	371.0	649.9	689.0
180	chr4	59190766	59201696	5	319.2	180	542.3	100.0	1316.9	99.0
183	chr9	56099616	56110070	12	318.7	183	59.1	17681.0	112.6	16787.0
185	chr15	101254265	101264375	16	317.2	185	112.4	7593.0	385.5	2344.0
187	chr4	32286740	32295900	5	315.7	187	238.5	1179.0	332.1	3274.0
193	chr11	107407144	107418780	13	313.7	193	348.8	411.0	475.2	1412.0
196	chr4	8906230	8915112	5	313.2	196	337.3	451.0	864.6	346.0
198	chr11	5429179	5438451	13	313.2	198	373.9	326.0	406.5	2032.0
201	chr19	10780825	10789541	21	313.2	201	21.4	32143.0	626.0	753.0
204	chr6	134363757	134369389	7	311.2	204	332.6	475.0	284.4	4665.0
206	chr11	52262442	52270804	13	311.2	206	398.5	267.0	2251.2	17.0
207	chr5	118079738	118086194	6	310.2	207	328.9	491.0	390.3	2268.0
212	chr15	86063305	86071339	16	308.2	212	632.8	54.0	1440.1	75.0
213	chr18	32396459	32400901	20	308.2	213	330.0	486.0	906.6	296.0
215	chr9	32925024	32935176	12	307.2	215	140.7	4551.0	21.9	41382.0
217	chr14	60709036	60715108	11	307.2	217	326.8	505.0	871.3	333.0
220	chr17	13541591	13545975	18	305.2	220	267.8	855.0	397.0	2179.0
227	chr2	3726794	3732362	2	303.2	227	1000.4	7.0	2160.6	22.0
229	chr8	111569173	111579989	10	303.2	229	139.6	4631.0	130.7	14778.0
231	chr2	103678940	103685778	2	302.7	231	329.5	488.0	554.5	983.0
232	chr11	98946889	98956123	13	302.7	232	129.7	5516.0	2581.4	11.0
234	chr4	40833271	40841083	5	302.2	234	351.9	401.0	562.1	957.0
237	chr12	73604672	73611898	15	302.2	237	834.6	21.0	2028.9	23.0
238	chr15	74956536	74964006	16	302.2	238	559.0	87.0	1209.1	133.0
242	chr1	131181990	131189706	1	301.2	242	900.0	13.0	1733.0	42.0
243	chr11	22847865	22854767	13	301.2	243	959.6	10.0	2230.2	19.0
247	chr7	75581296	75590276	8	299.2	247	358.7	380.0	23.9	39832.0
254	chr8	124271278	124278008	10	295.6	254	484.8	141.0	117.4	16219.0
257	chr7	63998451	64006249	8	294.1	257	79.5	13154.0	542.0	1038.0
258	chr3	52337654	52344564	4	293.1	258	281.3	739.0	386.5	2314.0
259	chr6	125479084	125485794	7	293.1	259	428.8	207.0	746.3	499.0
262	chr19	47445222	47452174	21	293.1	262	323.7	521.0	706.2	573.0
263	chr1	92077895	92084941	1	292.6	263	382.3	300.0	398.9	2136.0
264	chr10	82888913	82895901	9	292.6	264	289.2	684.0	339.7	3112.0
268	chr2	127312683	127320463	2	290.6	268	545.4	95.0	651.8	682.0
269	chr10	117826006	117837290	9	290.6	269	24.1	30393.0	674.7	630.0
270	chr9	116165769	116173875	12	290.1	270	662.1	49.0	1290.2	105.0
271	chr5	113823106	113829046	6	289.1	271	548.6	93.0	1143.3	157.0
274	chr9	61665391	61671365	12	288.6	274	367.1	348.0	654.7	673.0
275	chr1	92101451	92106635	1	288.1	275	269.3	838.0	240.5	6478.0
277	chr4	123558156	123566080	5	288.1	277	272.5	814.0	492.4	1299.0
279	chr2	29668554	29675430	2	287.6	279	610.8	65.0	973.4	258.0
281	chr1	180333002	180338858	1	286.1	281	113.0	7486.0	1237.7	124.0
282	chr2	32058429	32065579	2	285.6	282	319.5	538.0	735.8	523.0
283	chr9	61381611	61389835	12	284.6	283	295.5	650.0	138.4	14005.0
285	chr8	94408323	94415645	10	284.1	285	26.7	28951.0	171.8	11002.0
287	chr9	119741252	119746510	12	283.6	287	30.3	27175.0	281.5	4767.0
289	chr18	81397904	81406290	20	283.6	289	123.4	6197.0	139.3	13950.0
290	chr11	22840329	22848225	13	283.1	290	959.6	10.0	2230.2	19.0
291	chr8	81765261	81774355	10	282.6	291	277.7	768.0	1634.7	53.0
292	chr10	6986145	6993965	9	282.6	292	316.4	550.0	167.0	11390.0
294	chr11	61644824	61651602	13	282.1	294	854.0	17.0	1248.2	119.0
296	chr7	100852431	100858607	8	281.6	296	34.5	25414.0	741.5	506.0
298	chr14	40955315	40960659	11	281.6	298	334.2	468.0	1410.5	82.0
299	chr5	142438330	142445992	6	281.1	299	337.8	447.0	727.2	537.0
300	chr8	15014354	15020598	10	281.1	300	346.7	413.0	847.4	364.0
301	chr9	32723519	32732421	12	280.6	301	1552.6	2.0	3598.7	2.0
302	chr2	22802674	22812284	2	280.1	302	11.5	41140.0	602.2	824.0
303	chr8	111592599	111598541	10	279.1	303	471.7	150.0	460.9	1508.0
304	chr10	44443040	44451534	9	279.1	304	229.6	1302.0	453.3	1570.0
306	chr16	10768361	10776199	17	279.1	306	438.8	195.0	629.8	744.0
310	chr15	80602786	80612062	16	278.1	310	258.9	938.0	662.3	658.0
311	chr11	107442980	107452322	13	277.6	311	97.8	9791.0	908.5	294.0
312	chr4	40775858	40783930	5	277.1	312	311.7	570.0	475.2	1407.0
316	chr7	68283167	68292647	8	276.1	316	662.1	48.0	1983.1	27.0
317	chr6	54847149	54856089	7	275.6	317	73.7	14340.0	528.7	1105.0
320	chr10	77532745	77540649	9	274.6	320	583.6	74.0	542.0	1039.0
323	chr9	41080964	41085598	12	273.6	323	264.6	878.0	606.9	808.0
324	chr1	138134156	138143028	1	273.1	324	218.1	1468.0	3114.9	4.0
325	chr1	181227038	181233354	1	272.1	325	336.8	454.0	549.7	999.0
326	chr9	61373820	61381314	12	272.1	326	61.2	17166.0	41.0	30964.0
328	chr10	78293193	78300839	9	271.0	328	293.9	662.0	382.7	2377.0
329	chr19	12469940	12476984	21	270.5	329	358.2	383.0	654.7	676.0
331	chr4	123570611	123578489	5	269.5	331	198.7	1883.0	371.2	2511.0
336	chr15	59595503	59601299	16	269.0	336	262.0	901.0	302.5	4068.0
338	chr12	33313110	33318402	15	268.5	338	322.7	523.0	652.7	679.0
339	chr1	106559646	106566910	1	267.5	339	147.5	4073.0	631.8	737.0
342	chr7	139397736	139403730	8	267.5	342	251.0	1024.0	294.9	4305.0
344	chr11	118142032	118149678	13	267.5	344	314.8	557.0	542.0	1040.0
346	chr11	46366868	46376046	13	267.0	346	26.1	29272.0	49.6	28151.0
349	chr11	104660665	104668369	13	266.5	349	95.7	10134.0	396.0	2198.0
356	chr7	101455250	101460676	8	264.5	356	57.0	18192.0	1205.3	135.0
357	chr11	118225452	118231826	13	264.5	357	383.3	299.0	2470.7	13.0
358	chr8	114876984	114883082	10	263.0	358	254.7	988.0	445.7	1637.0
359	chr11	106669122	106676214	13	263.0	359	209.7	1628.0	432.3	1742.0
361	chr11	79610406	79616630	13	262.5	361	265.7	871.0	561.1	960.0
364	chr17	31070589	31077865	18	262.0	364	65.4	16240.0	277.7	4917.0
365	chr15	80583207	80591907	16	261.5	365	350.4	409.0	299.7	4168.0
366	chr8	36167308	36174118	10	261.0	366	324.8	515.0	152.7	12636.0
370	chr5	134231106	134237196	6	260.5	370	326.3	507.0	879.9	322.0
372	chr12	12285854	12293208	15	260.5	372	119.2	6688.0	251.0	6029.0
377	chr3	88509360	88515430	4	259.0	377	356.7	385.0	751.0	490.0
382	chr12	107122430	107132282	15	257.5	382	150.6	3879.0	413.2	1956.0
384	chr11	52335283	52342907	13	257.0	384	228.0	1328.0	99.2	18500.0
387	chr4	124750954	124758006	5	256.0	387	335.2	462.0	595.5	841.0
391	chr7	104439570	104448212	8	255.5	391	242.1	1130.0	56.3	26290.0
393	chr4	134749331	134755315	5	255.0	393	315.3	553.0	577.4	898.0
394	chr10	75298612	75305774	9	255.0	394	267.2	858.0	145.1	13343.0
396	chr2	35443773	35450337	2	254.5	396	323.7	518.0	441.8	1662.0
397	chr3	21933643	21941237	4	254.5	397	433.0	202.0	489.6	1317.0
398	chr8	14992418	14999046	10	254.5	398	418.4	227.0	1068.8	192.0
399	chr9	69033901	69039509	12	254.5	399	261.0	912.0	443.8	1653.0
401	chr11	117306037	117312449	13	254.5	401	330.0	485.0	549.7	1002.0
403	chr14	31397725	31403659	11	254.0	403	277.7	772.0	422.8	1848.0
404	chr4	101181296	101188792	5	253.5	404	201.3	1808.0	501.0	1255.0
406	chr6	38340646	38347780	7	253.0	406	462.3	168.0	1826.5	35.0
407	chr12	102694459	102700375	15	253.0	407	285.0	715.0	686.1	610.0
411	chr7	125470910	125477264	8	251.5	411	295.5	648.0	341.6	3068.0
412	chr1	88653470	88659088	1	251.0	412	248.4	1052.0	393.2	2232.0
413	chr12	73710085	73718807	15	251.0	413	375.5	321.0	425.6	1819.0
414	chr18	75380661	75389121	20	251.0	414	675.1	38.0	2849.6	7.0
415	chr6	114872133	114879051	7	250.5	415	25.1	29708.0	635.6	728.0
416	chr11	79128076	79136488	13	250.5	416	216.0	1515.0	151.7	12739.0
419	chr2	91077465	91084119	2	249.0	419	279.8	751.0	896.1	307.0
420	chr7	114085793	114092161	8	249.0	420	176.2	2628.0	502.0	1248.0
422	chr3	52395518	52401796	4	248.5	422	173.6	2728.0	244.3	6298.0
423	chr8	106051450	106057378	10	248.5	423	537.6	103.0	882.7	319.0
427	chr17	29391876	29399202	18	248.0	427	380.2	309.0	712.9	559.0
432	chr16	94595299	94603287	17	247.0	432	28.8	28019.0	245.3	6279.0
433	chr7	63901233	63909685	8	246.5	433	427.8	210.0	2575.7	12.0
441	chr1	155084717	155092871	1	245.4	441	255.7	972.0	42.9	30135.0
443	chr9	45245575	45253247	12	245.4	443	129.7	5501.0	646.1	697.0
445	chr2	26496493	26502723	2	244.9	445	410.5	241.0	1436.2	77.0
446	chr7	38084570	38091222	8	244.9	446	96.7	9941.0	355.0	2804.0
454	chr4	32246568	32254472	5	243.9	454	511.4	120.0	748.2	495.0
457	chr18	82531461	82537825	20	243.9	457	333.6	470.0	552.5	989.0
458	chr4	140944259	140950621	5	243.4	458	288.7	685.0	883.7	315.0
459	chr13	109818901	109825493	14	243.4	459	259.4	931.0	481.0	1375.0
466	chr9	13465732	13472734	12	242.4	466	300.2	621.0	464.7	1481.0
467	chr9	61702464	61709308	12	242.4	467	162.1	3218.0	300.6	4131.0
469	chr18	68226041	68232179	20	242.4	469	243.7	1115.0	418.9	1883.0
471	chr15	66852308	66859450	16	241.9	471	608.7	66.0	159.4	12059.0
477	chr1	40472694	40478474	1	240.4	477	290.8	672.0	401.8	2095.0
478	chr3	101279207	101285921	4	240.4	478	259.9	923.0	1290.2	104.0
481	chr13	85502248	85511290	14	240.4	481	275.6	789.0	439.9	1683.0
482	chr3	9862566	9868352	4	239.9	482	28.2	28089.0	335.0	3202.0
488	chr15	81041748	81046900	16	239.4	488	283.4	731.0	506.7	1215.0
490	chr2	11190187	11198857	2	238.9	490	264.6	876.0	628.9	745.0
491	chr4	149853679	149859799	5	238.9	491	258.9	935.0	525.8	1113.0
492	chr5	122946275	122952719	6	238.9	492	305.4	595.0	28.6	36623.0
493	chr7	126283466	126288936	8	238.9	493	255.7	975.0	406.5	2030.0
496	chr11	54724232	54729014	13	238.4	496	298.6	632.0	363.6	2651.0
497	chr12	102671363	102677231	15	238.4	497	269.3	842.0	416.1	1919.0
498	chr14	121324705	121331361	11	238.4	498	328.4	497.0	537.3	1065.0
502	chr3	152925867	152932403	4	236.9	502	36.6	24589.0	34.4	33611.0
503	chr4	63845365	63849889	5	236.9	503	224.3	1383.0	227.1	7164.0
506	chr9	63131261	63135345	12	236.4	506	289.7	681.0	597.4	836.0
507	chr16	24907795	24913913	17	236.4	507	255.7	977.0	74.4	22503.0
515	chr19	53437895	53445445	21	235.4	515	338.9	442.0	429.4	1771.0
517	chr10	96619348	96627142	9	234.9	517	364.5	357.0	1081.2	190.0
520	chr19	10758935	10765419	21	234.4	520	174.1	2724.0	375.0	2469.0
524	chr7	78719275	78724059	8	233.9	524	241.6	1139.0	283.4	4704.0
526	chr2	160739588	160744402	2	233.4	526	699.2	36.0	1276.9	109.0
528	chr2	75683941	75690803	2	232.4	528	43.4	22137.0	501.0	1253.0
529	chr3	52647483	52653125	4	232.4	529	210.8	1612.0	138.4	13969.0
540	chr8	127499556	127502992	10	230.4	540	193.5	2028.0	188.0	9762.0
546	chr17	47526425	47534899	18	229.9	546	95.2	10248.0	966.7	261.0
548	chr2	174598629	174605467	2	229.4	548	238.5	1178.0	511.5	1181.0
550	chr6	41548797	41555705	7	229.4	550	674.6	40.0	2653.0	10.0
552	chr2	18955429	18960273	2	228.9	552	492.1	136.0	1004.9	235.0
553	chr8	36177745	36183497	10	228.9	553	281.3	742.0	155.6	12386.0
556	chr2	59469651	59476593	2	227.9	556	39.7	23395.0	147.0	13143.0
559	chr4	95191767	95197685	5	227.9	559	253.6	998.0	363.6	2640.0
560	chr5	140594385	140598949	6	227.9	560	391.7	279.0	679.5	620.0
565	chr1	127344218	127349748	1	227.4	565	256.8	957.0	120.2	15853.0
570	chr10	60370751	60375999	9	227.4	570	220.2	1446.0	461.9	1501.0
574	chr14	79532213	79538285	11	227.4	574	425.2	215.0	1906.7	29.0
575	chr12	73590140	73597678	15	226.9	575	834.6	21.0	2028.9	23.0
576	chr16	92808686	92815670	17	226.9	576	43.9	22095.0	360.7	2712.0
577	chr17	12778646	12784144	18	226.9	577	285.0	716.0	175.6	10709.0
580	chr15	6587900	6593964	16	226.4	580	1065.3	5.0	1555.5	59.0
583	chr6	87537818	87543914	7	225.4	583	753.6	28.0	356.0	2791.0
584	chr9	32515706	32522442	12	225.4	584	278.2	763.0	1856.1	33.0
586	chr5	144933177	144938391	6	224.9	586	75.3	14024.0	139.3	13875.0
588	chr14	25854638	25858864	11	224.9	588	301.2	617.0	546.8	1020.0
590	chr1	87875105	87880873	1	223.9	590	294.9	655.0	642.2	709.0
596	chr1	91091861	91097653	1	223.4	596	321.6	527.0	519.1	1149.0
597	chr3	89186732	89191866	4	223.4	597	403.7	260.0	971.5	259.0
599	chr4	62661014	62665056	5	223.4	599	230.6	1284.0	519.1	1150.0
601	chr15	27666693	27672575	16	223.4	601	641.1	52.0	1274.0	110.0
602	chr15	66824062	66828012	16	223.4	602	260.4	921.0	392.2	2252.0
603	chr4	152121117	152127899	5	222.9	603	163.2	3159.0	359.8	2724.0
605	chr10	59969877	59975859	9	222.9	605	267.8	853.0	543.0	1033.0
608	chr5	124073821	124079477	6	222.4	608	356.7	386.0	806.4	412.0
610	chr10	80690696	80695280	9	222.4	610	651.6	50.0	1403.8	83.0
612	chr17	83275444	83280258	18	222.4	612	257.8	949.0	475.2	1414.0
614	chr13	95958726	95965228	14	221.9	614	113.0	7530.0	539.2	1057.0
615	chr14	101473532	101479392	11	221.9	615	232.2	1262.0	313.0	3740.0
618	chr12	86890386	86897808	15	221.4	618	469.1	156.0	1506.9	64.0
620	chr16	92817626	92823384	17	220.9	620	487.9	139.0	1059.3	202.0
623	chr9	66910342	66918216	12	220.4	623	378.6	312.0	741.5	507.0
626	chr7	83658062	83662608	8	219.8	626	273.0	809.0	1706.3	47.0
627	chr17	86434488	86438844	18	219.8	627	230.1	1299.0	258.6	5712.0
628	chr1	60748150	60755238	1	219.3	628	29.3	27568.0	651.8	680.0
630	chr5	118587786	118592458	6	219.3	630	237.9	1186.0	355.0	2801.0
631	chr7	63983321	63988631	8	219.3	631	390.6	283.0	554.5	984.0
632	chr10	14040593	14047561	9	219.3	632	389.6	286.0	41.0	30986.0
636	chr1	127212125	127216837	1	218.8	636	562.2	84.0	262.4	5473.0
639	chr2	11200215	11206877	2	218.3	639	37.1	24376.0	318.7	3597.0
640	chr4	48041631	48048025	5	218.3	640	316.9	547.0	908.5	293.0
641	chr10	116912346	116918004	9	218.3	641	257.3	955.0	398.9	2148.0
642	chr19	44280629	44285541	21	218.3	642	277.7	773.0	379.8	2405.0
643	chr6	83447998	83454192	7	217.8	643	184.6	2297.0	344.5	3012.0
645	chr11	75278688	75284046	13	217.8	645	108.8	8045.0	471.4	1445.0
646	chr12	17724235	17728961	15	217.8	646	266.7	862.0	413.2	1955.0
648	chr3	9884002	9889030	4	217.3	648	237.4	1192.0	318.7	3600.0
650	chr14	70054071	70058765	11	217.3	650	258.3	944.0	392.2	2251.0
652	chr13	49298079	49304357	14	216.8	652	193.5	2034.0	817.8	393.0
654	chr17	6475252	6477380	18	216.8	654	305.4	596.0	625.1	756.0
655	chr8	116633184	116638936	10	216.3	655	236.4	1204.0	418.9	1880.0
656	chr10	12809199	12814219	9	216.3	656	380.7	306.0	611.7	790.0
658	chr10	80158116	80164932	9	216.3	658	60.7	17292.0	86.8	20370.0
660	chr4	150564173	150569373	5	215.8	660	383.8	298.0	814.0	400.0
661	chr9	115609616	115614142	12	215.8	661	284.5	720.0	354.0	2830.0
662	chr10	14054565	14060065	9	215.8	662	294.9	657.0	418.0	1891.0
664	chr2	126497394	126503452	2	215.3	664	12.0	40326.0	699.5	582.0
665	chr8	84655503	84661467	10	215.3	665	375.0	323.0	1296.9	103.0
667	chr15	36778586	36785962	16	215.3	667	199.8	1857.0	793.0	430.0
668	chr2	166662297	166667261	2	214.8	668	216.5	1495.0	864.6	345.0
669	chr6	48662102	48668404	7	214.8	669	255.2	983.0	405.6	2046.0
675	chr14	54180106	54187336	11	214.3	675	1469.0	3.0	2748.4	8.0
678	chr7	140204960	140209244	8	213.8	678	173.6	2734.0	32.4	34612.0
679	chr11	53838983	53845085	13	213.8	679	295.5	651.0	392.2	2249.0
680	chr2	170124335	170130031	2	213.3	680	261.0	909.0	31.5	34954.0
681	chr2	32492423	32497869	2	212.8	681	299.7	625.0	502.9	1243.0
682	chr5	146777627	146783409	6	212.8	682	125.0	5993.0	504.8	1225.0
683	chr7	145109251	145112967	8	212.8	683	212.3	1581.0	341.6	3069.0
684	chr16	92800461	92806041	17	212.8	684	46.5	21231.0	395.1	2214.0
686	chr2	71813001	71817337	2	212.3	686	350.9	405.0	746.3	498.0
688	chr9	122127322	122132684	12	212.3	688	215.5	1522.0	301.6	4091.0
689	chr11	33936927	33942407	13	212.3	689	223.3	1397.0	238.6	6617.0
693	chr3	126659319	126664687	4	211.8	693	337.8	446.0	452.3	1578.0
696	chr9	96783149	96788317	12	211.8	696	245.3	1095.0	48.7	28390.0
698	chr9	116186658	116190978	12	211.8	698	227.5	1332.0	279.6	4841.0
699	chr10	60285537	60290201	9	211.8	699	90.5	11044.0	1111.8	172.0
700	chr11	75933766	75938100	13	211.8	700	54.9	18748.0	305.4	3973.0
703	chr11	32545376	32552196	13	211.3	703	40.8	23129.0	2223.5	21.0
707	chr19	56678280	56683160	21	211.3	707	178.9	2538.0	230.0	7060.0
714	chr7	125580104	125586110	8	210.3	714	216.5	1499.0	424.7	1824.0
715	chr8	81776208	81783384	10	210.3	715	375.0	322.0	1634.7	53.0
716	chr14	25519230	25524654	11	210.3	716	518.2	118.0	767.3	464.0
718	chr15	99332061	99336971	16	209.8	718	344.1	421.0	404.6	2058.0
720	chr19	53886135	53890853	21	209.8	720	427.8	211.0	785.4	441.0
721	chr5	65926194	65932690	6	209.3	721	248.4	1054.0	208.0	8406.0
722	chr17	29301103	29306061	18	209.3	722	240.6	1154.0	450.4	1596.0
724	chr1	58719398	58725748	1	208.8	724	673.0	41.0	1345.6	93.0
729	chr19	53183950	53190756	21	208.8	729	364.0	362.0	475.2	1415.0
730	chr19	53421299	53426443	21	208.8	730	100.9	9339.0	670.9	641.0
731	chr5	136144583	136150399	6	208.3	731	246.3	1076.0	353.1	2839.0
733	chr11	32011060	32015290	13	208.3	733	214.9	1531.0	391.3	2258.0
735	chr12	16132462	16139606	15	208.3	735	194.5	2003.0	35.3	33358.0
741	chr12	107144285	107148891	15	206.8	741	240.0	1163.0	337.8	3165.0
742	chr12	113422485	113429061	15	206.8	742	387.0	293.0	737.7	521.0
744	chr1	88643156	88649280	1	206.3	744	36.6	24556.0	460.9	1506.0
745	chr1	165792650	165798884	1	206.3	745	418.4	226.0	201.4	8817.0
748	chr18	80608409	80613083	20	206.3	748	269.3	845.0	585.0	872.0
750	chr5	44216124	44221900	6	205.8	750	212.8	1571.0	336.9	3171.0
753	chr9	44030683	44037535	12	205.8	753	268.3	848.0	494.3	1289.0
755	chr14	25514267	25518785	11	205.8	755	518.2	118.0	767.3	464.0
757	chr15	36332875	36338063	16	205.8	757	224.9	1380.0	265.3	5392.0
758	chr16	34092629	34095701	17	205.8	758	256.8	965.0	486.7	1344.0
761	chr6	113657439	113665079	7	205.3	761	265.1	874.0	396.0	2190.0
762	chr7	31145373	31149755	8	205.3	762	556.4	91.0	1277.8	108.0
763	chr12	26184001	26187973	15	205.3	763	236.9	1203.0	230.9	6994.0
764	chr13	49240294	49245864	14	205.3	764	377.6	315.0	755.8	481.0
765	chr1	60774211	60780311	1	204.8	765	183.6	2336.0	357.9	2752.0
767	chr4	155174736	155180006	5	204.8	767	166.8	2996.0	322.6	3493.0
769	chr9	32742633	32749277	12	204.8	769	12.0	40659.0	865.6	342.0
770	chr7	101091694	101095992	8	204.3	770	269.8	836.0	382.7	2376.0
772	chr9	77936693	77942425	12	204.3	772	46.0	21343.0	426.6	1802.0
774	chr9	121450801	121456717	12	204.3	774	97.8	9780.0	257.7	5743.0
775	chr11	4202090	4207792	13	204.3	775	262.0	900.0	337.8	3162.0
776	chr16	49835362	49840904	17	204.3	776	74.3	14294.0	377.0	2444.0
778	chr2	11216010	11221362	2	203.8	778	190.4	2125.0	101.2	18162.0
779	chr3	37200936	37205980	4	203.8	779	225.4	1369.0	80.2	21370.0
780	chr10	126980081	126984251	9	203.8	780	237.4	1194.0	732.9	530.0
783	chr14	70062347	70068409	11	203.3	783	325.8	512.0	494.3	1292.0
784	chr18	62161766	62167082	20	203.3	784	182.0	2408.0	293.0	4385.0
786	chr11	95354566	95359008	13	202.8	786	428.3	209.0	752.9	488.0
791	chr2	18979756	18985312	2	201.8	791	217.5	1476.0	298.7	4177.0
792	chr3	69154872	69161686	4	201.8	792	230.1	1292.0	25.8	38291.0
795	chr7	31084661	31090223	8	201.8	795	231.1	1276.0	246.2	6212.0
796	chr9	123927230	123933878	12	201.8	796	320.0	534.0	474.3	1420.0
797	chr11	94997699	95002177	13	201.8	797	212.8	1573.0	1770.2	39.0
798	chr11	119162689	119167215	13	201.8	798	232.7	1251.0	273.9	5067.0
