id	chr_name	start	end	chromosome_id	tag_count_14_06_11	id_14_06_11	tag_count_13_11_20	id_13_11_20	tag_count_13_11_25	id_13_11_25
841	chr4	124750109	124757859	5	595.5	841	335.2	462.0	256.0	387.0
842	chr7	75608777	75615729	8	595.5	842	324.8	514.0	32.6	21336.0
860	chr10	19061044	19069296	9	590.7	860	66.9	15821.0	16.6	30618.0
863	chr3	103777683	103786079	4	588.8	863	171.5	2807.0	142.0	2081.0
872	chr18	80608034	80612934	20	585.0	872	269.3	845.0	206.3	748.0
879	chr16	23174976	23187178	17	583.1	879	89.4	11272.0	74.3	9021.0
894	chr8	15028645	15035455	10	579.3	894	96.2	10031.0	101.4	4767.0
898	chr4	134749709	134758207	5	577.4	898	315.3	553.0	255.0	393.0
907	chr7	73592460	73600680	8	575.4	907	207.1	1687.0	153.6	1688.0
908	chr9	116132994	116140914	12	575.4	908	290.2	676.0	107.9	4151.0
914	chr15	82160581	82168919	16	574.5	914	350.9	406.0	98.9	5041.0
915	chr15	85652664	85658958	16	574.5	915	131.8	5306.0	109.9	3991.0
916	chr1	36917257	36930077	1	573.5	916	124.5	6032.0	146.6	1924.0
920	chr12	86832259	86838051	15	573.5	920	327.4	501.0	185.7	1011.0
924	chr10	94827035	94829679	9	571.6	924	217.5	1482.0	161.1	1508.0
926	chr6	31122372	31129148	7	570.7	926	183.0	2367.0	181.7	1075.0
934	chr8	4212401	4215231	10	568.8	934	178.9	2526.0	144.6	1991.0
936	chr4	119124579	119130177	5	567.8	936	241.6	1138.0	200.3	812.0
953	chr1	133797795	133802021	1	563.0	953	258.3	940.0	121.5	3113.0
954	chr6	87498788	87506020	7	563.0	954	301.7	614.0	147.1	1911.0
957	chr4	40832430	40840892	5	562.1	957	351.9	401.0	302.2	234.0
960	chr11	79610345	79616791	13	561.1	960	265.7	871.0	262.5	361.0
961	chr1	37472781	37482087	1	560.2	961	155.3	3565.0	100.4	4846.0
967	chr19	6950546	6953186	21	559.2	967	193.0	2056.0	125.5	2927.0
974	chr16	52054435	52063201	17	557.3	974	164.7	3096.0	114.4	3625.0
975	chr4	150579113	150588285	5	556.4	975	265.1	873.0	151.1	1767.0
982	chr13	20180425	20187047	14	555.4	982	212.3	1582.0	126.0	2894.0
983	chr2	103678714	103687540	2	554.5	983	329.5	488.0	302.7	231.0
984	chr7	63983489	63992019	8	554.5	984	390.6	283.0	219.3	631.0
989	chr18	82531714	82539050	20	552.5	989	333.6	470.0	243.9	457.0
999	chr1	181226045	181232945	1	549.7	999	336.8	454.0	272.1	325.0
1002	chr11	117306437	117313453	13	549.7	1002	330.0	485.0	33.6	20981.0
1017	chr1	128600314	128608860	1	546.8	1017	274.6	797.0	126.5	2842.0
1019	chr14	19984554	19987912	11	546.8	1019	207.6	1677.0	162.1	1484.0
1020	chr14	25854304	25859186	11	546.8	1020	301.2	617.0	224.9	588.0
1029	chr13	111792485	111801947	14	544.0	1029	50.2	20107.0	66.3	10789.0
1030	chr18	4919778	4923282	20	544.0	1030	256.8	966.0	173.2	1245.0
1033	chr10	59969566	59976824	9	543.0	1033	267.8	853.0	222.9	605.0
1038	chr7	63998436	64005124	8	542.0	1038	257.3	952.0	294.1	257.0
1039	chr10	77533130	77541730	9	542.0	1039	583.6	74.0	274.6	320.0
1040	chr11	118142631	118150175	13	542.0	1040	314.8	557.0	267.5	344.0
1042	chr3	105890923	105895575	4	541.1	1042	275.1	791.0	168.7	1332.0
1053	chr11	115225278	115233244	13	540.1	1053	88.9	11344.0	177.7	1157.0
1054	chr13	46733825	46739401	14	540.1	1054	23.0	31069.0	35.6	20156.0
1055	chr17	28515624	28520772	18	540.1	1055	209.2	1642.0	145.6	1977.0
1057	chr13	95958546	95965588	14	539.2	1057	248.4	1057.0	221.9	614.0
1065	chr14	121322969	121332977	11	537.3	1065	328.4	497.0	238.4	498.0
1074	chr1	36260437	36268397	1	534.4	1074	379.7	310.0	76.3	8510.0
1082	chr7	104442552	104448302	8	533.5	1082	242.1	1130.0	255.5	391.0
1099	chr11	52308189	52316341	13	530.6	1099	240.0	1161.0	68.3	10303.0
1105	chr6	54847080	54856090	7	528.7	1105	73.7	14340.0	275.6	317.0
1106	chr10	14042462	14050874	9	528.7	1106	389.6	286.0	101.9	4726.0
1108	chr14	60718881	60728267	11	528.7	1108	302.8	611.0	30.6	22298.0
1112	chrX	48135662	48144282	3	526.8	1112	89.9	11195.0	142.0	2096.0
1113	chr4	149854102	149859218	5	525.8	1113	258.9	935.0	238.9	491.0
1119	chr8	122995696	123007392	10	524.9	1119	45.5	21525.0	97.4	5193.0
1139	chr6	114890230	114897766	7	521.1	1139	221.2	1428.0	177.7	1152.0
1140	chr9	57650041	57655141	12	521.1	1140	198.2	1901.0	115.9	3510.0
1141	chr1	137898762	137902454	1	520.1	1141	230.6	1279.0	145.6	1964.0
1142	chr1	180362221	180367535	1	520.1	1142	196.1	1959.0	122.5	3061.0
1143	chr3	115814385	115822917	4	520.1	1143	353.5	398.0	44.2	16892.0
1149	chr1	91089591	91097411	1	519.1	1149	321.6	527.0	223.4	596.0
1150	chr4	62660808	62665242	5	519.1	1150	230.6	1284.0	223.4	599.0
1151	chr11	102217559	102224505	13	519.1	1151	128.6	5624.0	57.7	12828.0
1157	chr6	31110924	31117936	7	518.2	1157	232.2	1259.0	154.1	1671.0
1165	chr5	140636236	140643372	6	516.3	1165	51.8	19596.0	65.3	10967.0
1170	chr11	43381799	43388663	13	513.4	1170	369.2	344.0	99.4	4971.0
1172	chr3	60525190	60532400	4	512.5	1172	206.0	1709.0	128.5	2742.0
1179	chr17	84327500	84337772	18	512.5	1179	336.3	456.0	170.2	1306.0
1181	chr2	174598321	174605029	2	511.5	1181	61.7	17013.0	229.4	548.0
1183	chr3	115798424	115806034	4	511.5	1183	116.6	6998.0	74.8	8847.0
1188	chr10	80156919	80163189	9	510.6	1188	227.5	1333.0	216.3	658.0
1190	chr2	18914972	18922964	2	509.6	1190	277.2	774.0	99.9	4904.0
1192	chr6	142948806	142956068	7	509.6	1192	214.4	1543.0	170.2	1298.0
1196	chr1	43534493	43544661	1	508.6	1196	387.5	291.0	76.8	8401.0
1198	chr4	129030886	129036128	5	508.6	1198	214.4	1539.0	112.9	3699.0
1199	chr4	130898896	130906172	5	508.6	1199	283.4	726.0	69.3	10038.0
1211	chr2	33129547	33132665	2	506.7	1211	194.5	1994.0	136.5	2319.0
1215	chr15	81042482	81047750	16	506.7	1215	283.4	731.0	239.4	488.0
1220	chr11	98456586	98462870	13	505.8	1220	233.8	1242.0	100.4	4879.0
1225	chr5	146777065	146786693	6	504.8	1225	125.0	5993.0	212.8	682.0
1228	chr9	57967897	57975683	12	504.8	1228	339.9	437.0	196.3	861.0
1233	chr1	80408749	80419699	1	503.9	1233	47.6	20771.0	120.5	3183.0
1237	chr4	133169085	133177485	5	503.9	1237	18.8	33727.0	111.9	3793.0
1243	chr2	32492139	32498565	2	502.9	1243	299.7	625.0	212.8	681.0
1248	chr7	114084667	114091695	8	502.0	1248	245.8	1085.0	71.3	9594.0
1251	chr18	60744181	60748431	20	502.0	1251	204.5	1750.0	169.7	1318.0
1253	chr2	75680405	75690139	2	501.0	1253	273.5	802.0	19.1	28605.0
1255	chr4	101180859	101188877	5	501.0	1255	201.3	1808.0	253.5	404.0
1266	chrX	12132455	12137457	3	499.1	1266	59.1	17740.0	34.6	20633.0
1270	chr7	43464686	43467132	8	497.2	1270	152.2	3771.0	124.0	2991.0
1271	chr11	118198137	118204503	13	497.2	1271	206.0	1715.0	49.7	15071.0
1273	chr16	23268463	23276123	17	497.2	1273	235.9	1213.0	12.0	34964.0
1277	chr15	97466999	97472511	16	496.2	1277	153.7	3688.0	65.8	10900.0
1280	chr1	86439881	86443585	1	495.3	1280	174.1	2697.0	128.5	2734.0
1281	chr4	129807810	129813468	5	495.3	1281	194.5	1996.0	24.6	25225.0
1285	chr13	101756450	101762462	14	495.3	1285	146.4	4167.0	154.1	1681.0
1289	chr9	44028112	44036442	12	494.3	1289	268.3	848.0	205.8	753.0
1292	chr14	70063263	70069397	11	494.3	1292	325.8	512.0	203.3	783.0
1294	chr1	181255547	181259183	1	493.4	1294	194.0	2012.0	132.0	2530.0
1299	chr4	123560344	123566970	5	492.4	1299	272.5	814.0	288.1	277.0
1304	chr13	51752613	51758131	14	492.4	1304	278.2	766.0	83.3	7315.0
1306	chr2	32550406	32557648	2	491.5	1306	53.9	18988.0	189.7	955.0
1315	chr13	21158136	21161666	14	490.5	1315	189.3	2166.0	152.6	1726.0
1317	chr3	21934354	21940588	4	489.6	1317	433.0	202.0	254.5	397.0
1331	chr2	132508421	132514825	2	487.7	1331	252.6	1007.0	136.0	2342.0
1341	chr3	97294264	97298862	4	486.7	1341	195.1	1987.0	199.3	825.0
1342	chr11	11562757	11571153	13	486.7	1342	456.0	173.0	178.2	1143.0
1343	chr14	73115514	73120824	11	486.7	1343	245.8	1086.0	196.3	865.0
1344	chr16	34092832	34096182	17	486.7	1344	256.8	965.0	205.8	758.0
1349	chr5	140869829	140875655	6	485.7	1349	209.2	1635.0	178.7	1129.0
1356	chr9	44015989	44024279	12	484.8	1356	253.1	1004.0	133.0	2494.0
1357	chr10	19183538	19189750	9	484.8	1357	236.9	1202.0	159.1	1549.0
1365	chr16	91455188	91462582	17	483.8	1365	29.8	27520.0	19.1	28930.0
1375	chr13	109819972	109825016	14	481.0	1375	259.4	931.0	243.4	459.0
1376	chr1	34478393	34486007	1	480.0	1376	126.0	5852.0	111.9	3779.0
1377	chr2	29626857	29633967	2	480.0	1377	291.3	669.0	820.2	5.0
1385	chr5	120687624	120693610	6	479.1	1385	170.5	2854.0	97.9	5133.0
1392	chr7	80777588	80784522	8	478.1	1392	297.6	638.0	74.8	8878.0
1394	chr13	43446742	43454806	14	478.1	1394	265.7	872.0	32.6	21399.0
1397	chr5	123148446	123151790	6	477.2	1397	146.9	4118.0	125.0	2939.0
1407	chr4	40776207	40783325	5	475.2	1407	311.7	570.0	277.1	312.0
1408	chr4	43963434	43969114	5	475.2	1408	230.6	1283.0	147.6	1892.0
1412	chr11	107409538	107418528	13	475.2	1412	348.8	411.0	313.7	193.0
1414	chr17	83275391	83280337	18	475.2	1414	257.8	949.0	222.4	612.0
1415	chr19	53182508	53189816	21	475.2	1415	364.0	362.0	208.8	729.0
1417	chr7	75584243	75590151	8	474.3	1417	358.7	380.0	299.2	247.0
1418	chr9	44477204	44480580	12	474.3	1418	179.4	2504.0	129.5	2677.0
1420	chr9	123926702	123934070	12	474.3	1420	320.0	534.0	201.8	796.0
1421	chr12	103329737	103338665	15	474.3	1421	126.6	5835.0	72.3	9413.0
1423	chr5	105646828	105653048	6	473.3	1423	242.1	1129.0	200.8	807.0
1424	chr11	55021373	55029905	13	473.3	1424	14.1	38024.0	76.8	8465.0
1426	chr15	73730401	73734521	16	473.3	1426	184.1	2332.0	153.1	1711.0
1431	chr8	126852027	126857977	10	472.4	1431	624.9	61.0	23.1	26112.0
1432	chr9	62363379	62371721	12	472.4	1432	205.5	1720.0	155.6	1624.0
1437	chr15	73173098	73179886	16	472.4	1437	170.0	2890.0	150.6	1788.0
1438	chr15	85644503	85648915	16	472.4	1438	182.0	2405.0	144.6	2000.0
1440	chr17	57274287	57277785	18	472.4	1440	199.8	1858.0	134.0	2446.0
1441	chr18	35917847	35920693	20	472.4	1441	176.2	2640.0	82.3	7527.0
1442	chr2	118895423	118898011	2	471.4	1442	120.8	6460.0	102.9	4615.0
1445	chr11	75278813	75283857	13	471.4	1445	93.1	10583.0	217.8	645.0
1452	chr7	73606355	73616121	8	470.5	1452	14.1	37909.0	30.1	22452.0
1460	chr7	63892324	63898470	8	468.6	1460	427.8	210.0	101.4	4763.0
1461	chr9	118486428	118490486	12	468.6	1461	109.3	7974.0	10.5	36737.0
1470	chr16	49769416	49775842	17	466.7	1470	343.1	425.0	117.0	3454.0
1472	chr1	180352224	180360492	1	465.7	1472	75.8	13885.0	53.2	13972.0
1477	chr16	23279942	23288450	17	465.7	1477	89.9	11176.0	65.3	11031.0
1481	chr9	13465558	13472800	12	464.7	1481	300.2	621.0	242.4	466.0
1484	chr1	128610976	128618268	1	463.8	1484	7.32	48824.0	29.6	22621.0
1489	chr11	60112125	60118475	13	463.8	1489	203.4	1775.0	187.7	989.0
1490	chr13	73731774	73738086	14	463.8	1490	286.6	703.0	324.8	174.0
1492	chr12	107918430	107925160	15	462.8	1492	245.3	1096.0	198.3	840.0
1499	chr7	25266529	25270575	8	461.9	1499	201.3	1810.0	28.6	23200.0
1501	chr10	60368867	60374739	9	461.9	1501	220.2	1446.0	227.4	570.0
1502	chr10	77519542	77525214	9	461.9	1502	66.4	15949.0	171.2	1277.0
1504	chr12	100991080	100998702	15	461.9	1504	371.3	340.0	198.3	839.0
1505	chr14	51062993	51066899	11	461.9	1505	127.1	5785.0	25.6	24805.0
1506	chr1	88638564	88648944	1	460.9	1506	289.7	680.0	206.3	744.0
1508	chr8	111591332	111598072	10	460.9	1508	471.7	150.0	279.1	303.0
1518	chr7	75699464	75705542	8	460.0	1518	187.2	2224.0	78.3	8145.0
1540	chr9	56102296	56109702	12	458.1	1540	68.0	15574.0	318.7	183.0
1542	chr12	84205692	84212196	15	458.1	1542	9.94	43850.0	169.2	1325.0
1543	chr2	164937813	164943645	2	457.1	1543	246.8	1073.0	38.6	18821.0
1547	chr8	119782981	119788103	10	456.2	1547	277.7	769.0	191.7	929.0
1554	chr7	127139422	127145688	8	455.2	1554	142.8	4381.0	50.2	14890.0
1555	chr8	83746962	83750904	10	455.2	1555	183.6	2351.0	97.4	5191.0
1556	chr8	88690037	88695063	10	455.2	1556	322.1	526.0	125.0	2942.0
1562	chr11	76491837	76497087	13	454.3	1562	264.6	879.0	172.2	1262.0
1570	chr10	44445406	44451266	9	453.3	1570	229.6	1302.0	279.1	304.0
1572	chr11	57683013	57688913	13	453.3	1572	183.0	2371.0	27.6	23765.0
1576	chr1	138187632	138193508	1	452.3	1576	206.0	1708.0	127.0	2827.0
1578	chr3	126658863	126666267	4	452.3	1578	337.8	446.0	211.8	693.0
1587	chr11	83077355	83082773	13	451.4	1587	146.4	4165.0	132.0	2544.0
1588	chr11	88593824	88600474	13	451.4	1588	123.9	6125.0	74.8	8899.0
1589	chr12	16006228	16012762	15	451.4	1589	267.2	859.0	16.1	31145.0
1590	chr12	111158459	111163095	15	451.4	1590	195.6	1977.0	120.5	3206.0
1592	chr2	167995804	167998506	2	450.4	1592	163.7	3132.0	168.2	1345.0
1594	chr10	13992005	14000669	9	450.4	1594	311.7	571.0	95.4	5487.0
1596	chr17	29301438	29306808	18	450.4	1596	240.6	1154.0	209.3	722.0
1599	chr7	74689626	74699242	8	449.5	1599	206.0	1713.0	171.2	1275.0
1602	chr7	128389756	128394340	8	449.5	1602	196.6	1951.0	44.7	16771.0
1603	chr11	21171843	21183039	13	449.5	1603	106.7	8376.0	7.53	42035.0
1609	chr7	73583389	73590265	8	448.5	1609	101.5	9209.0	66.8	10610.0
1611	chr9	121674434	121679962	12	448.5	1611	437.7	198.0	169.7	1311.0
1620	chr11	11555074	11561336	13	447.6	1620	63.3	16687.0	52.2	14324.0
1629	chr12	112867206	112874750	15	446.6	1629	284.5	722.0	136.5	2334.0
1637	chr8	114878389	114883307	10	445.7	1637	254.7	988.0	263.0	358.0
1639	chr11	98491705	98499063	13	445.7	1639	38.7	23886.0	192.2	922.0
1653	chr9	69033593	69038535	12	443.8	1653	261.0	912.0	254.5	399.0
1656	chr4	133727365	133736619	5	442.8	1656	32.9	26008.0	16.6	30483.0
1658	chr11	61644277	61649661	13	442.8	1658	854.0	17.0	282.1	294.0
1660	chr13	58111539	58115299	14	442.8	1660	12.0	40860.0	172.2	1263.0
1662	chr2	35443891	35450165	2	441.8	1662	323.7	518.0	254.5	396.0
